Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API,Selenium_Records,API_Records
CLOQ PLUS,Trb-Pharma,https://www.alfabeta.net/precio/cloq-plus.html,selenium,no,no,0,0
CLORHIDRATO DE LIDOCAINA,Drawer,https://www.alfabeta.net/precio/clorhidrato-de-lidocaina.html,selenium,no,no,0,0
CLORHYP,Valmax,https://www.alfabeta.net/precio/clorhyp.html,selenium,no,no,0,0
CLORHYP ATOM,Valmax,https://www.alfabeta.net/precio/clorhyp-atom.html,selenium,no,no,0,0
CLORHYP FQ,Everex,https://www.alfabeta.net/precio/clorhyp-fq.html,selenium,no,no,0,0
CLOROFILA CLEANSE VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/clorofila-cleanse-vitamin-way.html,selenium,no,no,0,0
CLOROFILA IRON DETOX,Provefarma,https://www.alfabeta.net/precio/clorofila-iron-detox.html,selenium,no,no,0,0
CLORPROMAZINA CEVALLOS,Laboratorios Frasca,https://www.alfabeta.net/precio/clorpromazina-cevallos.html,selenium,no,no,0,0
CLORPROMAZINA DUNCAN,Duncan,https://www.alfabeta.net/precio/clorpromazina-duncan.html,selenium,no,no,0,0
CLORURO DE CALCIO FADA,Fada Pharma,https://www.alfabeta.net/precio/cloruro-de-calcio-fada.html,selenium,no,no,0,0
CLORURO DE POTASIO,Veinfar,https://www.alfabeta.net/precio/cloruro-de-potasio.html,selenium,no,no,0,0
CLORURO DE POTASIO CELTYC,Celtyc,https://www.alfabeta.net/precio/cloruro-de-potasio-celtyc.html,selenium,no,no,0,0
CLORURO DE POTASIO DRAWER,Drawer,https://www.alfabeta.net/precio/cloruro-de-potasio-drawer.html,selenium,no,no,0,0
CLORURO DE POTASIO NORTHIA,Northia,https://www.alfabeta.net/precio/cloruro-de-potasio-northia.html,selenium,no,no,0,0
CLORURO DE POTASIO UNC,Hemoderivados,https://www.alfabeta.net/precio/cloruro-de-potasio-unc.html,selenium,no,no,0,0
CLORURO DE SODIO,Veinfar,https://www.alfabeta.net/precio/cloruro-de-sodio.html,selenium,no,no,0,0
CLORURO DE SODIO 0.9% BP,B. Braun,https://www.alfabeta.net/precio/cloruro-de-sodio-09-bp.html,selenium,no,no,0,0
CLORURO DE SODIO 20% PHARMAVIAL,IBC,https://www.alfabeta.net/precio/cloruro-de-sodio-20-pharmavial.html,selenium,no,no,0,0
CLORURO DE SODIO BAXTER,Aponor,https://www.alfabeta.net/precio/cloruro-de-sodio-baxter.html,selenium,no,no,0,0
CLOSPORIL 0.1%,Poen,https://www.alfabeta.net/precio/closporil-01.html,selenium,no,no,0,0
CLOTRIMAZOL GEZZI,E. J. Gezzi,https://www.alfabeta.net/precio/clotrimazol-gezzi.html,selenium,no,no,0,0
CLOZAPINA FABRA,Fabra,https://www.alfabeta.net/precio/clozapina-fabra.html,selenium,no,no,0,0
CLOZAPINA ROSPAW,Rospaw,https://www.alfabeta.net/precio/clozapina-rospaw.html,selenium,no,no,0,0
CO APROVEL 150/12.5MG,Sanofi-Aventis,https://www.alfabeta.net/precio/co-aprovel-150125mg.html,selenium,no,no,0,0
CO APROVEL 300/12.5MG,Sanofi-Aventis,https://www.alfabeta.net/precio/co-aprovel-300125mg.html,selenium,no,no,0,0
CO TIOCTAN,Megalabs Argentina,https://www.alfabeta.net/precio/co-tioctan.html,selenium,no,no,0,0
CO-RENITEC,Organon Arg.,https://www.alfabeta.net/precio/co-renitec.html,selenium,no,no,0,0
COBENEXOL FUERTE,Bayer Consumer,https://www.alfabeta.net/precio/cobenexol-fuerte.html,selenium,no,no,0,0
COD LIVER OIL,Natural Life,https://www.alfabeta.net/precio/cod-liver-oil.html,selenium,no,no,0,0
CODELASA,Andrómaco,https://www.alfabeta.net/precio/codelasa.html,selenium,no,no,0,0
COENZIMA Q10 VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/coenzima-q10-vitamin-way.html,selenium,no,no,0,0
COFIFRUT,Lafarmen,https://www.alfabeta.net/precio/cofifrut.html,selenium,no,no,0,0
COFLIC,Baliarda,https://www.alfabeta.net/precio/coflic.html,selenium,no,no,0,0
COFRON,Abbott EPD,https://www.alfabeta.net/precio/cofron.html,selenium,no,no,0,0
COGNITIVE DHA VW,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/cognitive-dha-vw.html,selenium,no,no,0,0
COLAGEINA,Provefarma,https://www.alfabeta.net/precio/colageina.html,selenium,no,no,0,0
COLAGEINA SKIN EXTREME,Provefarma,https://www.alfabeta.net/precio/colageina-skin-extreme.html,selenium,no,no,0,0
COLAGEN E,Teingro,https://www.alfabeta.net/precio/colagen-e.html,selenium,no,no,0,0
COLAGENO + C,Lafarmen,https://www.alfabeta.net/precio/colageno--c.html,selenium,no,no,0,0
COLAGENO + C + E + Q10,Lafarmen,https://www.alfabeta.net/precio/colageno--c--e--q10.html,selenium,no,no,0,0
COLAGENO + CALCIO VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno--calcio-vitamin-way.html,selenium,no,no,0,0
COLAGENO + HIALURONICO VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno--hialuronico-vitamin-way.html,selenium,no,no,0,0
COLAGENO 500,Provefarma,https://www.alfabeta.net/precio/colageno-500.html,selenium,no,no,0,0
COLAGENO ANTI-AGE VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-anti-age-vitamin-way.html,selenium,no,no,0,0
COLAGENO ANTIAGE,Provefarma,https://www.alfabeta.net/precio/colageno-antiage.html,selenium,no,no,0,0
COLAGENO ARTICULACIONES,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-articulaciones.html,selenium,no,no,0,0
COLAGENO BEAUTY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-beauty.html,selenium,no,no,0,0
COLAGENO BEAUTY + FLEX,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-beauty--flex.html,selenium,no,no,0,0
COLAGENO BEAUTY GLOW,Laboratorio WPN,https://www.alfabeta.net/precio/colageno-beauty-glow.html,selenium,no,no,0,0
COLAGENO BEBIBLE MATCHA,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-bebible-matcha.html,selenium,no,no,0,0
COLAGENO BEBIBLE VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-bebible-vitamin-way.html,selenium,no,no,0,0
COLAGENO DIA Y NOCHE SALUTARIS,Donato Zurlo,https://www.alfabeta.net/precio/colageno-dia-y-noche-salutaris.html,selenium,no,no,0,0
COLAGENO DUO FLEX,Laboratorio WPN,https://www.alfabeta.net/precio/colageno-duo-flex.html,selenium,no,no,0,0
COLAGENO FACIAL BEBIBLE,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-facial-bebible.html,selenium,no,no,0,0
COLAGENO FLEX VITAMIN WAY,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-flex-vitamin-way.html,selenium,no,no,0,0
COLAGENO HIDROLIZADO,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-hidrolizado.html,selenium,no,no,0,0
COLAGENO HIDROLIZADO GARDEN HOUSE,Garden House Argentina,https://www.alfabeta.net/precio/colageno-hidrolizado-garden-house.html,selenium,no,no,0,0
COLAGENO INTENCIONAL,Intencional,https://www.alfabeta.net/precio/colageno-intencional.html,selenium,no,no,0,0
COLAGENO LAFARMEN,Lafarmen,https://www.alfabeta.net/precio/colageno-lafarmen.html,selenium,no,no,0,0
COLAGENO MULTIVITAMINICO,Laboratorio WPN,https://www.alfabeta.net/precio/colageno-multivitaminico.html,selenium,no,no,0,0
COLAGENO NUTRIFARMA,Laboratorio Millet,https://www.alfabeta.net/precio/colageno-nutrifarma.html,selenium,no,no,0,0
COLAGENO SILUETT,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-siluett.html,selenium,no,no,0,0
COLAGENO SOLAR,PGN,https://www.alfabeta.net/precio/colageno-solar.html,selenium,no,no,0,0
COLAGENO SPORT,Laboratorio ENA,https://www.alfabeta.net/precio/colageno-sport.html,selenium,no,no,0,0
COLAGENO SPORT,Pharmamerican S.R.L.,https://www.alfabeta.net/precio/colageno-sport.html,selenium,no,no,0,0
COLAGENO SPORT FRUIT PUNCH,Laboratorio ENA,https://www.alfabeta.net/precio/colageno-sport-fruit-punch.html,selenium,no,no,0,0
COLAGENO VITA +,Laboratorio WPN,https://www.alfabeta.net/precio/colageno-vita.html,selenium,no,no,0,0
COLAGENO+MAGNESIO PGN,PGN,https://www.alfabeta.net/precio/colagenomagnesio-pgn.html,selenium,no,no,0,0
COLCHICINA HOUDE,Ariston,https://www.alfabeta.net/precio/colchicina-houde.html,selenium,no,no,0,0
COLCHIMAX,Ariston,https://www.alfabeta.net/precio/colchimax.html,selenium,no,no,0,0
COLDCREAM,Weleda,https://www.alfabeta.net/precio/coldcream.html,selenium,no,no,0,0
COLEFLUX,Lafedar,https://www.alfabeta.net/precio/coleflux.html,selenium,no,no,0,0
COLEFLUX DUO,Lafedar,https://www.alfabeta.net/precio/coleflux-duo.html,selenium,no,no,0,0
COLESTRAX,Savant Generic,https://www.alfabeta.net/precio/colestrax.html,selenium,no,no,0,0
COLGATE CEPILLOS DENTALES,Colgate,https://www.alfabeta.net/precio/colgate-cepillos-dentales.html,selenium,no,no,0,0
COLGATE CREMA DENTAL SENSITIVE,Colgate,https://www.alfabeta.net/precio/colgate-crema-dental-sensitive.html,selenium,no,no,0,0
COLGATE CREMA DENTAL SENSITIVE PRO ALIVIO,Colgate,https://www.alfabeta.net/precio/colgate-crema-dental-sensitive-pro-alivio.html,selenium,no,no,0,0
COLGATE CREMA DENTAL TOTAL,Colgate,https://www.alfabeta.net/precio/colgate-crema-dental-total.html,selenium,no,no,0,0
COLGATE CREMA DENTAL ULTRA,Colgate,https://www.alfabeta.net/precio/colgate-crema-dental-ultra.html,selenium,no,no,0,0
COLGATE ENJUAGUE BUCAL PLAX,Colgate,https://www.alfabeta.net/precio/colgate-enjuague-bucal-plax.html,selenium,no,no,0,0
COLGATE GEL DENTAL KIDS,Colgate,https://www.alfabeta.net/precio/colgate-gel-dental-kids.html,selenium,no,no,0,0
COLGATE HILO DENTAL,Colgate,https://www.alfabeta.net/precio/colgate-hilo-dental.html,selenium,no,no,0,0
COLGATE HILO DENTAL TOTAL,Colgate,https://www.alfabeta.net/precio/colgate-hilo-dental-total.html,selenium,no,no,0,0
COLHIDROL,Tuteur,https://www.alfabeta.net/precio/colhidrol.html,selenium,no,no,0,0
COLIFILM,Eurofarma,https://www.alfabeta.net/precio/colifilm.html,selenium,no,no,0,0
COLIRIA LAGRIMAS,E. J. Gezzi,https://www.alfabeta.net/precio/coliria-lagrimas.html,selenium,no,no,0,0
COLISTINA CELTYC,Celtyc,https://www.alfabeta.net/precio/colistina-celtyc.html,selenium,no,no,0,0
COLISTINA RICHET,Richet,https://www.alfabeta.net/precio/colistina-richet.html,selenium,no,no,0,0
COLISTYN,Lafedar,https://www.alfabeta.net/precio/colistyn.html,selenium,no,no,0,0
COLIXANE 200,Sanitas,https://www.alfabeta.net/precio/colixane-200.html,selenium,no,no,0,0
COLIXANE B,Sanitas,https://www.alfabeta.net/precio/colixane-b.html,selenium,no,no,0,0
COLIXANE DISTEN,Sanitas,https://www.alfabeta.net/precio/colixane-disten.html,selenium,no,no,0,0
COLLAGEN 500 MG,Natural Life,https://www.alfabeta.net/precio/collagen-500-mg.html,selenium,no,no,0,0
COLLAGEN PEPTIDES PURO,Laboratorio WPN,https://www.alfabeta.net/precio/collagen-peptides-puro.html,selenium,no,no,0,0
COLLAGENE,Sempre Giovane,https://www.alfabeta.net/precio/collagene.html,selenium,no,no,0,0
COLLUBIAZOL N,Laboratorio Millet,https://www.alfabeta.net/precio/collubiazol-n.html,selenium,no,no,0,0
COLMIBE,Adium,https://www.alfabeta.net/precio/colmibe.html,selenium,no,no,0,0
COLONIL,Eurofarma,https://www.alfabeta.net/precio/colonil.html,selenium,no,no,0,0
COLONORM,Lazar,https://www.alfabeta.net/precio/colonorm.html,selenium,no,no,0,0
COLOXIMINA,Eurofarma,https://www.alfabeta.net/precio/coloximina.html,selenium,no,no,0,0
COLPOESTRIENE,Temis-Lostaló,https://www.alfabeta.net/precio/colpoestriene.html,selenium,no,no,0,0
COLPOESTRIOL,Temis-Lostaló,https://www.alfabeta.net/precio/colpoestriol.html,selenium,no,no,0,0
COLPOFILIN,Lazar,https://www.alfabeta.net/precio/colpofilin.html,selenium,no,no,0,0
COLPOFILIN MAX,Lazar,https://www.alfabeta.net/precio/colpofilin-max.html,selenium,no,no,0,0
COLPOSAN,Megalabs Argentina,https://www.alfabeta.net/precio/colposan.html,selenium,no,no,0,0
COLPOTROPHINE,Teva Argentina,https://www.alfabeta.net/precio/colpotrophine.html,selenium,no,no,0,0
COLPURIL,Siegfried,https://www.alfabeta.net/precio/colpuril.html,selenium,no,no,0,0
COLPURIL 300 RETARD,Siegfried,https://www.alfabeta.net/precio/colpuril-300-retard.html,selenium,no,no,0,0
COLPURIL A RETARD,Siegfried,https://www.alfabeta.net/precio/colpuril-a-retard.html,selenium,no,no,0,0
COLTIX ADVANCE COLIRIO,Laboratorio Millet,https://www.alfabeta.net/precio/coltix-advance-colirio.html,selenium,no,no,0,0
COLTIX ALERX,Laboratorio Millet,https://www.alfabeta.net/precio/coltix-alerx.html,selenium,no,no,0,0
COLTIX COLIRIO,Laboratorio Millet,https://www.alfabeta.net/precio/coltix-colirio.html,selenium,no,no,0,0
COLTIX HIDRA LAGRIMAS,Laboratorio Millet,https://www.alfabeta.net/precio/coltix-hidra-lagrimas.html,selenium,no,no,0,0
COLTIX MULTIPROPOSITO,Laboratorio Millet,https://www.alfabeta.net/precio/coltix-multiproposito.html,selenium,no,no,0,0
COMBICOL,Servier,https://www.alfabeta.net/precio/combicol.html,selenium,no,no,0,0
COMBIGAN,Abbvie,https://www.alfabeta.net/precio/combigan.html,selenium,no,no,0,0
COMBINATER,Panalab,https://www.alfabeta.net/precio/combinater.html,selenium,no,no,0,0
COMBIVENT SM,Boehringer Ingelheim,https://www.alfabeta.net/precio/combivent-sm.html,selenium,no,no,0,0
COMBO PIECIDEX + UNESIA,Genomma Lab.,https://www.alfabeta.net/precio/combo-piecidex--unesia.html,selenium,no,no,0,0
COMENTER,Adium,https://www.alfabeta.net/precio/comenter.html,selenium,no,no,0,0
COMFEEL CREMA BARRERA,Coloplast,https://www.alfabeta.net/precio/comfeel-crema-barrera.html,selenium,no,no,0,0
COMFEEL PLUS CONTOUR,Coloplast,https://www.alfabeta.net/precio/comfeel-plus-contour.html,selenium,no,no,0,0
COMFEEL PLUS EXTRA ABSORBENTE,Coloplast,https://www.alfabeta.net/precio/comfeel-plus-extra-absorbente.html,selenium,no,no,0,0
COMFEEL PLUS SACRO,Coloplast,https://www.alfabeta.net/precio/comfeel-plus-sacro.html,selenium,no,no,0,0
COMFEEL PLUS TRANSPARENTE,Coloplast,https://www.alfabeta.net/precio/comfeel-plus-transparente.html,selenium,no,no,0,0
COMFEEL PURILON GEL,Coloplast,https://www.alfabeta.net/precio/comfeel-purilon-gel.html,selenium,no,no,0,0
COMIL 100,Baliarda,https://www.alfabeta.net/precio/comil-100.html,selenium,no,no,0,0
COMIL 150,Baliarda,https://www.alfabeta.net/precio/comil-150.html,selenium,no,no,0,0
COMIL 200,Baliarda,https://www.alfabeta.net/precio/comil-200.html,selenium,no,no,0,0
COMIL 50,Baliarda,https://www.alfabeta.net/precio/comil-50.html,selenium,no,no,0,0
COMINAR,Casasco,https://www.alfabeta.net/precio/cominar.html,selenium,no,no,0,0
COMPLEGEL NOVO,Roemmers,https://www.alfabeta.net/precio/complegel-novo.html,selenium,no,no,0,0
COMPLEGEL VASCULAR,Roemmers,https://www.alfabeta.net/precio/complegel-vascular.html,selenium,no,no,0,0
COMPLEGEL VASCULAR 250,Roemmers,https://www.alfabeta.net/precio/complegel-vascular-250.html,selenium,no,no,0,0
COMPLEJO B,Lafarmen,https://www.alfabeta.net/precio/complejo-b.html,selenium,no,no,0,0
COMPLEJO B VITAL A.M.,A.M. Farma Activ,https://www.alfabeta.net/precio/complejo-b-vital-am.html,selenium,no,no,0,0
COMPLEJO PROTROMBINICO UNC,Hemoderivados,https://www.alfabeta.net/precio/complejo-protrombinico-unc.html,selenium,no,no,0,0
COMPLERA,Gador,https://www.alfabeta.net/precio/complera.html,selenium,no,no,0,0
COMTAN,Biosidus S.A.U.,https://www.alfabeta.net/precio/comtan.html,selenium,no,no,0,0
COMTEC KIT C5L-SET DE PLAQUETOFERESIS,Fresenius Kabi,https://www.alfabeta.net/precio/comtec-kit-c5l-set-de-plaquetoferesis.html,selenium,no,no,0,0
COMTEC KIT P1Y-SET DE GLOBULOS BLANCOS,Fresenius Kabi,https://www.alfabeta.net/precio/comtec-kit-p1y-set-de-globulos-blancos.html,selenium,no,no,0,0
COMTEC KIT P1YA-SET DE GLOBULOS BLANCOS,Fresenius Kabi,https://www.alfabeta.net/precio/comtec-kit-p1ya-set-de-globulos-blancos.html,selenium,no,no,0,0
COMTEC KIT-PL1 SET PLASMAFERESIS,Fresenius Kabi,https://www.alfabeta.net/precio/comtec-kit-pl1-set-plasmaferesis.html,selenium,no,no,0,0
COMTEC KIT-RVY SET DE MNC/CPH,Fresenius Kabi,https://www.alfabeta.net/precio/comtec-kit-rvy-set-de-mnccph.html,selenium,no,no,0,0
CONCATAG,Lafedar,https://www.alfabeta.net/precio/concatag.html,selenium,no,no,0,0
CONCERTA,Janssen-Cilag,https://www.alfabeta.net/precio/concerta.html,selenium,no,no,0,0
CONCOR,Elea,https://www.alfabeta.net/precio/concor.html,selenium,no,no,0,0
CONCOR PLUS,Elea,https://www.alfabeta.net/precio/concor-plus.html,selenium,no,no,0,0
CONDIAR,Baliarda,https://www.alfabeta.net/precio/condiar.html,selenium,no,no,0,0
CONDUCTASA,Casasco,https://www.alfabeta.net/precio/conductasa.html,selenium,no,no,0,0
CONEXINE,Beta,https://www.alfabeta.net/precio/conexine.html,selenium,no,no,0,0
CONEXINE 20,Beta,https://www.alfabeta.net/precio/conexine-20.html,selenium,no,no,0,0
CONFORMAL,Teva Argentina,https://www.alfabeta.net/precio/conformal.html,selenium,no,no,0,0
CONOX SENSOR,Fresenius Kabi,https://www.alfabeta.net/precio/conox-sensor.html,selenium,no,no,0,0
CONPLACER GEL LUBRICANTE,E. J. Gezzi,https://www.alfabeta.net/precio/conplacer-gel-lubricante.html,selenium,no,no,0,0
CONPLACER MAXIMA SENSIBILIDAD GEL LUBRICANTE,E. J. Gezzi,https://www.alfabeta.net/precio/conplacer-maxima-sensibilidad-gel-lubricante.html,selenium,no,no,0,0
CONSIV,Adium,https://www.alfabeta.net/precio/consiv.html,selenium,no,no,0,0
CONTINEX,Baliarda,https://www.alfabeta.net/precio/continex.html,selenium,no,no,0,0
CONTOUR PLUS,Temis-Lostaló,https://www.alfabeta.net/precio/contour-plus.html,selenium,no,no,0,0
CONTOUR PLUS ELITE,Temis-Lostaló,https://www.alfabeta.net/precio/contour-plus-elite.html,selenium,no,no,0,0
CONTOUR PLUS METER KIT,Temis-Lostaló,https://www.alfabeta.net/precio/contour-plus-meter-kit.html,selenium,no,no,0,0
CONTOUR TS,Temis-Lostaló,https://www.alfabeta.net/precio/contour-ts.html,selenium,no,no,0,0
CONTRACTIL,Elea,https://www.alfabeta.net/precio/contractil.html,selenium,no,no,0,0
CONTRACTIL COMPRIMIDOS MASTICABLES,Elea,https://www.alfabeta.net/precio/contractil-comprimidos-masticables.html,selenium,no,no,0,0
CONTRACTIL F,Elea,https://www.alfabeta.net/precio/contractil-f.html,selenium,no,no,0,0
CONTROL FIT,Pharma Alioth,https://www.alfabeta.net/precio/control-fit.html,selenium,no,no,0,0
CONTROL K,Elea,https://www.alfabeta.net/precio/control-k.html,selenium,no,no,0,0
CONTROLIP,Abbott EPD,https://www.alfabeta.net/precio/controlip.html,selenium,no,no,0,0
CONVAMAX APOSITO SUPERABSORBENTE 10X10 CM,Convatec,https://www.alfabeta.net/precio/convamax-aposito-superabsorbente-10x10-cm.html,selenium,no,no,0,0
CONVAMAX APOSITO SUPERABSORBENTE 15X15 CM,Convatec,https://www.alfabeta.net/precio/convamax-aposito-superabsorbente-15x15-cm.html,selenium,no,no,0,0
CONVAMAX APOSITO SUPERABSORBENTE 20X20 CM,Convatec,https://www.alfabeta.net/precio/convamax-aposito-superabsorbente-20x20-cm.html,selenium,no,no,0,0
CONVEEN BOLSA DE CAMA,Coloplast,https://www.alfabeta.net/precio/conveen-bolsa-de-cama.html,selenium,no,no,0,0
CONVEEN BOLSA DE PIERNA,Coloplast,https://www.alfabeta.net/precio/conveen-bolsa-de-pierna.html,selenium,no,no,0,0
CONVEEN OPTIMA,Coloplast,https://www.alfabeta.net/precio/conveen-optima.html,selenium,no,no,0,0
CONVEEN PREP,Coloplast,https://www.alfabeta.net/precio/conveen-prep.html,selenium,no,no,0,0
CONVEEN SECURITY+ 1P 30 MM,Coloplast,https://www.alfabeta.net/precio/conveen-security-1p-30-mm.html,selenium,no,no,0,0
CONVEEN SECURITY+ 1P 35 MM,Coloplast,https://www.alfabeta.net/precio/conveen-security-1p-35-mm.html,selenium,no,no,0,0
CONVEEN SECURITY+ 2P 25 MM,Coloplast,https://www.alfabeta.net/precio/conveen-security-2p-25-mm.html,selenium,no,no,0,0
CONVEEN SECURITY+ 2P 30 MM,Coloplast,https://www.alfabeta.net/precio/conveen-security-2p-30-mm.html,selenium,no,no,0,0
CONVEEN SECURITY+ 2P 35 MM,Coloplast,https://www.alfabeta.net/precio/conveen-security-2p-35-mm.html,selenium,no,no,0,0
CONVUPIDIOL,Alef Medical Argentina,https://www.alfabeta.net/precio/convupidiol.html,selenium,no,no,0,0
COOL GEL,Max Vision,https://www.alfabeta.net/precio/cool-gel.html,selenium,no,no,0,0
COOL TEARS,Max Vision,https://www.alfabeta.net/precio/cool-tears.html,selenium,no,no,0,0
COPAXONE,Teva Argentina,https://www.alfabeta.net/precio/copaxone.html,selenium,no,no,0,0
COPAXONE 40,Teva Argentina,https://www.alfabeta.net/precio/copaxone-40.html,selenium,no,no,0,0
COPAXONE PEN,Teva Argentina,https://www.alfabeta.net/precio/copaxone-pen.html,selenium,no,no,0,0
COQ10 UBIQUINONA,Innovapharma,https://www.alfabeta.net/precio/coq10-ubiquinona.html,selenium,no,no,0,0
CORACIL,Gador,https://www.alfabeta.net/precio/coracil.html,selenium,no,no,0,0
CORAFEN,Laboratorios Bernabó,https://www.alfabeta.net/precio/corafen.html,selenium,no,no,0,0
CORBIS,Roemmers,https://www.alfabeta.net/precio/corbis.html,selenium,no,no,0,0
CORBIS D,Roemmers,https://www.alfabeta.net/precio/corbis-d.html,selenium,no,no,0,0
COREGA CONNECT,Haleon Argentina,https://www.alfabeta.net/precio/corega-connect.html,selenium,no,no,0,0
COREGA TABS 3 MIN 4 EN 1,Haleon Argentina,https://www.alfabeta.net/precio/corega-tabs-3-min-4-en-1.html,selenium,no,no,0,0
COREGA TABS BLANQUEADOR,Haleon Argentina,https://www.alfabeta.net/precio/corega-tabs-blanqueador.html,selenium,no,no,0,0
COREGA TABS PRO ORTODONCIA,Haleon Argentina,https://www.alfabeta.net/precio/corega-tabs-pro-ortodoncia.html,selenium,no,no,0,0
COREGA TABS WHITENING,Haleon Argentina,https://www.alfabeta.net/precio/corega-tabs-whitening.html,selenium,no,no,0,0
CORIS GRIP,Microsules Arg.,https://www.alfabeta.net/precio/coris-grip.html,selenium,no,no,0,0
CORIXA,Biotenk,https://www.alfabeta.net/precio/corixa.html,selenium,no,no,0,0
CORIXA UD,Biotenk,https://www.alfabeta.net/precio/corixa-ud.html,selenium,no,no,0,0
CORIZINA CETUS,Cetus,https://www.alfabeta.net/precio/corizina-cetus.html,selenium,no,no,0,0
COROSAN,Elea,https://www.alfabeta.net/precio/corosan.html,selenium,no,no,0,0
COROSAN D,Elea,https://www.alfabeta.net/precio/corosan-d.html,selenium,no,no,0,0
