PCID,Country,Product Group,Generic Name,Start Date,End Date,Currency,Ex-Factory Wholesale Price,Local Pack Description,LOCAL_PACK_CODE
,Russia,Ibuprofen,Ibuprofen,09.12.2025,,RUB,22.25,"ointment for external use, 5%, 25 g - tube (1) - cardboard pack",4602509006628
,Russia,Metoprolol,Metoprolol,09.12.2025,,RUB,63.78,"tablets, 100 mg, 10 pcs. - blister packs (3) - cardboard packs",4607027764661
,Russia,Metoprolol,Metoprolol,09.12.2025,,RUB,63.78,"tablets, 100 mg, 30 pcs. - blister packs (1) - cardboard packs",4607027766252
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,1330.00,"lyophilisate for the preparation of a solution for intramuscular injection, 500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676000030
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,3130.00,"lyophilisate for the preparation of a solution for intramuscular injection, 1500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676004502
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,45.20,"gel for external use, 5%, 50 g - tube (1) - cardboard pack",4602509027937
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,90.39,"gel for external use, 5%, 100 g - tube (1) - cardboard pack",4602509027951
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,2160.00,"lyophilisate for the preparation of a solution for intramuscular injection, 1000 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676000054
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,1330.00,"lyophilisate for the preparation of a solution for intramuscular injection, 500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676000030
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,3130.00,"lyophilisate for the preparation of a solution for intramuscular injection, 1500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676004502
,Russia,Metoprolol,Metoprolol,09.12.2025,,RUB,63.78,"tablets, 100 mg, 30 pcs. - blister packs (1) - cardboard packs",4660153657269
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,85.68,"gel for external use, 5%, 100 g - tubes (1) - cardboard packs",4602509027951
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,21.42,"gel for external use, 5%, 25 g - tube (1) - cardboard pack",4602509027913
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,25.70,"gel for external use, 5%, 30 g - tube (1) - cardboard pack",4602509027920
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,45.20,"gel for external use, 5%, 50 g - tube (1) - cardboard pack",4602509027937
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,51.41,"gel for external use, 5%, 60 g - tube (1) - cardboard pack",4602509027944
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,90.39,"gel for external use, 5%, 100 g - tube (1) - cardboard pack",4602509027951
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,102.82,"gel for external use, 5%, 120 g - tube (1) - cardboard pack",4602509027968
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,128.52,"gel for external use, 5%, 150 g - tube (1) - cardboard pack",4602509027975
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,154.22,"gel for external use, 5%, 180 g - tube (1) - cardboard pack",4602509027982
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,171.36,"gel for external use, 5%, 200 g - tube (1) - cardboard pack",4602509027999
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,42.84,"gel for external use, 5%, 25 g - tube (2) - cardboard pack",4602509028002
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,51.41,"gel for external use, 5%, 30 g - tube (2) - cardboard pack",4602509028019
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,85.68,"gel for external use, 5%, 50 g - tube (2) - cardboard pack",4602509028026
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,102.82,"gel for external use, 5%, 60 g - tube (2) - cardboard pack",4602509028033
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,171.36,"gel for external use, 5%, 100 g - tube (2) - cardboard pack",4602509028040
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,205.63,"gel for external use, 5%, 120 g - tube (2) - cardboard pack",4602509028057
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,257.04,"gel for external use, 5%, 150 g - tube (2) - cardboard pack",4602509028064
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,308.45,"gel for external use, 5%, 180 g - tube (2) - cardboard pack",4602509028071
,Russia,KOMBALGIN®,Ibuprofen,09.12.2025,,RUB,342.72,"gel for external use, 5%, 200 g - tube (2) - cardboard pack",4602509028088
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,2237.76,"lyophilisate for the preparation of a solution for intramuscular injection, 1000 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676010954
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,1377.88,"lyophilisate for the preparation of a solution for intramuscular injection, 500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676000030
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,3235.63,"lyophilisate for the preparation of a solution for intramuscular injection, 1500 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676004502
,Russia,Human chorionic gonadotropin,Human chorionic gonadotropin,09.12.2025,,RUB,2160.00,"lyophilisate for the preparation of a solution for intramuscular injection, 1000 IU, - 5 ml vials (5) / complete with solvent: sodium chloride solution 0.9% (ampoules) 1 ml - 5 pcs. / - blister packs (1) - cardboard packs",4602676000054
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,13.08,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs /complete with a scarifier, if necessary for this type of ampoules/ - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,26.16,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,14.68,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,29.35,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,15.31,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,30.43,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,12.40,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs /complete with a scarifier, if necessary for this type of ampoules/ - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,24.80,"solution for intramuscular injection 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,15.78,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,16.09,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,30.43,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,15.78,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,16.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,31.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,31.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (10) - cardboard pack",4602565034214
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,16.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (5) - cardboard pack",4602565034207
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,35.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (10) - cardboard pack",4602565034214
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,18.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (5) - cardboard pack",4602565034207
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,35.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,18.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,19.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (1) - cardboard packs",4602565016111
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,37.40,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoules (5) - blister packs (2) - cardboard packs",4602565020071
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,19.50,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (5) - cardboard pack",4602565034207
,Russia,Diclofenac-AKOS,Diclofenac,05.12.2025,,RUB,37.40,"solution for intramuscular injection, 25 mg/ml, 3 ml - ampoule (10) - cardboard pack",4602565034214
,Russia,Moflaxia,Moxifloxacin,03.12.2025,,RUB,756.54,"solution for infusion, 1.6 mg/ml, 250 ml - vials (1) - cardboard packs",3838989713089
,Russia,Moflaxia,Moxifloxacin,03.12.2025,,RUB,3782.72,"Infusion solution, 1.6 mg/ml, 250 ml - vials (5) - cardboard boxes (for hospitals)",3838989713096
,Russia,Moflaxia,Moxifloxacin,03.12.2025,,RUB,7565.44,"Infusion solution, 1.6 mg/ml, 250 ml - vials (10) - transport boxes (for hospitals)",3838989713119
,Russia,Atazanavir-Krka,Atazanavir,03.12.2025,,RUB,3515.58,"capsules, 150 mg, 60 pcs. - vials (1) - cardboard packs",4610017701638
,Russia,Atazanavir-Krka,Atazanavir,03.12.2025,,RUB,4660.42,"capsules, 200 mg, 60 pcs. - vials (1) - cardboard packs",4610017701645
,Russia,Atazanavir-Krka,Atazanavir,03.12.2025,,RUB,3515.58,"capsules, 300 mg, 30 pcs. - vials (1) - cardboard packs",4610017701652
,Russia,Cordipin retard,Nifedipine,03.12.2025,,RUB,67.09,"Extended-release film-coated tablets, 20 mg, 15 pcs. - blisters (2) - cardboard packs",3838989501013
,Russia,Cordipin retard,Nifedipine,03.12.2025,,RUB,67.09,"Extended-release film-coated tablets, 20 mg, 15 pcs. - blister (2) / / - cardboard packs",4605635001208
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,107.08,"injection solution, 5 mg/ml, 4 ml - ampoules (5) - cardboard packs",4603779017710
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,107.08,"injection solution, 5 mg/ml, 4 ml - vials (5) - cardboard packs",4603779017765
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,107.08,"injection solution, 5 mg/ml, 4 ml - ampoules (5) - cardboard packs",4603779017710
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,107.08,"injection solution, 5 mg/ml, 4 ml - vials (5) - cardboard packs",4603779017765
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,204.06,"injection solution, 5 mg/ml, 4 ml - ampoules (10) - cardboard packs",4603779017727
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,204.06,"injection solution, 5 mg/ml, 4 ml - vials (10) - cardboard packs",4603779017772
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,20.41,"injection solution, 5 mg/ml, 4 ml - vials (1) - cardboard packs",4603779017758
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,510.16,"injection solution, 5 mg/ml, 10 ml - ampoules (10) - cardboard packs",4603779017741
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,255.08,"injection solution, 5 mg/ml, 10 ml - ampoules (5) - cardboard packs",4603779017734
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,510.16,"injection solution, 5 mg/ml, 10 ml - vials (10) - cardboard packs",4603779017802
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,255.08,"injection solution, 5 mg/ml, 10 ml - vials (5) - cardboard packs",4603779017796
,Russia,Bupivacaine,Bupivacaine,02.12.2025,,RUB,51.02,"injection solution, 5 mg/ml, 10 ml - vials (1) - cardboard packs",4603779017789
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,30.33,"Infusion solution, 0.9%, 400 ml - container (1) - cardboard pack",4602521014632
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,26.56,"Infusion solution, 0.9%, 200 ml - container (1) - cardboard pack",4602521014571
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,23.43,"Infusion solution, 0.9%, 500 ml - container (1) - cardboard pack",4602521014649
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,21.43,"Infusion solution, 0.9%, 250 ml - container (1) - cardboard pack",4602521014601
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,13.28,"Infusion solution, 0.9%, 100 ml - container (1) - cardboard pack",4602521014663
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,492.03,"Infusion solution, 0.9%, 500 ml - container (21) - cardboard box (for hospitals)",4602521011150
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,637.31,"Infusion solution, 0.9%, 400 ml - container (21) - cardboard box (for hospitals)",4602521011136
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,642.98,"Infusion solution, 0.9%, 250 ml - container (30) - cardboard box (for hospitals)",4602521011112
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,797.04,"Infusion solution, 0.9%, 200 ml - container (30) - cardboard box (for hospitals)",4602521011099
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,26.56,"Infusion solution, 0.9%, 200 ml - bottles (1) - cardboard boxes (for hospitals)",4602521000451
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,30.33,"Infusion solution, 0.9%, 400 ml - bottles (1) - cardboard boxes (for hospitals)",4602521000468
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,30.33,"Infusion solution, 0.9%, 400 ml - container (1) - cardboard pack",4602521014632
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,26.56,"Infusion solution, 0.9%, 200 ml - container (1) - cardboard pack",4602521014571
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,812.82,"Infusion solution, 0.9%, 200 ml - container (30) - cardboard box (for hospitals)",4602521011099
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,23.31,"Infusion solution, 0.9%, 250 ml - container (1) - cardboard pack",4602521014601
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,14.44,"Infusion solution, 0.9%, 100 ml - container (1) - cardboard pack",4602521014663
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,28.89,"Infusion solution, 0.9%, 200 ml - container (1) - cardboard pack",4602521014571
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,32.99,"Infusion solution, 0.9%, 400 ml - container (1) - cardboard pack",4602521014632
,Russia,Sodium chloride,Sodium chloride,28.11.2025,,RUB,25.48,"Infusion solution, 0.9%, 500 ml - container (1) - cardboard pack",4602521014649
,Russia,Pentasa®,Mesalazine,28.11.2025,,RUB,792.65,"Extended-release tablets, 500 mg, 10 pcs. - blisters (5) - cardboard packs",7640128547952
,Russia,Selezolid,Linezolid,27.11.2025,,RUB,1600.80,"solution for infusion, 2 mg/ml, 300 ml - container (1) - cardboard pack",4602521014892
,Russia,Selezolid,Linezolid,27.11.2025,,RUB,1067.20,"Infusion solution, 2 mg/ml, 200 ml - container (1) - cardboard pack",4602521014861
,Russia,Selezolid,Linezolid,27.11.2025,,RUB,533.60,"Infusion solution, 2 mg/ml, 100 ml - container (1) - cardboard pack",4602521014830
,Russia,Metronidazole,Metronidazole,27.11.2025,,RUB,26.24,"Infusion solution, 5 mg/ml, 100 ml - container (1) - cardboard pack",4602521014731
,Russia,Metronidazole,Metronidazole,27.11.2025,,RUB,52.48,"Infusion solution, 5 mg/ml, 200 ml - container (1) - cardboard pack",4602521014748
,Russia,Metronidazole,Metronidazole,27.11.2025,,RUB,13.12,"solution for infusion, 5 mg/ml, 50 ml - container (1) - cardboard pack",4602521014502
,Russia,Metronidazole,Metronidazole,27.11.2025,,RUB,1889.28,"Infusion solution, 5 mg/ml, 100 ml - container (72) - cardboard box (for hospitals)",4602521014526
,Russia,Metronidazole,Metronidazole,27.11.2025,,RUB,944.64,"Infusion solution, 5 mg/ml, 50 ml - container (72) - cardboard box (for hospitals)",4602521014724
,Russia,Selezolid,Linezolid,27.11.2025,,RUB,25437.98,"solution for infusion, 2 mg/ml, 300 ml - container (21) - cardboard box (for hospitals)",4602521014915
