#,Registration No / Notification No,Product Name,Holder
234,MAL14070116HAR,Vetrimoxin L.A. Injectable Suspension Amoxicillin 15%,Ceva Animal Health Malaysia Sdn. Bhd.
235,MAL11030013HA,Sulfatrim 48% Oral Suspension,VISION BIOTECH SDN BHD
236,MAL11120049HA,Sultrim Suspension,Y.S.P. INDUSTRIES (M) SDN. BHD.
237,MAL13100033HA,Betamox LA 150mg/ml Suspension for Injection,Borneosew Medical Trading (M) Sdn Bhd
238,MAL13110036HA,TRIDIASOL 48% SUSPENSION,RANGE PHARMA SDN. BHD.
239,MAL14090122HA,Pen & Strep suspension for injection,Borneosew Medical Trading (M) Sdn Bhd
240,MAL06061693AZ,Fleming Oral Suspension 228.5mg/5mL,HEALOL PHARMACEUTICALS SDN. BHD.
241,MAL11030101AZ,Zefu Powder for Oral Suspension125 mg/5 mL,UNIMED SDN. BHD.
242,MAL19962482XZ,MILI SUSPENSION 250MG/5ML (RASPBERRY FLAVOUR),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
243,MAL20162670HA,EXCEDE FOR SWINE Sterile Suspension for Injection 100mg/ML,Zoetis Malaysia Sdn. Bhd.
244,MAL18086125ARZ,"Vaxigrip Tetra, Suspension for Injection in Pre-filled Syringe",SANOFI-AVENTIS (MALAYSIA) SDN. BHD.
245,MAL20172888XCE,hovid Diosmectite Oral Suspension 1g/10mL,HOVID BERHAD
246,MAL20172991XZ,PORO SUSPENSION 250mg/5ml (ORANGE FLAVOUR),Y.S.P. INDUSTRIES (M) SDN. BHD.
247,MAL19081002HA,PVP- CLOSENTAL 3.75% w/v SUSPENSION,Pelangi Vet Pharma Sdn. Bhd.
248,MAL17111004HA,PVP-Toltrazuril 5% w/v Suspension,Pelangi Vet Pharma Sdn. Bhd.
249,MAL17111016HA,PVP-IVERMECTIN 1% W/V SUSPENSION,Pelangi Vet Pharma Sdn. Bhd.
250,MAL19071001HA,LEVOXY SUSPENSION,Pelangi Vet Pharma Sdn. Bhd.
251,MAL17116084HA,OMS TRIZINE ORAL SUSPENSION,Osmosis Nutrition Sdn Bhd
252,MAL17076013HA,T-Z 5% W/V ORAL SUSPENSION,Nam Pharma Sdn. Bhd.
253,MAL17106058HA,Ceptifur AP 5% (w/v) Suspension for Injection,Sunzen Corporation Sdn Bhd
254,MAL18116067ACRZ,Talgan Nebulizer suspension 1mg/2ml,AVERROES PHARMACEUTICALS SDN. BHD.
255,MAL18046003X,Homecare BAROSCON DOUBLE ACTION Suspension,Y.S.P. INDUSTRIES (M) SDN. BHD.
256,MAL18116066ACRZ,Talgan Nebulizer suspension 0.5mg/2ml,AVERROES PHARMACEUTICALS SDN. BHD.
257,MAL17116081HA,AMOXI 15% W/V SUSPENSION FOR INJECTION,Vemedim Sdn Bhd
258,MAL18086146HA,Tolcoxin 5% w/v Suspension,Nutri Pharmax Sdn Bhd
259,MAL21026145XZ,IKOP PARACETAMOL HONEY SUSPENSION 250MG/5ML,IKOP SDN BHD
260,MAL19036009AZ,MILOXY Granules for Oral Suspension 125MG/5ML,AVERROES PHARMACEUTICALS SDN. BHD.
261,MAL18086096XZ,AVAMOL SUSPENSION 250MG/5ML,Abio Marketing Sdn Bhd
262,MAL20057001ACZ,KIDIMAC (Azithromycin for Oral Suspension USP 200 mg/5 ml),HEALOL PHARMACEUTICALS SDN. BHD.
263,MAL20056085AZ,KALQUEST® Powder for Oral Suspension 5g/sachet,AVERROES PHARMACEUTICALS SDN. BHD.
264,MAL19056104AZ,"BEVESPI AEROSPHERE 7.2 / 5.0 micrograms pressurised inhalation, suspension",ASTRAZENECA SDN. BHD.
265,MAL18126006HAC,Surolan Topical Suspension,ELANCO MALAYSIA SDN BHD
266,MAL19086009AZ,AZADINE (Azacitidine Powder for Suspension for Injection 100mg/vial),ACCORD HEALTHCARE SDN.BHD.
267,MAL20076019AZ,Zithronam Powder for Oral Suspension 200mg/5ml,MEDISPEC (M) SDN. BHD.
268,MAL18106033HA,Baycox 5% w/v Oral Suspension,ELANCO MALAYSIA SDN BHD
269,MAL19056125X,Belcid Forte Suspension,MEDISPEC (M) SDN. BHD.
270,MAL19036016X,Smecta Strawberry Flavour Powder for Oral Suspension 3g,ZUELLIG PHARMA SDN. BHD.
271,MAL19096033X,FlameX Forte Oral Suspension,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
272,MAL19056128XCZ,Biogesic 120mg/5mL Suspension (Strawberry),Zuellig Pharma Sdn. Bhd
273,MAL20046067AZ,INVEGA TRINZA 175mg/0.875mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
274,MAL19056014XCZ,Biogesic 250mg/5mL Suspension (Strawberry),Zuellig Pharma Sdn. Bhd
275,MAL19126001AZ,Euvichol-Plus Suspension Oral Cholera Vaccine,AVERROES PHARMACEUTICALS SDN. BHD.
276,MAL20016220AZ,"Influvac Tetra, suspension for injection in pre-filled syringe",ABBOTT LABORATORIES (M) SDN. BHD.
277,MAL20026050AZ,"Symbicort Rapihaler 80/4.5 micrograms/actuation, pressurised inhalation, suspension",ASTRAZENECA SDN. BHD.
278,MAL20026051AZ,"Symbicort Rapihaler 160/4.5 micrograms/actuation, pressurised inhalation, suspension",ASTRAZENECA SDN. BHD.
279,MAL19086018HA,Amoxi 20% w/v Suspension for Injection,Vemedim Sdn Bhd
280,MAL19106036HA,Ceftionel 50mg/ml Suspension for Injection,Danberg (m) Sdn Bhd
281,MAL19116027XZ,Lotemp Kids Suspension 120mg/5ml,MEDISPEC (M) SDN. BHD.
282,MAL19126028XCZ,K-Worm Choc Suspension 400mg/10ml,Powerlife (M) Sdn. Bhd.
283,MAL20046152XZ,PARACAP PARACETAMOL 250MG/5ML ORAL SUSPENSION,Health Pharm Marketing Sdn Bhd
284,MAL21016012ACZ,hovid-Megestrol Oral Suspension 40mg/ml,HOVID BERHAD
285,MAL20046164HA,ESPACOX 50mg/ml Oral Suspension,Yenher Agro-products Sdn. Bhd.
286,MAL20086020XZ,Panadol Children Suspension 250mg/5ml,Haleon Malaysia Sdn. Bhd.
287,MAL20046169HA,Biocillin 150mg/ml LA Suspension for Injection,Danberg (m) Sdn Bhd
288,MAL20026075XCZ,Fasdol Suspension 250mg/5ml (Strawberry),Advance Pharma Sdn Bhd
289,MAL20026074XCZ,Fasdol Suspension 250mg/5ml (Orange),Advance Pharma Sdn Bhd
290,MAL20046158HX,Gallifen 200mg/ml suspension for use in drinking water for chicken,PAHANG PHARMACY SDN. BHD.
291,MAL20046151XZ,ACTIMOL SUSPENSION 250MG/5ML,INSPIRAPHARMA SDN. BHD.
292,MAL21066012ASZ,NovoMix� 30 FlexPen�  100 U/ml Suspension for Injection in Pre-filled Pen,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
293,MAL21066008ASZ,Mixtard� 30 FlexPen�  100 IU/ml Suspension for Injection in Pre-filled Pen,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
294,MAL21066009ASZ,Insulatard� FlexPen�  100 IU/ml Suspension for Injection in Pre-filled Pen,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
295,MAL20046068AZ,INVEGA TRINZA 263mg/1.315mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
296,MAL20046069AZ,INVEGA TRINZA 350mg/1.750mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
297,MAL20046070AZ,INVEGA TRINZA 525mg/2.625mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
298,MAL21036016XC,DIMECTAL Powder for Oral Suspension 3g,PAHANG PHARMACY SDN. BHD.
299,MAL20076002AZ,SII PNEUMOSIL Pneumococcal Polysaccharide Conjugate Vaccine (Adsorbed) (10-Valent) SUSPENSION FOR INJECTION (SINGLE DOSE - 1 DOSE),PHARMANIAGA LIFESCIENCE SDN. BHD.
300,MAL20076001AZ,SII PNEUMOSIL Pneumococcal Polysaccharide Conjugate Vaccine (Adsorbed) (10-Valent) SUSPENSION FOR INJECTION (MULTIDOSE - 5 DOSE),PHARMANIAGA LIFESCIENCE SDN. BHD.
301,MAL20076067HA,Amogen Suspension for Injection,Vemedim Sdn Bhd
302,MAL20076065HAC,S-Trim 480 Oral Suspension,F.E. VENTURE SDN. BHD.
303,MAL22026005AZ,ERYTHROMED GRANULES 200 (Erythromycin 200mg/5ml Granules for Oral Suspension),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
304,MAL22026006AZ,ERYTHROMED GRANULES 400 (Erythromycin 400mg/5ml Granules for Oral Suspension),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
305,MAL21076022XCZ,AETOS PARACETAMOL 250MG / 5ML SUSPENSION,ABIOTIDE SDN. BHD.
306,MAL21066043HA,TRIMETOSOL 80/400 MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
307,MAL21066045HA,ZURIL EMV 5.0% w/v Oral Suspension,F.E. VENTURE SDN. BHD.
308,MAL22066020AZ,Ziromin 200 mg/5 mL Powder for Oral Suspension,MEDISPEC (M) SDN. BHD.
309,MAL21116032XCZ,Presmedic Paracetamol Suspension 250mg / 5ml,Hovid Pharmacy Sdn. Bhd.
310,MAL21086016X,GASTRACID Suspension,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
311,MAL22016026XZ,Palavo Suspension 120mg/5ml,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
312,MAL23086005X,Gaviscon Infant Powder for Oral Suspension,RB (HEALTH) MALAYSIA SDN BHD
313,MAL22096007ARZ,Synflorix 4-Dose Vaccine Suspension for Injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
314,MAL21066047HA,"CO-MAXAZOL, 80/400 mg/ml, Liquid suspension",N.S. LABORATORY SDN. BHD.
315,MAL21116033HAR,Forceris (Toltrazuril 30mg/ml + Iron 133mg/ml) Suspension for injection,Ceva Animal Health Malaysia Sdn. Bhd.
316,MAL21036010ARZ,"CoronaVac Suspension for Injection COVID-19 Vaccine (Vero Cell), Inactivated",PHARMANIAGA LIFESCIENCE SDN. BHD.
317,MAL22126024AZ,AZADUAL 100 (Azacitidine Powder for Suspension for Injection 100mg/vial),MEGA LIFESCIENCES SDN. BHD.
318,MAL22096011AZ,SKYVaricella powder and solvent for suspension for injection,PHARMANIAGA LIFESCIENCE SDN. BHD.
319,MAL21046125ACSZ,"CoronaVac Suspension for Injection COVID-19 Vaccine (Vero Cell), Inactivated",PHARMANIAGA LIFESCIENCE SDN. BHD.
320,MAL25016002ACRZ,Fycompa 0.5 mg/mL oral suspension,EISAI (MALAYSIA) SDN. BHD.
321,MAL23036003ACZ,Azacitidine Seacross 100 mg/vial powder for suspension for injection,MEDISPEC (M) SDN. BHD.
322,MAL22096028AZ,Azith (Powder for Oral Suspension 200mg/5mL),SPG PHARMA (MALAYSIA) SDN BHD
323,MAL22126019AZ,SKYZoster powder and solvent for suspension for injection,PHARMANIAGA LIFESCIENCE SDN. BHD.
324,MAL22026023HA,Penstrep-400 Suspension for Injection,Danberg (m) Sdn Bhd
325,MAL23026001ACZ,Lokelma 5g Powder for Oral Suspension,ASTRAZENECA SDN. BHD.
326,MAL23026002ACZ,Lokelma 10g Powder for Oral Suspension,ASTRAZENECA SDN. BHD.
327,MAL22046032X,BELCID FORTE SACHET (ORAL SUSPENSION),MEDISPEC (M) SDN. BHD.
328,MAL22016031HAR,Rheumocam 0.5mg/ml Oral Suspension for Cats,Rhone Ma Malaysia Sdn Bhd
329,MAL23076010AZ,Zithrolide Powder for Oral Suspension 200mg/5ml,INSPIRAPHARMA SDN. BHD.
330,MAL22026022HX,"ABZOLE, 100mg/ml, Liquid suspension",N.S. LABORATORY SDN. BHD.
331,MAL22066047NC,CALCIUP-D3 PLUS SUSPENSION,HEALOL PHARMACEUTICALS SDN. BHD.
332,MAL23126017AZ,AZAPAN (Azacitidine Lyophilised Powder for suspension for Injection) 100mg/vial,BioCare Pharmaceutical (M) Sdn. Bhd.
333,MAL23126010AZ,VAXNEUVANCE (Pneumococcal 15-Valent Conjugate Vaccine) Suspension For Injection Prefilled Syringe,MERCK SHARP & DOHME (MALAYSIA) SDN. BHD.
334,MAL24056071AZ,SANFUR - DS 125 (CEFUROXIME AXETIL POWDER FOR ORAL SUSPENSION USP 125mg/5ml),PERNIAGAAN NORMAHAS SDN. BHD.
335,MAL23116013AZ,Retorin Powder for Suspension 125mg / 5ml,SM PHARMACEUTICALS SDN. BHD.
336,MAL22106025XZ,PORO SUSPENSION 250MG/5ML (PINEAPPLE FLAVOUR),Y.S.P. INDUSTRIES (M) SDN. BHD.
337,MAL22126066HA,"MALASONE EAR DROPS, SUSPENSION",Vemedim Sdn Bhd
338,MAL23126007AZ,INVEGA HAFYERA 700 mg/3.5 mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
339,MAL23126006AZ,INVEGA HAFYERA 1000 mg/5.0 mL Prolonged-Release Suspension for Intramuscular Injection,JOHNSON & JOHNSON SDN. BHD.
340,MAL25046007ACRZ,"Alveofact 45 mg/ml, 108 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL",IDAMAN PHARMA SDN. BHD.
341,MAL25046006ACRZ,"Alveofact 45 mg/ml, 54 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL",IDAMAN PHARMA SDN. BHD.
342,MAL24016016AZ,"AZACT SPAL-P 100 (Azacitidine powder for suspension for injection, 100 mg/vial)",HEALOL PHARMACEUTICALS SDN. BHD.
343,MAL23046045HA,Vime Penstrep Suspension Injectable,Vemedim Sdn Bhd
344,MAL24036023ACZ,Andason Lyophilized Powder for Suspension for Injection 100mg/vial,Nano Medic Care Sdn. Bhd.
345,MAL25016014AZ,AZASQUARE (Azacitidine Powder for Suspension for Injection 25mg/mL (100 mg/vial)),SYNERRV SDN BHD
346,MAL23116023XC,Remeco PEPTICON Double Action Oral Suspension,Abio Marketing Sdn Bhd
347,MAL23066032XZ,MILI SUSPENSION 250MG/5ML (ORANGE FLAVOUR),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
348,MAL24086015AZ,MYCLAV (Amoxicillin and Clavulanic acid Powder for Oral Suspension USP 228.5mg/5ml),HEALOL PHARMACEUTICALS SDN. BHD.
349,MAL24056002ARZ,Shingrix Powder and Suspension for Suspension for Injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
350,MAL24036017ACZ,RACETASH CHILDREN (Racecadotril 30 mg granules for Oral Suspension),Synercam (M) Sdn Bhd
351,MAL24036016ACZ,RACETASH INFANT (Racecadotril 10 mg granules for Oral Suspension),Synercam (M) Sdn Bhd
352,MAL23086027HA,PIGICOX 5% SUSPENSION,RANGE PHARMA SDN. BHD.
353,MAL24086020AZ,Claritrox Granules for Oral suspension 125mg/5ml,SM PHARMACEUTICALS SDN. BHD.
354,MAL24086021AZ,Claritrox Granules for Oral suspension 250mg/5ml,SM PHARMACEUTICALS SDN. BHD.
355,MAL24026006AZ,Zolgensma 2 x 10^13 vg/mL Suspension for Intravenous Infusion,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
356,MAL25056023AZ,FENA SUSPENSION 30MG/5ML,PRIME PHARMACEUTICAL SDN. BHD.
357,MAL24116051HX,PVP- Wormfree Suspension 250mg/5ml,Pelangi Vet Pharma Sdn. Bhd.
358,MAL24096022AZ,"BREZTRI AEROSPHERE 160/7.2/5 MICROGRAMS/ACTUATION, PRESSURISED INHALATION, SUSPENSION",ASTRAZENECA SDN. BHD.
359,MAL23096002ARZ,Apretude 600mg Prolonged-release suspension for injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
360,MAL24086005AZ,Xarelto Granules for Oral Suspension 1mg/ml,BAYER CO. (MALAYSIA) SDN. BHD.
361,MAL24096076X,SmectaGo 3g Oral Suspension In Sachet,ZUELLIG PHARMA SDN. BHD.
362,MAL24126028AZ,Zithracin Powder For Oral Suspension 200mg/5ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
363,MAL24076030X,GastroRelief Reflux Double Action Suspension (Peppermint),WINWA MEDICAL SDN. BHD.
364,MAL24086007ARZ,Arexvy Powder and suspension for suspension for injection,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
365,MAL24106133HA,AMOXEL 50MG/ML POWDER FOR ORAL SUSPENSION,RANGE PHARMA SDN. BHD.
366,MAL24106132HX,Alzole (Albendazole oral suspension 10% w/v),KM Vet Pharm Sdn. Bhd.
367,MAL24086158HX,Fenzole (Fenbendazole Oral Suspension 10% w/v),KM Vet Pharm Sdn. Bhd.
368,MAL24096129HA,ENROLOX 25MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
369,MAL24076013ACE,Deprim Oral Suspension 40mg/200mg per 5ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
370,MAL24086157HA,MELOX 1.5MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
371,MAL24116039AZ,Wosulin N Suspension for Injection 100 IU/mL,PHARMANIAGA LIFESCIENCE SDN. BHD.
372,MAL24116040AZ,Wosulin 30/70 Suspension for Injection 100 IU/mL,PHARMANIAGA LIFESCIENCE SDN. BHD.
373,MAL24116007XZ,Homecare Zenmox Suspension 400mg/10ml,Y.S.P. INDUSTRIES (M) SDN. BHD.
374,MAL25046041XC,Remeco PEPTICON Advance Oral Suspension,Abio Marketing Sdn Bhd
375,MAL25036032XC,Remeco PEPTICON Liquid Oral Suspension,Abio Marketing Sdn Bhd
376,MAL25046042X,RefluxD Suspension,AIPHARMA HEALTHCARE SDN BHD
377,MAL25056015AZ,"Prevenar 20 (Pneumococcal polysaccharide conjugate vaccine 20-valent, adsorbed) Suspension for Injection in Pre-filled Syringe",PFIZER (MALAYSIA) SDN. BHD.
378,MAL25086048HAR,Chanear Ear Drops and Cutaneous Suspension for Cats and Dogs,Rhone Ma Malaysia Sdn Bhd
379,MAL25076001AZ,Insulinagypt N (NPH Human Insulin Isophane suspension) 100 IU/ml in 3 ml Cartridge,DMW INTERNATIONAL SDN. BHD.
380,MAL25116058X,Nova Gastrix Suspension,NOVA LABORATORIES SDN. BHD.
381,MAL25126002ACZ,Abilify Maintena 400 mg powder and solvent for prolonged-release suspension for injection in pre-filled syringe,Lundbeck Malaysia Sdn. Bhd.
382,MAL25036017AZ,Rapilin 30 Insulin Aspart Mix 30/70 100 U/mL Suspension for Injection,GoodScience Sdn. Bhd.
383,MAL25016008AZ,Gensulin M30 (30/70) 100 IU/ml suspension for injection,Pharmaniaga Marketing Sdn Bhd
384,MAL25016007AZ,Gensulin N 100 IU/ml suspension for injection,Pharmaniaga Marketing Sdn Bhd
385,MAL25116062HX,PYRANOX 4.54MG/ML SUSPENSION,RANGE PHARMA SDN. BHD.
386,MAL25126142HAC,MEDI-COC 50 (Toltrazuril 5% Oral Suspension),GNC Agritech Sdn Bhd
387,MAL25106023AE,CP-Cotrimoxazole Powder for Suspension,SM PHARMACEUTICALS SDN. BHD.
388,MAL25116049XE,Antamac Suspension,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
1,MAL14055152AZ,IOPROST Latanoprost Eye Drops Solution 0.005% w/v,UNIMED SDN. BHD.
2,MAL12115063AZ,SHINACOL EYE DROPS 0.5%,Y.S.P. INDUSTRIES (M) SDN. BHD.
3,MAL12115064AZ,SHINADEX EYE DROPS,Y.S.P. INDUSTRIES (M) SDN. BHD.
4,MAL13125012AZ,OCUDOR Dorzolamide Hydrochloride Eye Drops 2% w/v,UNIMED SDN. BHD.
5,MAL13085021N,Vita-Strath Drops,NGL TRADING SDN BHD
6,MAL15065034AZ,IOBRIM EYE DROPS ( Brimonidine Tartrate 0.2% w/v ),UNIMED SDN. BHD.
7,MAL17035029AZ,TRAVO EYE DROPS 0.004% W/V,Gopharma Sdn. Bhd.
8,MAL15085079AZ,Cetraxal Plus Ear Drops Solution,HYPHENS PHARMA SDN. BHD.
9,MAL15065020AZ,Cetraxal 2mg/ml Ear Drops Solution,HYPHENS PHARMA SDN. BHD.
10,MAL17015019AZ,OPTIHIST EYE DROPS 0.05% w/v,Gopharma Sdn. Bhd.
11,MAL16105031AZ,OPTICLATE EYE DROPS 2.0% W/V,Gopharma Sdn. Bhd.
12,MAL15085075AZ,B-MYCIN EYE & EAR DROPS,Y.S.P. INDUSTRIES (M) SDN. BHD.
13,MAL18121003ARZ,GANFORT PF Eye Drops,ABBVIE SDN BHD
14,MAL16015044AZ,ZANAFLOX EYE DROPS 0.5% W/V,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
15,MAL18016022AZ,Latanostill 50mcg/ml Eye Drops Solution,IMAGE PHARMA SDN BHD
16,MAL17015025ACZ,"PROSDROP 0.05mg/ml EYE DROPS, SOLUTION",LOTUS HEALTHCARE MALAYSIA SDN. BHD.
17,MAL16085016ARZ,"SIMBRINZA 10mg/ml + 2mg/ml eye drops, suspension",NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
18,MAL17085069ARZ,"IZBA 30 micrograms/mL eye drops, solution",NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
19,MAL17075029ACZ,Xalaprost 0.005%w/v Eye Drops,Aspen Medical Products Malaysia Sdn Bhd
20,MAL17075028ACZ,Combi-Prost Eye Drops,Aspen Medical Products Malaysia Sdn Bhd
21,MAL17015027AZ,Xylocon 0.025% Nasal Drops,MEDISPEC (M) SDN. BHD.
22,MAL17015028AZ,Xylocon 0.05% Nasal Drops,MEDISPEC (M) SDN. BHD.
23,MAL16105018X,Optishine Vitreo Eye Drops,Y.S.P. INDUSTRIES (M) SDN. BHD.
24,MAL18026001ACZ,"Ikervis 1mg/mL eye drops, emulsion",SANTEN PHARMA MALAYSIA SDN. BHD.
25,MAL18106141AZ,ZOLAMIDOL (Dorzolamide 2% + Timolol 0.5% Eye Drops),ARMS PHARMA SDN. BHD.
26,MAL15010008TC,Hurix's Toothache Drops (With Clove Oil),JIN BIN CORPORATION SDN. BHD.
27,MAL20031768X,APPETON MULTIVITAMIN PLUS INFANT DROPS,KOTRA PHARMA (M) SDN. BHD.
28,MAL06091463XC,BioGaia Probiotic drops,Pharma Ace Sdn. Bhd.
29,MAL19890184AZ,Alcon Atropine Sulfate 1% Eye Drops,ALCON LABORATORIES (MALAYSIA) SDN. BHD.
30,MAL19890539AZ,CLOPIXOL DROPS 20MG/ML,Lundbeck Malaysia Sdn. Bhd.
31,MAL19913211ACZ,FUCITHALMIC VISCOUS EYE-DROPS,DKSH MALAYSIA SDN. BHD.
32,MAL19940322ARZ,ZYRTEC ORAL DROPS 10MG/ML,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
33,MAL19990992ACRZ,CATAFLAM 1.5% DROPS,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
34,MAL20000037ACRZ,XALATAN 0.005% EYE DROPS,VIATRIS SDN. BHD.
35,MAL20081812ARZ,COMBIGAN EYE DROPS (Brimonidine tartrate 2mg/ml and timolol 5mg/ml opthalmic solution),ABBVIE SDN BHD
36,MAL20081836ARZ,GANFORT EYE DROPS,ABBVIE SDN BHD
37,MAL20081848ARZ,DUO TRAV EYE DROPS,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
38,MAL20091944ARZ,"AZARGA 10MG/ML + 5MG/ML EYE DROPS, SUSPENSION",NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
39,MAL19860033AZ,ENCLOR EAR DROPS 5% W/V,INSPIRAPHARMA SDN. BHD.
40,MAL19870792AZ,ILIADIN  0.025% DECONGESTANT NASAL DROPS,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
41,MAL19870787AZ,ILIADIN 0.05%  DECONGESTANT NASAL DROPS,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
42,MAL19860741AZ,XEPANICOL EAR DROPS 5% W/V,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
43,MAL19860736AZ,XEPANICOL EYE DROPS 0.5%,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
44,MAL19871175AZ,DEXTRACIN EYE/EAR DROPS,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
45,MAL19871130AZ,OTEK-P EAR DROPS,UNIMED SDN. BHD.
46,MAL19871220AZ,POCIN H EAR DROPS,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
47,MAL19900407AZ,GENTA-DEX EYE DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
48,MAL19900055AZ,ALLERSINE EYE DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
49,MAL19910022AZ,OPTIZOLINE EYE DROPS,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
50,MAL19950530AZ,ANTILERG-F EYE DROPS,PAHANG PHARMACY SDN. BHD.
51,MAL19986455ACZ,TIMOLOL-POS 0.5% EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
52,MAL19986456ACZ,ALLERGOCROM EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
53,MAL19985521ACZ,GENTAMICIN-POS EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
54,MAL19990571AZ,IOTIM EYE DROPS 0.5%,IDAMAN PHARMA SDN. BHD.
55,MAL19988443AZ,DEXA-GENTAMICIN EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
56,MAL19987337ACZ,TIMO-COMOD 0.5% EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
57,MAL20000024ACZ,ALLERGO-COMOD EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
58,MAL20040821AZ,AXCEL OXYMETAZOLINE 0.025% NASAL DROPS,KOTRA PHARMA (M) SDN. BHD.
59,MAL20021172ACZ,ILIADIN 0.01% DECONGESTANT NASAL DROPS,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
60,MAL06091353AZ,BACTIGEN  EYE  DROPS  0.3%W/V,UNIMED SDN. BHD.
61,MAL06091354AZ,IOBET  EYE  DROPS 0.5% W/V,UNIMED SDN. BHD.
62,MAL08111769AZ,Vanmycetin Eye Drops (Chloramphenicol Eye Drops 0.5% w/v),UNIMED SDN. BHD.
63,MAL14050001AZ,Dexatrol Eye Drops,AVERROES PHARMACEUTICALS SDN. BHD.
64,MAL10021807AZ,Zoxan Eye Drops 0.3% w/v,UNIMED SDN. BHD.
65,MAL12020006AZ,PYRICORT  EYE DROPS,UNIMED SDN. BHD.
66,MAL10110022AZ,NICOL EYE DROPS 0.5%W/V,DUOPHARMA (M) SENDIRIAN BERHAD
67,MAL10110024AZ,BETACIN EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
68,MAL10110025AZ,NEO DECA EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
69,MAL10110027AZ,BETAGEN EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
70,MAL10033194AZ,LATANDROPS 0.005%W/V EYE DROPS,MMS PHARMA (MALAYSIA) SDN. BHD.
71,MAL20132336AZ,Allercrom Eye drops 2% W/V,UNIMED SDN. BHD.
72,MAL20152476AEZ,Myopine Eye Drops 0.01% w/v,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
73,MAL19900331AZ,CANDID EAR DROPS 1%,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
74,MAL19911464X,SOLUWAX EAR DROPS,HOE PHARMACEUTICALS SDN. BHD.
75,MAL19913212XC,ONE-ALPHA DROPS,DKSH MALAYSIA SDN. BHD.
