Country,Company,Local Product Name,Generic Name,Currency,Ex Factory Wholesale Price,Region,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CANADA-QUEBEC,Novopharm,Ceftriaxone sodique pour injection,CEFTRIAXONE SODIQUE,CAD,12.49,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 1,Pd. Inj.,1,1,g,02287633
CANADA-QUEBEC,Sterimax,Ceftriaxone,CEFTRIAXONE SODIQUE,CAD,344.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 2 g - Pack of 10,Pd. Inj.,10,2,g,02325624
CANADA-QUEBEC,Sandoz,Ceftriaxone pour injection,CEFTRIAXONE SODIQUE,CAD,344.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 2 g - Pack of 10,Pd. Inj.,10,2,g,02292289
CANADA-QUEBEC,Sterimax,Ceftriaxone,CEFTRIAXONE SODIQUE,CAD,107.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 10 g - Pack of 1,Pd. Inj.,1,10,g,02325632
CANADA-QUEBEC,Apotex,Ceftriaxone pour injection,CEFTRIAXONE SODIQUE,CAD,107.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 10 g - Pack of 1,Pd. Inj.,1,10,g,02292904
CANADA-QUEBEC,Novopharm,Ceftriaxone sodique pour injection,CEFTRIAXONE SODIQUE,CAD,107.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 10 g - Pack of 1,Pd. Inj.,1,10,g,02287668
CANADA-QUEBEC,Sandoz,Ceftriaxone sodique pour injection,CEFTRIAXONE SODIQUE,CAD,107.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 10 g - Pack of 1,Pd. Inj.,1,10,g,02292297
CANADA-QUEBEC,Apotex,Ceftriaxone pour injection,CEFTRIAXONE SODIQUE,CAD,56.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 250 mg - Pack of 10,Pd. Inj.,10,250,mg,02292866
CANADA-QUEBEC,Sterimax,Ceftriaxone sodique pour injection BP,CEFTRIAXONE SODIQUE,CAD,56.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 250 mg - Pack of 10,Pd. Inj.,10,250,mg,02325594
CANADA-QUEBEC,Apotex,Apo-Cefuroxime,CÉFUROXIME AXETIL,CAD,25.16,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 60,Co.,60,250,mg,02244393
CANADA-QUEBEC,Apotex,Apo-Cefuroxime,CÉFUROXIME AXETIL,CAD,41.94,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02244393
CANADA-QUEBEC,AuroPharma,Auro-Cefuroxime,CÉFUROXIME AXETIL,CAD,25.16,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 60,Co.,60,250,mg,02344823
CANADA-QUEBEC,Jamp,JAMP Cefuroxime Page 10 2025-08,CÉFUROXIME AXETIL,CAD,25.16,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 60,Co.,60,250,mg,02547198
CANADA-QUEBEC,Apotex,Apo-Cefuroxime,CÉFUROXIME AXETIL,CAD,49.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 60,Co.,60,500,mg,02244394
CANADA-QUEBEC,Apotex,Apo-Cefuroxime,CÉFUROXIME AXETIL,CAD,83.08,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02244394
CANADA-QUEBEC,AuroPharma,Auro-Cefuroxime,CÉFUROXIME AXETIL,CAD,49.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 60,Co.,60,500,mg,02344831
CANADA-QUEBEC,Jamp,JAMP Cefuroxime,CÉFUROXIME AXETIL,CAD,49.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 60,Co.,60,500,mg,02547201
CANADA-QUEBEC,Fresenius,Céfuroxime pour injection,CÉFUROXIME SODIQUE,CAD,28.04,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1.5 g - Pack of 1,Pd. Inj.,1,1.5,g,02241639
CANADA-QUEBEC,Hikma,Céfuroxime pour injection,CÉFUROXIME SODIQUE,CAD,701.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1.5 g - Pack of 25,Pd. Inj.,25,1.5,g,02422301
CANADA-QUEBEC,Hikma,Céfuroxime pour injection,USP,CAD,1051.4,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 7.5 g - Pack of 10,Pd. Inj.,10,7.5,g,02422328
CANADA-QUEBEC,Fresenius,Céfuroxime pour injection,USP,CAD,14.01,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 750 mg - Pack of 1,Pd. Inj.,1,750,mg,02241638
CANADA-QUEBEC,Hikma,Céfuroxime pour injection,USP,CAD,350.25,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 750 mg - Pack of 25,Pd. Inj.,25,750,mg,02422298
CANADA-QUEBEC,Apotex,Apo-Cephalex,CÉPHALEXINE (MONOHYDRATE DE),CAD,8.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 100,Co. ou Caps.,100,250,mg,00768723
CANADA-QUEBEC,Apotex,Apo-Cephalex,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 1000,Co. ou Caps.,1000,250,mg,00768723
CANADA-QUEBEC,AuroPharma,Auro-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,8.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 100,Co. ou Caps.,100,250,mg,02470578
CANADA-QUEBEC,AuroPharma,Auro-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,43.3,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 500,Co. ou Caps.,500,250,mg,02470578
CANADA-QUEBEC,Sanis,Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,8.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 100,Co. ou Caps.,100,250,mg,02521253
CANADA-QUEBEC,Jamp,Jamp Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,8.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 100,Co. ou Caps.,100,250,mg,02494698
CANADA-QUEBEC,Teva Can,Teva-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,8.66,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 100,Co. ou Caps.,100,250,mg,00583413
CANADA-QUEBEC,Teva Can,Teva-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 250 mg - Pack of 1000,Co. ou Caps.,1000,250,mg,00583413
CANADA-QUEBEC,Apotex,Apo-Cephalex,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,00768715
CANADA-QUEBEC,Apotex,Apo-Cephalex,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,00768715
CANADA-QUEBEC,AuroPharma,Auro-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,02470586
CANADA-QUEBEC,AuroPharma,Auro-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,02470586
CANADA-QUEBEC,Sanis,Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,02521261
CANADA-QUEBEC,Sanis,Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,02521261
CANADA-QUEBEC,Sivem,Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,02495651
CANADA-QUEBEC,Sivem,Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,02495651
CANADA-QUEBEC,Pro Doc,Céphalexin-500,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,00828866
CANADA-QUEBEC,Jamp,Jamp Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,02494701
CANADA-QUEBEC,Jamp,Jamp Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,02494701
CANADA-QUEBEC,Teva Can,Teva-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,17.31,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 100,Co. ou Caps.,100,500,mg,00583421
CANADA-QUEBEC,Teva Can,Teva-Cephalexin,CÉPHALEXINE (MONOHYDRATE DE),CAD,86.55,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Caps. - 500 mg - Pack of 500,Co. ou Caps.,500,500,mg,00583421
CANADA-QUEBEC,Teva Can,Cefoxitine,CÉFOXITINE SODIQUE,CAD,10.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 1,Pd. Inj.,1,1,g,02128187
CANADA-QUEBEC,Teva Can,Cefoxitine Page 12 2025-08,CÉFOXITINE SODIQUE,CAD,21.25,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 2 g - Pack of 1,Pd. Inj.,1,2,g,02128195
CANADA-QUEBEC,AuroPharma,Ertapénem pour injection,ERTAPÉNEM SODIQUE,CAD,464.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02492148
CANADA-QUEBEC,Dr Reddy's,Ertapénem pour injection,ERTAPÉNEM SODIQUE,CAD,464.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02511150
CANADA-QUEBEC,Fresenius,Ertapénem pour injection,ERTAPÉNEM SODIQUE,CAD,464.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02496127
CANADA-QUEBEC,Juno,Ertapénem pour injection,ERTAPÉNEM SODIQUE,CAD,464.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02490773
CANADA-QUEBEC,Merck,Invanz,ERTAPÉNEM SODIQUE,CAD,464.39,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02247437
CANADA-QUEBEC,Sun Pharma,Taro-Imipenem-Cilastatin,IMIPÉNEM/ CILASTATINE SODIQUE,CAD,658.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. I.V. - 500 mg - Pack of 30,Pd. Inj. I.V.,30,500,mg,02351706
CANADA-QUEBEC,Sandoz,Meropenem,MEROPENEM,CAD,184.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02378795
CANADA-QUEBEC,AuroPharma,Meropenem pour Injection,MEROPENEM,CAD,184.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02462893
CANADA-QUEBEC,Sterimax,Meropenem pour Injection,MEROPENEM,CAD,184.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02493349
CANADA-QUEBEC,Jamp,Méropénem pour injection,MEROPENEM,CAD,18.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 1,Pd. Inj.,1,1,g,02536374
CANADA-QUEBEC,Fresenius,"Méropénem pour injection,",MEROPENEM,CAD,18.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 1,Pd. Inj.,1,1,g,02415224
CANADA-QUEBEC,Sun Pharma,Taro-Meropenem,USP,CAD,184.45,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 1 g - Pack of 10,Pd. Inj.,10,1,g,02421526
CANADA-QUEBEC,Sandoz,Meropenem,USP,CAD,92.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 500 mg - Pack of 10,Pd. Inj.,10,500,mg,02378787
CANADA-QUEBEC,AuroPharma,Meropenem pour Injection,USP,CAD,92.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 500 mg - Pack of 10,Pd. Inj.,10,500,mg,02462885
CANADA-QUEBEC,Sterimax,Méropénem pour injection,USP,CAD,92.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 500 mg - Pack of 10,Pd. Inj.,10,500,mg,02493330
CANADA-QUEBEC,Fresenius,"Méropénem pour injection,",USP,CAD,9.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 500 mg - Pack of 1,Pd. Inj.,1,500,mg,02415216
CANADA-QUEBEC,Sun Pharma,Taro-Meropenem 2025-08 Page 13,USP,CAD,92.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Inj. - 500 mg - Pack of 10,Pd. Inj.,10,500,mg,02421518
CANADA-QUEBEC,Angita,AG-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02480700
CANADA-QUEBEC,Angita,AG-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02480700
CANADA-QUEBEC,Apotex,Apo-Azithromycin Z,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02415542
CANADA-QUEBEC,Apotex,Apo-Azithromycin Z,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02415542
CANADA-QUEBEC,Altamed,Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02477610
CANADA-QUEBEC,Sanis,Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02330881
CANADA-QUEBEC,Sanis,Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02330881
CANADA-QUEBEC,Sivem,Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02442434
CANADA-QUEBEC,Sivem,Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02442434
CANADA-QUEBEC,Dac Pharma,DAC Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02545969
CANADA-QUEBEC,Jamp,Jamp-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02452308
CANADA-QUEBEC,Jamp,Jamp-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02452308
CANADA-QUEBEC,Marcan,Mar-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02452324
CANADA-QUEBEC,Marcan,Mar-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02452324
CANADA-QUEBEC,Mantra Ph.,M-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02502038
CANADA-QUEBEC,Mantra Ph.,M-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02502038
CANADA-QUEBEC,Novopharm,Novo-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02267845
CANADA-QUEBEC,Novopharm,Novo-Azithromycin,AZITHROMYCINE,CAD,28.23,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 30,Co.,30,250,mg,02267845
CANADA-QUEBEC,Nora,NRA-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02479680
CANADA-QUEBEC,Nora,NRA-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02479680
CANADA-QUEBEC,Phmscience,pms-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02261634
CANADA-QUEBEC,Phmscience,pms-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02261634
CANADA-QUEBEC,Pro Doc,Pro-Azithromycine,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02310600
CANADA-QUEBEC,Riva,Riva-Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02275309
CANADA-QUEBEC,Riva,Riva-Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02275309
CANADA-QUEBEC,Sandoz,Sandoz Azithromycin,AZITHROMYCINE,CAD,5.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02265826
CANADA-QUEBEC,Sandoz,Sandoz Azithromycin,AZITHROMYCINE,CAD,94.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 100,Co.,100,250,mg,02265826
CANADA-QUEBEC,Pfizer,Zithromax,AZITHROMYCINE,CAD,29.28,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 6,Co.,6,250,mg,02212021
CANADA-QUEBEC,Pfizer,Zithromax,AZITHROMYCINE,CAD,146.41,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 250 mg - Pack of 30,Co.,30,250,mg,02212021
CANADA-QUEBEC,Phmscience,pms-Azithromycin,AZITHROMYCINE,CAD,319.96,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 600 mg - Pack of 30,Co.,30,600,mg,02261642
CANADA-QUEBEC,AuroPharma,Azithromycine pour injection,AZITHROMYCINE,CAD,145.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Perf. I.V. - 500 mg - Pack of 10,Pd. Perf. I.V.,10,500,mg,02465604
CANADA-QUEBEC,Jamp,Azithromycine pour injection,AZITHROMYCINE,CAD,145.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Perf. I.V. - 500 mg - Pack of 10,Pd. Perf. I.V.,10,500,mg,02523825
CANADA-QUEBEC,Sterimax,Azithromycine pour injection,AZITHROMYCINE,CAD,145.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Perf. I.V. - 500 mg - Pack of 10,Pd. Perf. I.V.,10,500,mg,02483890
CANADA-QUEBEC,Pfizer,Zithromax I.V.,AZITHROMYCINE,CAD,206.44,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Pd. Perf. I.V. - 500 mg - Pack of 10,Pd. Perf. I.V.,10,500,mg,02239952
CANADA-QUEBEC,Apotex,Apo-Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02274752
CANADA-QUEBEC,BGP Pharma,Biaxin Bid,CLARITHROMYCINE,CAD,326.62,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02126710
CANADA-QUEBEC,Pro Doc,Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02324490
CANADA-QUEBEC,Sanis,Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02466139
CANADA-QUEBEC,Sivem,Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02442485
CANADA-QUEBEC,Mantra Ph.,"M-Clarithromycin * 02247574 pms-Clarithromycin Phmscience 100 83,18 R",CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02471396
CANADA-QUEBEC,Mantra Ph.,"M-Clarithromycin * 02247574 pms-Clarithromycin Phmscience 100 83,18 R",CLARITHROMYCINE,CAD,207.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 250,Co.,250,500,mg,02471396
CANADA-QUEBEC,Sandoz,Sandoz Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02266547
CANADA-QUEBEC,Sun Pharma,Taro-Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02361434
CANADA-QUEBEC,Sun Pharma,Taro-Clarithromycin,CLARITHROMYCINE,CAD,415.9,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 500,Co.,500,500,mg,02361434
CANADA-QUEBEC,Teva Can,Teva Clarithromycin,CLARITHROMYCINE,CAD,83.18,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 500 mg - Pack of 100,Co.,100,500,mg,02248805
CANADA-QUEBEC,Teva Can,ACT Clarithromycin XL,CLARITHROMYCINE,CAD,49.46,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 60,Co. ou Co. L.A.,60,250,mg,02403196
CANADA-QUEBEC,Apotex,Apo-Clarithromycin,CLARITHROMYCINE,CAD,41.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 100,Co. ou Co. L.A.,100,250,mg,02274744
CANADA-QUEBEC,Apotex,Apo-Clarithromycin XL,CLARITHROMYCINE,CAD,82.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 100,Co. ou Co. L.A.,100,250,mg,02413345
CANADA-QUEBEC,BGP Pharma,Biaxin Bid,CLARITHROMYCINE,CAD,161.27,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 100,Co. ou Co. L.A.,100,250,mg,01984853
CANADA-QUEBEC,Pro Doc,Clarithromycin,CLARITHROMYCINE,CAD,41.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 100,Co. ou Co. L.A.,100,250,mg,02324482
CANADA-QUEBEC,Sanis,Clarithromycin,CLARITHROMYCINE,CAD,41.22,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. ou Co. L.A. - 250 mg - Pack of 100,Co. ou Co. L.A.,100,250,mg,02466120
