detail_url,brand_full,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"GENERIEK , 10 ml INJECTIEVLOEISTOF 0,1 mg / ml","€ 13,89",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"EPIPEN JUNIOR , 0,3 ml INJECTIEVLOEISTOF 0,5 mg / ml","€ 48,46",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"GENERIEK , 1 ml INJECTIEVLOEISTOF 1 mg / ml","€ 2,31",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"EPIPEN , 0,3 ml INJECTIEVLOEISTOF 1 mg / ml","€ 48,47",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"JEXT , 0,3 ml INJECTIEVLOEISTOF 1 mg / ml","€ 48,42",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"JEXT , 0,15 ml INJECTIEVLOEISTOF 1 mg / ml","€ 48,47",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afamelanotide,"SCENESSE ,
        IMPLANTAAT 16 mg","€ 15.370,04",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 20 mg",40 mg,€,168.93,,,,0.0,168.93
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 30 mg",40 mg,€,112.62,788.34,,,0.0,112.62
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 40 mg",40 mg,€,84.46,591.22,,,0.0,84.46
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"EYLEA , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml","€ 784,60",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"MYNZEPLI , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml","€ 784,60",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"MYNZEPLI , 0,09 ml INJECTIEVLOEISTOF 40 mg / ml","€ 788,85",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_alfa,"REPLAGAL , 3,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml","€ 1.688,56",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_beta,"FABRAZYME , 35 mg POEDER VOOR OPLOSSING VOOR INFUSIE 35 mg","€ 2.886,92",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_beta,"FABRAZYME , 5 mg POEDER VOOR OPLOSSING VOOR INFUSIE 5 mg","€ 419,39",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,"GENERIEK ,
        TABLET 25 mg",25 mg,€,1.16,8.12,34.8,211.12,1.16,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,"VALDOXAN ,
        TABLET 25 mg",25 mg,€,1.16,8.12,34.8,211.12,1.16,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albendazol,"ESKAZOLE ,
        TABLET 400 mg","0,4 g",€,3.76,26.32,112.8,684.32,3.76,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUMAN , 50 ml INFUSIEVLOEISTOF 200 mg / ml","€ 56,14",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUMAN , 100 ml INFUSIEVLOEISTOF 200 mg / ml","€ 104,64",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUMINE HUMAAN BAXALTA , 100 ml INFUSIEVLOEISTOF 200 mg / ml","€ 81,89",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUNORM , 50 ml INFUSIEVLOEISTOF 200 mg / ml","€ 54,94",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUNORM , 100 ml INFUSIEVLOEISTOF 200 mg / ml","€ 109,87",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUREX , 100 ml INFUSIEVLOEISTOF 200 mg / ml","€ 104,64",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"FLEXBUMIN , 100 ml INFUSIEVLOEISTOF 200 mg / ml","€ 91,00",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUMAN , 250 ml INFUSIEVLOEISTOF 40 mg / ml","€ 56,14",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUNORM , 100 ml INFUSIEVLOEISTOF 50 mg / ml","€ 27,47",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUNORM , 250 ml INFUSIEVLOEISTOF 50 mg / ml","€ 68,67",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUNORM , 500 ml INFUSIEVLOEISTOF 50 mg / ml","€ 137,34",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,"ALBUREX , 250 ml INFUSIEVLOEISTOF 50 mg / ml","€ 70,17",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"IDELVION ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 7.521,00",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"IDELVION ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 15.042,00",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"IDELVION ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 1.880,25",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"IDELVION ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 3.760,50",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"ALPROLIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 2.215,59",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"ALPROLIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 4.431,19",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"ALPROLIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 553,89",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"ALPROLIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 6.646,78",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"ALPROLIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 1.107,79",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"BENEFIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 1.111,80",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"BENEFIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 2.223,60",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"BENEFIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 277,95",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"BENEFIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 3.335,40",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"BENEFIX ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 555,90",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"REFIXIA ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 2.463,40",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"REFIXIA ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 4.926,80",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"REFIXIA ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 1.231,70",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"RIXUBIS ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 1.111,80",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"RIXUBIS ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 2.223,60",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"RIXUBIS ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 277,95",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"RIXUBIS ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 3.335,40",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,"RIXUBIS ,
        POEDER VOOR INJECTIEVLOEISTOF","€ 555,90",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aldesleukine,"PROLEUKIN , 22 ME POEDER VOOR INJECTIE/INFUSIEOPLOSSING","€ 908,83",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alectinib,"ALECENSA ,
        CAPSULE 150 mg","1,2 g",€,194.96,,,,0.0,194.96
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alemtuzumab,"LEMTRADA , 1,2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 10 mg / ml","€ 8.446,96",,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur,"BONASOL ,
        DRANK 0,7 mg / ml",10 mg,€,0.91,6.37,27.3,165.62,0.91,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur,"GENERIEK ,
        TABLET 10 mg",10 mg,€,0.35,2.45,10.5,63.7,0.35,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur,"GENERIEK ,
        TABLET 70 mg",10 mg,€,0.11,0.77,3.3,20.02,0.11,0.0
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"GENERIEK ,
        TABLET 70 mg /2800IE",10 mg,€,0.5,3.5,15.0,91.0,0.0,0.5
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"ADROVANCE ,
        TABLET 70 mg /2800IE",10 mg,€,0.52,3.64,15.6,94.64,0.0,0.52
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"FOSAVANCE ,
        TABLET 70 mg /2800IE",10 mg,€,0.52,3.64,15.6,94.64,0.0,0.52
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"VANTAVO ,
        TABLET 70 mg /2800IE",10 mg,€,0.52,3.64,15.6,94.64,0.0,0.52
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"GENERIEK ,
        TABLET 70 mg /5600IE",10 mg,€,0.23,1.61,6.9,41.86,0.0,0.23
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"ADROVANCE ,
        TABLET 70 mg /5600IE",10 mg,€,0.2,1.4,6.0,36.4,0.0,0.2
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,"FOSAVANCE ,
        TABLET 70 mg /5600IE",10 mg,€,0.23,1.61,6.9,41.86,0.0,0.23
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,"PROLASTIN ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg",,€,364.13,,,,0.0,364.13,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,"RESPREEZA ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg",,€,327.0,,,,0.0,327.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,"RESPREEZA ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 4000 mg",,€,,,,,0.0,1.311,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,"RESPREEZA ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 5000 mg",,€,,,,,0.0,1.635,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"GENERIEK ,
        CAPSULE 0,25 μg",1 μg,€,0.58,4.06,17.4,105.56,0.58,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"ETALPHA ,
        CAPSULE 0,25 μg",1 μg,€,0.58,4.06,17.4,105.56,0.58,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"GENERIEK ,
        CAPSULE 0,5 μg",1 μg,€,0.6,4.2,18.0,109.2,0.6,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"ETALPHA ,
        CAPSULE 0,5 μg",1 μg,€,0.6,4.2,18.0,109.2,0.6,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"GENERIEK ,
        CAPSULE 1 μg",1 μg,€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"ETALPHA ,
        CAPSULE 1 μg",1 μg,€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"ETALPHA ,
        DRUPPELS VOOR ORAAL GEBRUIK 2 μg / ml",1 μg,€,0.6,4.2,18.0,109.2,0.6,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,"ETALPHA , 0,5 ml INJECTIEVLOEISTOF 2 μg / ml",,€,4.18,,,,4.18,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,"GENERIEK , 2 ml INJECTIEVLOEISTOF 0,5 mg / ml",,€,0.79,,,,0.79,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,"GENERIEK , 10 ml INJECTIEVLOEISTOF 0,5 mg / ml",,€,3.94,,,,3.94,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,"RAPIFEN , 2 ml INJECTIEVLOEISTOF 0,5 mg / ml",,€,0.67,,,,0.67,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,"RAPIFEN , 10 ml INJECTIEVLOEISTOF 0,5 mg / ml",,€,3.33,,,,3.33,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfuzosine,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 10 mg","7,5 mg",€,0.13,0.91,3.9,23.66,0.13,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfuzosine,"XATRAL ,
        TABLET MET GEREGULEERDE AFGIFTE 10 mg","7,5 mg",€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfuzosine,"GENERIEK ,
        TABLET 2,5 mg","7,5 mg",€,0.79,5.53,23.7,143.78,0.79,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,"MAALOX ,
        KAUWTABLET 200/400 mg",10 stuks,€,1.53,10.71,45.9,278.46,0.0,1.53,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,"GENERIEK ,
        SUSPENSIE VOOR ORAAL GEBRUIK 40/20 mg / ml",50 ml,€,1.07,7.49,32.1,194.74,0.0,1.07,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,"RENNIE ,
        KAUWTABLET 680/80 mg",10 stuks,€,1.03,7.21,30.9,187.46,0.0,1.03,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,"RENNIE ,
        KAUWTABLET 625/73,5/150 mg",10 stuks,€,2.19,15.33,65.7,398.58,0.0,2.19,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON ,
        SUSPENSIE VOOR ORAAL GEBRUIK 50/26,7 mg / ml",,€,7.16,,,,0.0,0.04,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON ,
        KAUWTABLET 250/133,5/80 mg",,€,3.37,,,,0.0,0.21,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON , 10 ml SUSPENSIE VOOR ORAAL GEBRUIK 50/21,3/32,5 mg / ml",,€,7.55,,,,0.0,0.63,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON ,
        SUSPENSIE VOOR ORAAL GEBRUIK 50/21,3/32,5 mg / ml",,€,7.53,,,,0.0,0.05,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON ,
        KAUWTABLET 250/106,5/187,5 mg",,€,6.93,,,,0.0,0.29,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,"GAVISCON ,
        KAUWTABLET 250/106,5/187,5 mg",,€,10.34,,,,0.0,0.22,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alglucosidase_alfa,"MYOZYME , 50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg",,€,468.39,,,,0.0,468.39,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alirocumab,"PRALUENT , 1 ml INJECTIEVLOEISTOF 150 mg / ml",,€,199.47,,,,199.47,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alirocumab,"PRALUENT , 2 ml INJECTIEVLOEISTOF 150 mg / ml",,€,398.94,,,,398.94,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alirocumab,"PRALUENT , 1 ml INJECTIEVLOEISTOF 75 mg / ml",,€,199.47,,,,199.47,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aliskiren,"RASILEZ ,
        TABLET 150 mg","0,15 g",€,0.81,5.67,24.3,147.42,0.81,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aliskiren,"RASILEZ ,
        TABLET 300 mg","0,15 g",€,0.7,4.9,21.0,127.4,0.7,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"GENERIEK ,
        CAPSULE 10 mg",20 mg,€,12.85,89.95,385.5,,12.85,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"ALIZEM ,
        CAPSULE 10 mg",20 mg,€,12.21,85.47,366.3,,12.21,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"TOCTINO ,
        CAPSULE 10 mg",20 mg,€,12.85,89.95,385.5,,12.85,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"GENERIEK ,
        CAPSULE 30 mg",20 mg,€,10.33,72.31,309.9,,10.33,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"ALIZEM ,
        CAPSULE 30 mg",20 mg,€,10.37,72.59,311.1,,10.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,"TOCTINO ,
        CAPSULE 30 mg",20 mg,€,10.33,72.31,309.9,,10.33,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,"ALUTARD SQ INHALATIEALLERGENEN , 5 ml SUSPENSIE VOOR INJECTIE",,€,542.3,,,,542.3,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,"POLLINEX , 0,5 ml SUSPENSIE VOOR INJECTIE",,€,198.23,,,,198.23,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,"ITULAZAX ,
        LYOPHILISAAT VOOR ORAAL GEBRUIK",,€,323.72,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,"ALUTARD SQ INHALATIEALLERGENEN , 5 ml SUSPENSIE VOOR INJECTIE",,€,542.3,,,,542.3,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,"POLLINEX , 0,5 ml SUSPENSIE VOOR INJECTIE",,€,198.23,,,,198.23,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,"ITULAZAX ,
        LYOPHILISAAT VOOR ORAAL GEBRUIK",,€,323.72,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"ALUTARD SQ INHALATIEALLERGENEN , 5 ml SUSPENSIE VOOR INJECTIE",,€,493.5,,,,493.5,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"POLLINEX , 1 ml SUSPENSIE VOOR INJECTIE",,€,156.88,,,,156.88,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"POLLINEX , 1,5 ml SUSPENSIE VOOR INJECTIE",,€,684.12,,,,684.12,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"POLLINEX , 0,5 ml SUSPENSIE VOOR INJECTIE",,€,198.23,,,,198.23,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"PURETHAL , 3 ml SUSPENSIE VOOR INJECTIE",,€,403.3,,,,403.3,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"GRAZAX ,
        LYOPHILISAAT VOOR ORAAL GEBRUIK",,€,107.9,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"GRAZAX ,
        LYOPHILISAAT VOOR ORAAL GEBRUIK",,€,323.72,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"GRAZAX ,
        LYOPHILISAAT VOOR ORAAL GEBRUIK",,€,359.69,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"ORALAIR ,
        TABLET VOOR SUBLINGUAAL GEBRUIK",,€,107.9,,,,3.6,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"ORALAIR ,
        TABLET VOOR SUBLINGUAAL GEBRUIK",,€,105.75,,,,3.41,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,"ORALAIR ,
        TABLET VOOR SUBLINGUAAL GEBRUIK",,€,323.73,,,,3.6,0.0,verpakking,,
