detail_url,brand_full,brand_name,pack_presentation,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"PANADOL PLUS ,
        OMHULDE TABLET 500/65 mg",PANADOL PLUS,OMHULDE TABLET 500/65 mg,"5,99 stuks",€,0.66,4.62,19.8,120.12,0.0,0.66,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"EXCEDRIN ,
        TABLET 250/250/65 mg",EXCEDRIN,TABLET 250/250/65 mg,,€,4.89,,,,0.0,0.49,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"EXCEDRIN ,
        TABLET 250/250/65 mg",EXCEDRIN,TABLET 250/250/65 mg,,€,7.9,,,,0.0,0.4,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"GENERIEK ,
        TABLET 500/50 mg",GENERIEK,TABLET 500/50 mg,,€,1.13,,,,0.0,0.06,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"GENERIEK ,
        TABLET 500/50 mg",GENERIEK,TABLET 500/50 mg,,€,2.16,,,,0.0,0.05,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"GENERIEK ,
        TABLET 500/50 mg",GENERIEK,TABLET 500/50 mg,,€,2.33,,,,0.0,0.05,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"FINIMAL ,
        TABLET 500/50 mg",FINIMAL,TABLET 500/50 mg,,€,1.94,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"FINIMAL ,
        TABLET 500/50 mg",FINIMAL,TABLET 500/50 mg,,€,2.41,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"FINIMAL ,
        TABLET 500/50 mg",FINIMAL,TABLET 500/50 mg,,€,3.01,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"FINIMAL ,
        TABLET 500/50 mg",FINIMAL,TABLET 500/50 mg,,€,3.67,,,,0.0,0.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"FINIMAL ,
        TABLET 500/50 mg",FINIMAL,TABLET 500/50 mg,,€,4.48,,,,0.0,0.09,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"PARACOF ,
        TABLET 500/50 mg",PARACOF,TABLET 500/50 mg,,€,2.45,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"ANTIGRIPPINE ,
        TABLET 250/25/25 mg",ANTIGRIPPINE,TABLET 250/25/25 mg,,€,4.55,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"ANTIGRIPPINE ,
        TABLET 250/25/25 mg",ANTIGRIPPINE,TABLET 250/25/25 mg,,€,6.98,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"NURALGAN ,
        TABLET 500/200 mg",NURALGAN,TABLET 500/200 mg,,€,3.83,,,,0.0,0.21,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"HOOFDPIJNPOEDERS 'DARO' ,
        POEDER VOOR ORAAL GEBRUIK 150/250/46 mg",HOOFDPIJNPOEDERS 'DARO',POEDER VOOR ORAAL GEBRUIK 150/250/46 mg,,€,4.58,,,,0.0,0.23,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"GENERIEK ,
        TABLET 150/250/50 mg",GENERIEK,TABLET 150/250/50 mg,,€,1.99,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acetylsalicylzuur_paracetamol_coffeine,"SARIDON ,
        TABLET 150/250/50 mg",SARIDON,TABLET 150/250/50 mg,,€,2.81,,,,0.0,0.14,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir__cutaan_,"KOORTSLIPCREME HTP ,
        CREME 50 mg /G",KOORTSLIPCREME HTP,CREME 50 mg /G,,€,17.44,,,,0.0,1.16,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir__cutaan_,"LIVSANE ,
        CREME 50 mg /G",LIVSANE,CREME 50 mg /G,,€,18.15,,,,0.0,1.21,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir__cutaan_,"ZOVIRAX KOORTSLIP ,
        CREME 50 mg /G",ZOVIRAX KOORTSLIP,CREME 50 mg /G,,€,56.65,,,,0.0,3.78,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK ,
        TABLET 200 mg",GENERIEK,TABLET 200 mg,4 g,€,5.08,35.56,152.4,924.56,5.08,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK ,
        TABLET 400 mg",GENERIEK,TABLET 400 mg,4 g,€,2.76,19.32,82.8,502.32,2.76,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"ZOVIRAX ,
        SUSPENSIE VOOR ORAAL GEBRUIK 40 mg / ml",ZOVIRAX,SUSPENSIE VOOR ORAAL GEBRUIK 40 mg / ml,4 g,€,29.03,203.21,870.9,,29.03,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK ,
        TABLET 800 mg",GENERIEK,TABLET 800 mg,4 g,€,2.97,20.79,89.1,540.54,2.97,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK , 250 mg POEDER VOOR OPLOSSING VOOR INFUSIE 250 mg",GENERIEK,250 mg POEDER VOOR OPLOSSING VOOR INFUSIE 250 mg,,€,7.76,,,,7.76,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"ZOVIRAX ,
        POEDER VOOR OPLOSSING VOOR INFUSIE 250 mg",ZOVIRAX,POEDER VOOR OPLOSSING VOOR INFUSIE 250 mg,,€,9.09,,,,9.09,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK , 10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 25 mg / ml",GENERIEK,10 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 25 mg / ml,,€,6.59,,,,6.59,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK , 20 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 25 mg / ml",GENERIEK,20 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 25 mg / ml,,€,16.99,,,,16.99,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir,"GENERIEK , 500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg",GENERIEK,500 mg POEDER VOOR OPLOSSING VOOR INFUSIE 500 mg,,€,18.33,,,,18.33,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir__oculair_,"GENERIEK , 4,5 G OOGZALF 30 mg /G",GENERIEK,"4,5 G OOGZALF 30 mg /G",,€,32.65,,,,32.65,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir__oculair_,"ZOVIRAX , 4,5 G OOGZALF 30 mg /G",ZOVIRAX,"4,5 G OOGZALF 30 mg /G",,€,18.19,,,,18.19,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aciclovir_hydrocortison,"ZOVIRAX DUO ,
        CREME 50/10 mg /G",ZOVIRAX DUO,CREME 50/10 mg /G,,€,70.31,,,,0.0,4.69,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acipimox,"OLBETAM ,
        CAPSULE 250 mg",OLBETAM,CAPSULE 250 mg,"0,5 g",€,1.08,7.56,32.4,196.56,1.08,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acitretine,"GENERIEK ,
        CAPSULE 10 mg",GENERIEK,CAPSULE 10 mg,35 mg,€,2.37,16.59,71.1,431.34,2.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acitretine,"NEOTIGASON ,
        CAPSULE 10 mg",NEOTIGASON,CAPSULE 10 mg,35 mg,€,2.37,16.59,71.1,431.34,2.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acitretine,"GENERIEK ,
        CAPSULE 25 mg",GENERIEK,CAPSULE 25 mg,35 mg,€,2.06,14.42,61.8,374.92,2.06,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/acitretine,"NEOTIGASON ,
        CAPSULE 25 mg",NEOTIGASON,CAPSULE 25 mg,35 mg,€,2.05,14.35,61.5,373.1,2.05,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aclidinium,"BRETARIS ,
        INHALATIEPOEDER 322 μg /DO",BRETARIS,INHALATIEPOEDER 322 μg /DO,"0,64 mg",€,1.12,7.84,33.6,203.84,1.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aclidinium,"EKLIRA ,
        INHALATIEPOEDER 322 μg /DO",EKLIRA,INHALATIEPOEDER 322 μg /DO,"0,64 mg",€,1.13,7.91,33.9,205.66,1.13,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aclidinium_formoterol,"DUAKLIR GENUAIR ,
        INHALATIEPOEDER 340/12 μg /DO",DUAKLIR GENUAIR,INHALATIEPOEDER 340/12 μg /DO,2 doses,€,1.37,9.59,41.1,249.34,1.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adamts13,"ADZYNMA ,
        POEDER VOOR INJECTIEVLOEISTOF",ADZYNMA,POEDER VOOR INJECTIEVLOEISTOF,,€,,,,,0.0,6.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adamts13,"ADZYNMA ,
        POEDER VOOR INJECTIEVLOEISTOF",ADZYNMA,POEDER VOOR INJECTIEVLOEISTOF,,€,,,,,0.0,2.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"AMGEVITA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",AMGEVITA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,297.63,,,,0.0,297.63,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"AMGEVITA , 0,8 ml INJECTIEVLOEISTOF 100 mg / ml",AMGEVITA,"0,8 ml INJECTIEVLOEISTOF 100 mg / ml",,€,595.26,,,,0.0,595.26,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"AMGEVITA , 0,2 ml INJECTIEVLOEISTOF 100 mg / ml",AMGEVITA,"0,2 ml INJECTIEVLOEISTOF 100 mg / ml",,€,148.81,,,,0.0,148.81,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"AMGEVITA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",AMGEVITA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,297.63,,,,0.0,297.63,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUKYNDRA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HUKYNDRA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUKYNDRA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HUKYNDRA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUKYNDRA , 0,8 ml INJECTIEVLOEISTOF 100 mg / ml",HUKYNDRA,"0,8 ml INJECTIEVLOEISTOF 100 mg / ml",,€,592.68,,,,0.0,592.68,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUMIRA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HUMIRA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUMIRA , 0,8 ml INJECTIEVLOEISTOF 100 mg / ml",HUMIRA,"0,8 ml INJECTIEVLOEISTOF 100 mg / ml",,€,592.69,,,,0.0,592.69,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUMIRA , 0,2 ml INJECTIEVLOEISTOF 100 mg / ml",HUMIRA,"0,2 ml INJECTIEVLOEISTOF 100 mg / ml",,€,148.17,,,,0.0,148.17,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HUMIRA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HUMIRA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HYRIMOZ,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,8 ml INJECTIEVLOEISTOF 100 mg / ml",HYRIMOZ,"0,8 ml INJECTIEVLOEISTOF 100 mg / ml",,€,592.69,,,,0.0,592.69,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,2 ml INJECTIEVLOEISTOF 100 mg / ml",HYRIMOZ,"0,2 ml INJECTIEVLOEISTOF 100 mg / ml",,€,148.17,,,,0.0,148.17,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",HYRIMOZ,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IMRALDI , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",IMRALDI,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IMRALDI , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",IMRALDI,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,296.34,,,,0.0,296.34,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"YUFLYMA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",YUFLYMA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,279.38,,,,0.0,279.38,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"YUFLYMA , 0,8 ml INJECTIEVLOEISTOF 100 mg / ml",YUFLYMA,"0,8 ml INJECTIEVLOEISTOF 100 mg / ml",,€,558.76,,,,0.0,558.76,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"YUFLYMA , 0,2 ml INJECTIEVLOEISTOF 100 mg / ml",YUFLYMA,"0,2 ml INJECTIEVLOEISTOF 100 mg / ml",,€,139.69,,,,0.0,139.69,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"YUFLYMA , 0,4 ml INJECTIEVLOEISTOF 100 mg / ml",YUFLYMA,"0,4 ml INJECTIEVLOEISTOF 100 mg / ml",,€,279.38,,,,0.0,279.38,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"AMGEVITA , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",AMGEVITA,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,295.74,,,,0.0,295.74,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",HYRIMOZ,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,297.63,,,,0.0,297.63,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,4 ml INJECTIEVLOEISTOF 50 mg / ml",HYRIMOZ,"0,4 ml INJECTIEVLOEISTOF 50 mg / ml",,€,148.81,,,,0.0,148.81,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"HYRIMOZ , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",HYRIMOZ,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,297.63,,,,0.0,297.63,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IDACIO , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",IDACIO,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,297.62,,,,0.0,297.62,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IDACIO , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",IDACIO,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,297.62,,,,0.0,297.62,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IMRALDI , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",IMRALDI,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,291.97,,,,0.0,291.97,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adalimumab,"IMRALDI , 0,8 ml INJECTIEVLOEISTOF 50 mg / ml",IMRALDI,"0,8 ml INJECTIEVLOEISTOF 50 mg / ml",,€,295.21,,,,0.0,295.21,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adapaleen,"DIFFERIN ,
        GEL 1 mg /G",DIFFERIN,GEL 1 mg /G,,€,3.79,,,,0.25,0.0,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adapaleen_benzoylperoxide,"EFFEZEL ,
        GEL 1/25 mg /G",EFFEZEL,GEL 1/25 mg /G,,€,9.24,,,,0.25,0.36,dermatica,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adenosine,"GENERIEK , 2 ml INJECTIEVLOEISTOF 3 mg / ml",GENERIEK,2 ml INJECTIEVLOEISTOF 3 mg / ml,,€,2.23,,,,0.0,2.23,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adenosine,"ADENOCOR , 2 ml INJECTIEVLOEISTOF 3 mg / ml",ADENOCOR,2 ml INJECTIEVLOEISTOF 3 mg / ml,,€,4.24,,,,0.0,4.24,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"GENERIEK , 10 ml INJECTIEVLOEISTOF 0,1 mg / ml",GENERIEK,"10 ml INJECTIEVLOEISTOF 0,1 mg / ml",,€,13.89,,,,0.0,13.89,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"EPIPEN JUNIOR , 0,3 ml INJECTIEVLOEISTOF 0,5 mg / ml",EPIPEN JUNIOR,"0,3 ml INJECTIEVLOEISTOF 0,5 mg / ml",,€,48.46,,,,48.46,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"GENERIEK , 1 ml INJECTIEVLOEISTOF 1 mg / ml",GENERIEK,1 ml INJECTIEVLOEISTOF 1 mg / ml,,€,2.31,,,,2.31,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"EPIPEN , 0,3 ml INJECTIEVLOEISTOF 1 mg / ml",EPIPEN,"0,3 ml INJECTIEVLOEISTOF 1 mg / ml",,€,48.47,,,,48.47,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"JEXT , 0,3 ml INJECTIEVLOEISTOF 1 mg / ml",JEXT,"0,3 ml INJECTIEVLOEISTOF 1 mg / ml",,€,48.42,,,,48.42,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,"JEXT , 0,15 ml INJECTIEVLOEISTOF 1 mg / ml",JEXT,"0,15 ml INJECTIEVLOEISTOF 1 mg / ml",,€,48.47,,,,48.47,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afamelanotide,"SCENESSE ,
        IMPLANTAAT 16 mg",SCENESSE,IMPLANTAAT 16 mg,,€,,,,,0.0,15.37,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 20 mg",GIOTRIF,TABLET 20 mg,40 mg,€,168.93,,,,0.0,168.93,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 30 mg",GIOTRIF,TABLET 30 mg,40 mg,€,112.62,788.34,,,0.0,112.62,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,"GIOTRIF ,
        TABLET 40 mg",GIOTRIF,TABLET 40 mg,40 mg,€,84.46,591.22,,,0.0,84.46,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"AFQLIR , 165 μl INJECTIEVLOEISTOF 40 mg / ml",AFQLIR,165 μl INJECTIEVLOEISTOF 40 mg / ml,,€,788.85,,,,0.0,788.85,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"EYDENZELT , 0,09 ml INJECTIEVLOEISTOF 40 mg / ml",EYDENZELT,"0,09 ml INJECTIEVLOEISTOF 40 mg / ml",,€,784.6,,,,0.0,784.6,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"EYDENZELT , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml",EYDENZELT,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,€,784.6,,,,0.0,784.6,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"EYLEA , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml",EYLEA,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,€,784.6,,,,0.0,784.6,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"MYNZEPLI , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml",MYNZEPLI,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,€,784.6,,,,0.0,784.6,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"MYNZEPLI , 0,09 ml INJECTIEVLOEISTOF 40 mg / ml",MYNZEPLI,"0,09 ml INJECTIEVLOEISTOF 40 mg / ml",,€,788.85,,,,0.0,788.85,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,"PAVBLU , 0,1 ml INJECTIEVLOEISTOF 40 mg / ml",PAVBLU,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,€,784.6,,,,0.0,784.6,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_alfa,"REPLAGAL , 3,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml",REPLAGAL,"3,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml",,€,,,,,0.0,1.688,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_beta,"FABRAZYME , 35 mg POEDER VOOR OPLOSSING VOOR INFUSIE 35 mg",FABRAZYME,35 mg POEDER VOOR OPLOSSING VOOR INFUSIE 35 mg,,€,,,,,0.0,2.886,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_beta,"FABRAZYME , 5 mg POEDER VOOR OPLOSSING VOOR INFUSIE 5 mg",FABRAZYME,5 mg POEDER VOOR OPLOSSING VOOR INFUSIE 5 mg,,€,419.39,,,,0.0,419.39,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,"GENERIEK ,
        TABLET 25 mg",GENERIEK,TABLET 25 mg,25 mg,€,1.16,8.12,34.8,211.12,1.16,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,"VALDOXAN ,
        TABLET 25 mg",VALDOXAN,TABLET 25 mg,25 mg,€,1.16,8.12,34.8,211.12,1.16,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albendazol,"ESKAZOLE ,
        TABLET 400 mg",ESKAZOLE,TABLET 400 mg,"0,4 g",€,3.76,26.32,112.8,684.32,3.76,0.0,Per dag Per week Per maand Per half jaar,,
