PCID,Package Number,Country,Company,Product Group,Local Product Name,Generic Name,Indication,Pack Size,Effective Start Date,Effective End Date,Currency,Ex Factory Wholesale Price,Ex Factory Wholesale Price Less Rebate,Ex Factory Hospital Price,Ex Factory Hospital Price Less Rebate,Pharmacy Purchase Price,Pharmacy Purchase Price Less Rebate,Public without VAT Price,Public Without VAT Price Less Rebate,Public with VAT Price,Public With VAT Price Less Rebate,VAT Percent,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value,Copayment Percent,Margin Rule,Package Notes,Discontinued,Region,WHO ATC Code,Therapeutic Areas,Presentation,Marketing Authority,Local Pack Description,Formulation,Fill Unit,Fill Size,Pack Unit,Strength Size,Strength Unit,Brand Type,Import Type,Combination Molecule,Source,Quality Control Source,Quality Control Notes,Client,Client Pack Description,LOCAL_PACK_CODE,APPROVAL_DT,DDD Value,DDD Unit,Import Price
2161506,,BELARUS,"Pharma Vision Sanayii ve Ticaret AS, Turkey / Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Manufacturer of finished dosage form: Pharma Vision Sanayii ve Ticaret AS, Turkey Manufacturer performing filling/packaging: Pharma Vision Sanayii ve Ticaret AS, Turkey (packaging), Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus (packaging) Issuance of permission to release a medicinal product: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Quality control: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Other participants in production: Quality control: Pharma Vision Sanayii ve Ticaret AS, Turkey",REBOFEN,REBOFEN,Dexketoprofen,,,06-12-2021,,BYR,23.03,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AE17,,,,solution for intravenous and intramuscular administration/concentrate for the preparation of solution for infusions 50 mg/2 ml in ampoules of 2 ml in packaging No. 5x2,,,,,,,,,,PRICENTRIC,,,,,247261,,,,
2160501,,BELARUS,"Dr. Reddy`s Laboratories Ltd, India Manufacturer of finished dosage form: Dr. Reddy`s Laboratories Ltd, India Manufacturer performing filling/packaging: Dr. Reddy`s Laboratories Ltd, India Issuance of permission to release the medicinal product: Dr. Reddy`s Laboratories Ltd, India",RIVAXORED,RIVAXORED,Rivaroxaban,,,,,BYR,27.57,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 20 mg in a blister pack No. 14x2",,,,,,,,,,PRICENTRIC,,,,,10958/21,,,,"8,89 USD"
2160485,,BELARUS,"AmantisMed LLC, Republic of Belarus Manufacturer of finished dosage form: AmantisMed LLC, Republic of Belarus Manufacturer performing packaging/packaging: AmantisMed LLC, Republic of Belarus Issuance of permission to release the medicinal product: AmantisMed LLC, Republic of Belarus Quality control: AmantisMed LLC, Republic of Belarus",XARIV,XARIV,Rivaroxaban,,,20-01-2023,,BYR,19.06,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 15 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,455116,,,,
1124746,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",RAMILONG,RAMILONG,Ramipril,,,28-09-2022,,BYR,4.12,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA05,,,,5 mg tablets in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,22/09/1777,,,,
2160460,,BELARUS,"Sandoz GmbH, Austria Manufacturer of finished dosage form: Sandoz GmbH, Austria Manufacturer performing filling/packaging: Sandoz GmbH, Austria Issuance of approval for the release of the medicinal product: Sandoz GmbH, Austria",Ospamox,Ospamox,Amoxicillin,,,05-03-2018,,BYR,11.16,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01CA04,,,,"film-coated tablets, 1000 mg in blisters in packaging No. 6x2",,,,,,,,,,PRICENTRIC,,,,,6250/03/06/08/13/18,,,,"3,28 EUR"
2169271,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",LOSARTAN-LF,LOSARTAN-LF,Losartan,,,05-04-2023,,BYR,9.61,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 50 mg in a blister pack No. 10x6",,,,,,,,,,PRICENTRIC,,,,,353670,,,,
2160427,,BELARUS,"Haleon CH SARL, Switzerland Manufacturer of finished dosage form: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Manufacturer performing filling/packaging: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Issuance of authorization for the release of the medicinal product: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon Quality control: Haleon CH SARL, Switzerland # Route de l&#39;Etraz, 1260 Nyon",Otrivin,Otrivin,Xylometazoline,,,02-07-2025,,BYR,12.2,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"R01AA07
                        
оригинальное",,,,nasal drops 0.05% in 10 ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,6625/04/09/14/19/22/24/25,,,,"3,66 EUR"
2046146,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Spironolactone,Spironolactone,Spironolactone,,,14-06-2023,,BYR,5.72,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C03DA01,,,,capsules 50mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,185353,,,,
2181934,,BELARUS,"KP FLUMED-PHARM LLC, Republic of Moldova/ Integrafarm CJSC, Republic of Belarus Manufacturer of the finished dosage form: KP FLUMED-PHARM LLC, Republic of Moldova Manufacturer performing filling/packaging: KP FLUMED-PHARM LLC, Republic of Moldova (packaging), Integrafarm CJSC, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Integrafarm CJSC, Republic of Belarus",RINIPAX,RINIPAX,Xylometazoline,,,,,BYR,3.34,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R01AA07,,,,nasal spray 1mg/ml in 10ml bottles in package No. 1,,,,,,,,,,PRICENTRIC,,,,,472554,,,,
2046042,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia Quality control: KRKA, dd, Slovenia",AMPRILAN,AMPRILAN,Ramipril,,,02-08-2022,,BYR,10.27,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA05,,,,tablets 10 mg in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,8258/07/12/18/22,,,,"3,00 EUR"
2160708,,BELARUS,"Rubicon LLC, Republic of Belarus Manufacturer of the finished dosage form: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Manufacturer performing filling/packaging: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Issuance of permission to release a medicinal product: Rubicon LLC, Republic of Belarus # 210002, Vitebsk region, Vitebsk, M. Gorky street, 62B Quality control: Rubicon LLC, Republic of Belarus # 1. 210002, Vitebsk region, Vitebsk, ul. M. Gorky, 62B 2. 210002, Vitebsk region, Vitebsk, M. Gorky street, 62-2 3. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-3 4. 210002, Vitebsk region, Vitebsk, M. Gorky street, 42D-4",NIMESULIDE-RUBICON,NIMESULIDE-RUBICON,Nimesulide,,,02-07-2025,,BYR,3.95,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AX17,,,,tablets 100 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,11164,,,,
2046067,,BELARUS,"EGIS Pharmaceuticals PLC, Hungary Manufacturer of finished dosage form: EGIS Pharmaceuticals PLC, Hungary Manufacturer performing filling/packaging: EGIS Pharmaceuticals PLC, Hungary Issuance of authorization for the release of the medicinal product: EGIS Pharmaceuticals PLC, Hungary",HARTIL,HARTIL,Ramipril,,,09-11-2020,,BYR,9.97,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA05,,,,5mg tablets in blisters in packaging No. 7x4,,,,,,,,,,PRICENTRIC,,,,,10418/15/20,,,,"2,87 EUR"
2160595,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",cetirizine,cetirizine,Cetirizine,,,,,BYR,3.22,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R06AE07,,,,film-coated tablets 10 mg in a blister pack No. 10x2,,,,,,,,,,PRICENTRIC,,,,,436090,,,,
2037322,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",AMLODIPINE FT,AMLODIPINE FT,Amlodipine,,,17-05-2022,,BYR,1.91,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C08CA01,,,,5 mg tablets in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,22/05/1841,,,,
2037500,,BELARUS,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Manufacturer carrying out filling/packaging: Belarusian-Dutch joint venture limited liability company FARMLAND (JV OOO FARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Issuance of a permit for the release of a medicinal product: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. Quality control: Belarusian-Dutch joint venture Limited Liability Company FARMLAND (JV OOO FARMLAND), Republic of Belarus # 1. ul. Leninskaya, 124, Nesvizh, Nesvizhsky district, Minsk region. 2. ul. Leninskaya, 124/1, Nesvizh, Nesvizhsky district, Minsk region. Other participants in the production: Manufacturer of granulated tablet mass: Holden Medical Laboratories Pvt. Ltd., India # MIDC Malegoan Sinnar, Nashik 422103",CARVELAND,CARVELAND,Carvedilol,,,23-10-2024,,BYR,4.31,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AG02,,,,tablets 6.25 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,116080,,,,
2160415,,BELARUS,"Nobel Ilac Sanayii ve Ticaret AS, Turkey Manufacturer of finished dosage form: Nobel Ilac Sanayii ve Ticaret AS, Turkey Manufacturer performing filling/packaging: Nobel Ilac Sanayii ve Ticaret AS, Turkey Issuance of permission to release the medicinal product: Nobel Ilac Sanayii ve Ticaret AS, Turkey Quality control: Nobel Ilac Sanayii ve Ticaret AS, Turkey",ZITMAK,ZITMAK,Azithromycin,,,28-09-2022,,BYR,15.38,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01FA10,,,,"film-coated tablets, 500 mg in blisters in packaging No. 3x1",,,,,,,,,,PRICENTRIC,,,,,8132/07/12/13/18/22,,,,"5,12 USD"
2037409,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",LISINOPRIL-LF,LISINOPRIL-LF,Lisinopril,,,28-01-2021,,BYR,5.26,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,tablets 20 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,21/01/1670,,,,
2160154,,BELARUS,"Sun Pharma Laboratories Limited, India Manufacturer of finished dosage form: Sun Pharma Laboratories Limited, India Manufacturer performing filling/packaging: Sun Pharma Laboratories Limited, India Issuance of approval for the release of the medicinal product: Sun Pharma Laboratories Limited, India Quality control: Sun Pharma Laboratories Limited, India",LEVIPIL,LEVIPIL,Levetiracetam,,,31-08-2023,,BYR,40.01,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N03AX14,,,,"film-coated tablets, 1000 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,10423/15/19/21/23,,,,"12,54 USD"
2160140,,BELARUS,"Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus # ul.Leninskaya, 124L/2, Nesvizh, Nesvizh district, Minsk region Manufacturer performing filling/packaging: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus # ul.Leninskaya, 124L/2, Nesvizh, Nesvizh district, Minsk region Issuance of a permit for the release of a medicinal product: Belarusian-Dutch joint venture, limited liability company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus # ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. Quality control: Belarusian-Dutch joint venture, limited liability company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus # 1. ul.Leninskaya, 124, Nesvizh, Nesvizh district, Minsk region. 2. ul.Leninskaya, 124/1, Nesvizh, Nesvizh district, Minsk region.",AMOCLAVE FARMLAND,AMOCLAVE FARMLAND,Amoxicillin+Сlavulanic acid,,,05-09-2025,,BYR,17.19,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01CR02,,,,"film-coated tablets, 500 mg/125 mg in a blister pack No. 6x3",,,,,,,,,,PRICENTRIC,,,,,408245,,,,
2046033,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",Ramipril,Ramipril,Ramipril,,,21-11-2023,,BYR,2.16,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA05,,,,tablets 2.5 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,371049,,,,
2161534,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",MELOXICAM FT,MELOXICAM FT,Meloxicam,,,28-12-2021,,BYR,2.28,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AC06,,,,tablets 7.5 mg in a blister pack No. 10x2,,,,,,,,,,PRICENTRIC,,,,,45281,,,,
2037396,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",BISOPROLOL-LF,BISOPROLOL-LF,Bisoprolol,,,19-02-2020,,BYR,5.27,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB07,,,,"film-coated tablets, 5 mg in a blister pack No. 15x4",,,,,,,,,,PRICENTRIC,,,,,20/02/1697,,,,
2160482,,BELARUS,"Unison Pharmaceuticals Pvt. Ltd., India Manufacturer of the finished dosage form: Unison Pharmaceuticals Pvt. Ltd., India # Unit-III, C-7, 8, 9, Steel Town, Opp. Nova Petro, Moraiya, Tal-Sanand, Dist. Ahmedabad - 382213, Gujarat State Manufacturer carrying out filling/packaging: Unison Pharmaceuticals Pvt. Ltd., India # Unit-III, C-7, 8, 9, Steel Town, Opp. Nova Petro, Moraiya, Tal-Sanand, Dist. Ahmedabad - 382213, Gujarat State Issue of approval for the release of the medicinal product: Unison Pharmaceuticals Pvt. Ltd., India # Unit-III, C-7, 8, 9, Steel Town, Opp. Nova Petro, Moraiya, Tal-Sanand, Dist. Ahmedabad - 382213, Gujarat State Quality Control: Unison Pharmaceuticals Pvt. Ltd., India # Unit-III, C-7, 8, 9, Steel Town, Opp. Nova Petro, Moraiya, Tal-Sanand, Dist. Ahmedabad - 382213, Gujarat State",Rivaroxaban,Rivaroxaban,Rivaroxaban,,,24-09-2024,,BYR,20.78,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 15 mg in blisters in packaging No. 14x2",,,,,,,,,,PRICENTRIC,,,,,11306/24/24,,,,"5,79 EUR"
2037615,,BELARUS,"A.Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer of finished dosage form: A.Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer performing filling/packaging: A.Menarini Manufacturing Logistics and Services Srl, Italy Issuance of permission to release the medicinal product: A.Menarini Manufacturing Logistics and Services Srl, Italy Quality control: A.Menarini Manufacturing Logistics and Services Srl, Italy",LIOTON 1000 GEL,LIOTON 1000 GEL,Heparin,,,17-06-2024,,BYR,21.87,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C05BA03,,,,gel for external use 1000 IU/g in 50g tubes,,,,,,,,,,PRICENTRIC,,,,,2974/97/99/04/08/09/15/21/24,,,,"6,26 EUR"
DUPLICATE,,BELARUS,"Merck Sante sas, France Manufacturer of finished dosage form: Merck Sante sas, France Manufacturer performing filling/packaging: Merck Sante sas, France Issuance of authorization for the release of the medicinal product: Merck Sante sas, France",GLUKOPHAGE,GLUKOPHAGE,Metformin,,,29-08-2019,,BYR,19.68,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"A10BA02
                        
оригинальное",,,,"film-coated tablets, 1000 mg in blisters in packaging No. 15x4",,,,,,,,,,PRICENTRIC,,,,,6680/04/06/09/14/16/19,,,,"6,12 USD"
2160520,,BELARUS,"Manufacturer: Merck Healthcare KGaA, Germany; Manufacturer of finished dosage form: Merck Healthcare KGaA, Germany; Manufacturer performing filling/packaging: Merck Healthcare KGaA, Germany; Issuance of permission to release medicinal product: Merck Healthcare KGaA, Germany",CONCOR,CONCOR,Bisoprolol,,,26-06-2020,,BYR,20.08,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C07AB07
                        
оригинальное",,,,"film-coated tablets, 5 mg in blisters in packaging No. 10x5",,,,,,,,,,PRICENTRIC,,,,,476/94/99/04/04/08/09/12/15/17/18/20,,,,"6,24 USD"
DUPLICATE,,BELARUS,"Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer of the finished dosage form: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Issuance of a permit for the release of the medicinal product: Belarusian-Dutch Joint Venture Limited Liability Company Pharmland (JV OOO Pharmland), Republic of Belarus Other participants in the production: Holden Medical Laboratories Pvt. Ltd., India - manufacturer of granulated tablet mass",LISINOPRIL PHARMLAND,LISINOPRIL PHARMLAND,Lisinopril,,,13-07-2020,,BYR,2.09,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,5 mg tablets in a blister pack No. 15x2,,,,,,,,,,PRICENTRIC,,,,,182093,,,,
1322174,,BELARUS,"Gedeon Richter Plc., Hungary Manufacturer of finished dosage form: Gedeon Richter Plc., Hungary Manufacturer performing filling/packaging: Gedeon Richter Plc., Hungary Issuance of authorization for the release of the medicinal product: Gedeon Richter Plc., Hungary",MERTENIL,MERTENIL,Rosuvastatin,,,01-06-2017,,BYR,13.74,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,film-coated tablets 10 mg in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,10058/12/16/16/17,,,,"4,09 EUR"
