input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,Roche Diabetes,ACCU-CHEK ACTIVE GLUCOSA,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-17T07:22:49,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK ACTIVE KIT,Roche Diabetes,ACCU-CHEK ACTIVE KIT,medidor de glucosa,Control glucosa,medidor x 1 (VL),113233.0,2025-02-28,2026-01-17T07:22:55,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK FASTCLIX,Roche Diabetes,ACCU-CHEK FASTCLIX,accesorio,Accesorios,lancetas x 102 (VL),46271.0,2025-02-28,2026-01-17T07:22:54,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK FASTCLIX,Roche Diabetes,ACCU-CHEK FASTCLIX,accesorio,Accesorios,lancetas x 24 (VL),12996.0,2025-02-28,2026-01-17T07:22:55,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK FASTCLIX KIT,Roche Diabetes,ACCU-CHEK FASTCLIX KIT,medidor de glucosa,Control glucosa,kit x 1 (VL),43436.0,2024-12-04,2026-01-17T07:22:57,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK FASTCLIX KIT NP,Roche Diabetes,ACCU-CHEK FASTCLIX KIT NP,medidor de glucosa,Control glucosa,kit x 1 (VL),46456.0,2025-02-28,2026-01-17T07:23:00,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK GUIDE CONTROL,Roche Diabetes,ACCU-CHEK GUIDE CONTROL,glucosa,Control glucosa,solución control x 1 (VL),22230.0,2025-02-28,2026-01-17T07:23:05,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK GUIDE,Roche Diabetes,ACCU-CHEK GUIDE,tiras reactivas,Control glucosa,tiras reactivas x 25,73521.0,2025-02-28,2026-01-17T07:23:05,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK GUIDE,Roche Diabetes,ACCU-CHEK GUIDE,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-17T07:23:05,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK GUIDE KIT,Roche Diabetes,ACCU-CHEK GUIDE KIT,medidor de glucosa,Control glucosa,medidor glucosa x 1 (VL),63949.0,2025-02-28,2026-01-17T07:23:06,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK PERFORMA 25,Roche Diabetes,ACCU-CHEK PERFORMA 25,tiras reactivas,Control glucosa,tiras reactivas x 25,73521.0,2025-02-28,2026-01-17T07:23:09,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK PERFORMA CONTROL,Roche Diabetes,ACCU-CHEK PERFORMA CONTROL,glucosa,Control glucosa,solución control x 1 (VL),22230.0,2025-02-28,2026-01-17T07:23:15,,,,,,,Importado,{}
Roche Diabetes,ACCU-CHEK PERFORMA 50,Roche Diabetes,ACCU-CHEK PERFORMA 50,tiras reactivas,Control glucosa,tiras reactivas x 50,132252.0,2025-02-28,2026-01-17T07:23:16,,0.0,,,,,Importado,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,accesorio,Accesorios,lancetas x 200 (VL),49280.0,2025-02-28,2026-01-17T07:23:17,,0.0,,,,,,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,Roche Diabetes,ACCU-CHEK SOFTCLIX NEW,accesorio,Accesorios,lancetas x 25 (VL),8448.0,2025-02-28,2026-01-17T07:23:17,,0.0,,,,,,"{""PAMI"": {""AF"": 0.0}}"
Roche Diabetes,ACCU-CHEK SOFTCLIX PUNZADOR,Roche Diabetes,ACCU-CHEK SOFTCLIX PUNZADOR,accesorio,Dispositivos especiales,unid.x 1 (VL),26919.0,2025-02-28,2026-01-17T07:23:20,,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,Sanitas,ACEITE DE ALMENDRAS EWE CON GOTERO,aceite de almendras,Dermatocosméticos,fco. gotero x 30 ml (VL),15530.0,2025-12-15,2026-01-17T07:23:25,,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE,Sanitas,ACEITE DE ALMENDRAS EWE,aceite de almendras,Dermatocosméticos,fco.x 30 ml (VL),5130.0,2025-12-15,2026-01-17T07:23:26,,,,,,,,{}
Sanitas,ACEITE DE ALMENDRAS EWE,Sanitas,ACEITE DE ALMENDRAS EWE,aceite de almendras,Dermatocosméticos,fco.x 50 ml (VL),6960.0,2025-12-15,2026-01-17T07:23:26,,,,,,,,{}
Sanitas,ACEITE DE ARGAN EWE,Sanitas,ACEITE DE ARGAN EWE,aceite de argán+vit.e,Dermatocosméticos,env.x 50 ml (VL),18410.0,2025-12-15,2026-01-17T07:23:27,,,,,,,,{}
San Ceferino,ACEITE DE COCO NEUTRO,San Ceferino,ACEITE DE COCO NEUTRO,aceite de coco,Dermatológico,fco.x 360 ml (VL),15146.7,2025-11-18,2026-01-17T07:23:28,,,,,,,,{}
San Ceferino,ACEITE DE COCO NEUTRO,San Ceferino,ACEITE DE COCO NEUTRO,aceite de coco,Dermatológico,fco.x 660 ml (VL),28121.2,2025-11-18,2026-01-17T07:23:29,,,,,,,,{}
Sanitas,ACEITE DE JOJOBA EWE,Sanitas,ACEITE DE JOJOBA EWE,aceite de jojoba,Dermatocosméticos,fco.x 30 ml (VL),17400.0,2025-12-15,2026-01-17T07:23:36,,,,,,,,{}
Innovapharma,ACEITE DE KRILL,Innovapharma,ACEITE DE KRILL,aceite de krill,Suplemento dietario,cáps.x 60 (VL),63700.0,2025-12-01,2026-01-17T07:23:38,,,,,,,Importado,{}
Sanitas,ACEITE DE LAVANDA EWE,Sanitas,ACEITE DE LAVANDA EWE,producto cosmético,Dermatocosméticos,fco.x 8 ml (VL),17860.0,2025-12-15,2026-01-17T07:23:38,,,,,,,,{}
AMN,ACEITE DE LORENZO,AMN,ACEITE DE LORENZO,aceite glicerol trioleato,Alimentos propós.médico específ.,env.x 500 ml,3535301.0,2025-12-01,2026-01-17T07:23:40,,,,,,,Importado,{}
Provefarma,ACEITE DE OREGANO,Provefarma,ACEITE DE OREGANO,aceite de orégano+asoc,Suplemento dietario,env.x 30 ml (VL),19500.0,2025-10-14,2026-01-17T07:23:47,,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 20 (VL),11980.0,2025-12-23,2026-01-17T07:23:48,,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 30 (VL),15870.0,2025-12-23,2026-01-17T07:23:48,,,,,,,,{}
Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,Garden House Argentina,ACEITE DE PESCADO GARDEN HOUSE,aceite de pescado,Suplemento dietario,cáps.x 60 (VL),30020.0,2025-12-23,2026-01-17T07:23:48,,,,,,,Importado,{}
Provefarma,ACEITE DE PESCADO 1000,Provefarma,ACEITE DE PESCADO 1000,aceite de pescado+asoc.,Suplemento dietario,cáps.blandas x 30 (VL),12650.0,2026-01-02,2026-01-17T07:23:49,,,,,,,,{}
Provefarma,ACEITE DE PESCADO 1000,Provefarma,ACEITE DE PESCADO 1000,aceite de pescado+asoc.,Suplemento dietario,cáps.blandas x 60 (VL),23650.0,2026-01-02,2026-01-17T07:23:49,,,,,,,,{}
Provefarma,ACEITE DE PESCADO OMEGANAT,Provefarma,ACEITE DE PESCADO OMEGANAT,aceite de pescado,Suplemento dietario,cáps. blandas x 60 (VL),39000.0,2025-12-01,2026-01-17T07:23:50,,,,,,,,{}
Sanitas,ACEITE DE RICINO EWE,Sanitas,ACEITE DE RICINO EWE,"ricinoleico,ác.triglicérido",Laxante,fco.x 30 ml (VL),4920.0,2025-12-15,2026-01-17T07:23:57,,,,,,,,{}
Sanitas,ACEITE DE RICINO EWE,Sanitas,ACEITE DE RICINO EWE,"ricinoleico,ác.triglicérido",Laxante,fco.x 50 ml (VL),6840.0,2025-12-15,2026-01-17T07:23:57,,,,,,,,{}
Laboratorio Dicofar,ACEITE ESMERALDA MOONE,Laboratorio Dicofar,ACEITE ESMERALDA MOONE,"alcanfor+metilo,salicilato+asoc.",Antiinflam.Antirreumático,frasco x 70 ml (VL),11713.0,2025-09-09,2026-01-17T07:23:58,,,,,,,,{}
Sanitas,ACEITE DE TEA TREE OIL EWE,Sanitas,ACEITE DE TEA TREE OIL EWE,aceite de tea tree,Dermatocosméticos,fco.x 20 ml (VL),21890.0,2025-12-15,2026-01-17T07:23:59,,,,,,,,{}
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,200 mg tab.eferv.x 10 (VL),12578.16,2025-12-12,2026-01-17T07:24:02,Producto Reconocido,,,Cobertura Monto Fijo,8191.33,4386.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4386.83, ""AF"": 8191.33}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,200mg tab.eferv.x10 (VL) (VL),12578.16,2025-12-12,2026-01-17T07:24:02,,,,,,,,{}
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 10,14737.74,2025-12-12,2026-01-17T07:24:03,Producto Reconocido,8842.64,5895.1,Cobertura Monto Fijo,9957.26,4780.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5895.1, ""AF"": 8842.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 9957.26}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 12,22243.18,2025-12-12,2026-01-17T07:24:03,Producto Reconocido,,,Cobertura Monto Fijo,16316.95,5926.23,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5926.23, ""AF"": 16316.95}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 20,23952.1,2025-12-12,2026-01-17T07:24:04,Producto Reconocido,14371.26,9580.84,Cobertura Monto Fijo,16122.95,7829.15,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 9580.84, ""AF"": 14371.26}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7829.15, ""AF"": 16122.95}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 5,11344.21,2025-12-12,2026-01-17T07:24:04,Producto Reconocido,6806.53,4537.68,Cobertura Monto Fijo,7541.38,3802.83,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4537.68, ""AF"": 6806.53}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3802.83, ""AF"": 7541.38}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 60,63467.39,2025-12-12,2026-01-17T07:24:05,,38080.43,25386.96,Cobertura Monto Fijo,42191.69,21275.7,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 25386.96, ""AF"": 38080.43}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 21275.7, ""AF"": 42191.69}}"
Siegfried,ACEMUK,Siegfried,ACEMUK,acetilcisteína,Mucolítico,600 mg tab.eferv.x 90,28839.61,2025-12-12,2026-01-17T07:24:05,,17303.77,11535.84,Cobertura Monto Fijo,19233.67,9605.94,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 11535.84, ""AF"": 17303.77}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9605.94, ""AF"": 19233.67}}"
Siegfried,ACEMUK BIOTIC,Siegfried,ACEMUK BIOTIC,amoxicilina+acetilcisteína,Antibiótico Mucolítico,500/200 mg sob.x 21,4811.77,2025-12-12,2026-01-17T07:24:07,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Siegfried,ACEMUK DIA Y NOCHE,Siegfried,ACEMUK DIA Y NOCHE,acetilcisteína+paracet.+asoc.,Antigripal,comp.eferv.x 16,14091.28,2025-12-12,2026-01-17T07:24:09,Producto Reconocido,7045.64,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7045.64}}"
Siegfried,ACEMUK BIOTIC DUO,Siegfried,ACEMUK BIOTIC DUO,amoxicilina+acetilcisteína,Antibiótico Mucolítico,comp.rec.x 14,16816.4,2025-12-12,2026-01-17T07:24:09,Producto Reconocido,8264.39,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8264.39}}"
Siegfried,ACEMUK GRIP,Siegfried,ACEMUK GRIP,acetilcisteína+paracet.+asoc.,Antigripal,comp.eferv.x 10,8818.97,2025-12-12,2026-01-17T07:24:15,,,,,,,,{}
Siegfried,ACEMUK JARABE,Siegfried,ACEMUK JARABE,acetilcisteína,Mucolítico,jbe.x 100 ml,12446.7,2025-12-12,2026-01-17T07:24:16,Producto Reconocido,,,Cobertura Monto Fijo,8395.46,4051.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4051.24, ""AF"": 8395.46}}"
Rospaw,ACENOCOUMAROL ROSPAW,Rospaw,ACENOCOUMAROL ROSPAW,acenocumarol,Anticoagulante,4 mg comp.x 20,25714.11,2025-12-29,2026-01-17T07:24:19,Producto Reconocido,2282.14,,Cobertura Monto Fijo,7245.8,18468.31,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2282.14}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 18468.31, ""AF"": 7245.8}}"
Siegfried,ACEMUK L,Siegfried,ACEMUK L,acetilcisteína+tirotricina+asoc.,Antibiótico Mucolítico,comp.x 20,11572.98,2025-12-12,2026-01-17T07:24:19,Producto Reconocido,5575.86,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5575.86}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,400 mg comp.x 20,17278.02,2025-12-12,2026-01-17T07:24:25,Producto Reconocido,6334.06,,Cobertura Monto Fijo,11554.97,5723.05,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6334.06}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5723.05, ""AF"": 11554.97}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,5% cr.x 5 g (VL),7640.3,2025-12-12,2026-01-17T07:24:25,Producto Reconocido,,,Cobertura Monto Fijo,5141.41,2498.89,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2498.89, ""AF"": 5141.41}}"
Siegfried,ACERPES,Siegfried,ACERPES,aciclovir,Antiviral,800 mg comp.x 20,31701.33,2025-12-12,2026-01-17T07:24:26,Producto Reconocido,11621.47,,Cobertura Monto Fijo,21788.17,9913.16,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 11621.47}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9913.16, ""AF"": 21788.17}}"
Teva Argentina,ACETILCISTEINA TEVA,Teva Argentina,ACETILCISTEINA TEVA,acetilcisteína,Mucolítico,600 mg comp.eferv.x 10,12347.54,2024-07-11,2026-01-17T07:24:29,,7408.52,4939.02,Cobertura Monto Fijo,7567.06,4780.48,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 4939.02, ""AF"": 7408.52}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 7567.06}}"
Novoplos,ACETA,Novoplos,ACETA,acetazolamida,Antiglaucomatoso,250 mg comp.x 20,17620.0,2025-12-15,2026-01-17T07:24:29,Producto Reconocido,2645.95,,Cobertura Monto Fijo,9668.0,7952.0,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2645.95}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7952.0, ""AF"": 9668.0}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,comp.mast.x 10,1236.08,2025-12-12,2026-01-17T07:24:29,Producto Reconocido,741.65,494.43,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 494.43, ""AF"": 741.65}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,comp.mast.x 50,5562.38,2025-12-12,2026-01-17T07:24:30,Producto Reconocido,3337.43,2224.95,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 2224.95, ""AF"": 3337.43}}"
Siegfried,ACI-TIP,Siegfried,ACI-TIP,"aluminio,hidr.+magn.hidr.+simet.",Antiácido,susp.x 200 ml,14467.92,2025-12-12,2026-01-17T07:24:30,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Gemepe,ACICLOVIR GEMEPE,Gemepe,ACICLOVIR GEMEPE,aciclovir,Antiviral,500 mg f.a.x 50 x 20 ml,2728936.55,2025-10-06,2026-01-17T07:24:35,,,,,,,,{}
Drawer,ACIDO AMINOCAPROICO DRAWER,Drawer,ACIDO AMINOCAPROICO DRAWER,"aminocaproico,ác.",Antifibrinolitico.Antihemorrag.,a.x 100 x 10 ml,3030838.72,2025-08-04,2026-01-17T07:24:38,,,,,,,,{}
IBC,ACICLOVIR PHARMAVIAL 500,IBC,ACICLOVIR PHARMAVIAL 500,aciclovir,Antiviral,500 mg f.a.x 100 E.H. (VL),4724747.76,2025-10-06,2026-01-17T07:24:38,,,,,,,,{}
IBC,ACICLOVIR PHARMAVIAL 500,IBC,ACICLOVIR PHARMAVIAL 500,aciclovir,Antiviral,500 mg f.a.x 50 E.H. (VL),2357569.1,2025-04-28,2026-01-17T07:24:38,,,,,,,,{}
A.M. Farma Activ,ACIDO FOLICO,A.M. Farma Activ,ACIDO FOLICO,"fólico,ác.",Suplemento dietario,1 mg comp.x 30 (VL),14000.0,2026-01-02,2026-01-17T07:24:40,,,,Cobertura Monto Fijo,11867.39,2132.61,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 2132.61, ""AF"": 11867.39}}"
Richmond,ACIDO FOLICO RICHMOND,Richmond,ACIDO FOLICO RICHMOND,"fólico,ác.",Antianémico,1 mg comp.x 60,21940.43,2025-11-21,2026-01-17T07:24:45,,,,Cobertura Monto Fijo,14777.88,7162.55,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7162.55, ""AF"": 14777.88}}"
Richmond,ACIDO FOLICO RICHMOND,Richmond,ACIDO FOLICO RICHMOND,"fólico,ác.",Antianémico,5 mg comp.x 60,27058.62,2025-11-21,2026-01-17T07:24:45,,,,Cobertura Monto Fijo,17803.97,9254.65,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9254.65, ""AF"": 17803.97}}"
Provefarma,ACIDO HIALURONICO,Provefarma,ACIDO HIALURONICO,"hialurónico,ác.+asoc.",Suplemento dietario,cáps. x 30 (VL),19500.0,2025-08-04,2026-01-17T07:24:49,,,,,,,,{}
Pharmamerican S.R.L.,ACIDO HIALURONICO VITAMIN WAY,Pharmamerican S.R.L.,ACIDO HIALURONICO VITAMIN WAY,"hialurónico,ác.+asoc.",Suplemento dietario,cáps.x 30 (VL),19008.0,2025-12-12,2026-01-17T07:24:49,,,,,,,,{}
Vannier,ACIDO FOLICO VANNIER,Vannier,ACIDO FOLICO VANNIER,"fólico,ác.",Antianémico,1 mg comp.x 30,13761.33,2026-01-01,2026-01-17T07:24:49,Producto Reconocido,,,Cobertura Monto Fijo,9424.76,4336.57,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4336.57, ""AF"": 9424.76}}"
Vannier,ACIDO FOLICO VANNIER,Vannier,ACIDO FOLICO VANNIER,"fólico,ác.",Antianémico,10 mg comp.x 30,26153.29,2026-01-01,2026-01-17T07:24:49,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Vannier,ACIDO FOLICO VANNIER,Vannier,ACIDO FOLICO VANNIER,"fólico,ác.",Antianémico,5 mg comp.x 30,17721.99,2026-01-01,2026-01-17T07:24:49,Producto Reconocido,,,Cobertura Monto Fijo,12389.2,5332.79,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5332.79, ""AF"": 12389.2}}"
IMA,ACIDO ZOLEDRONICO IMA,IMA,ACIDO ZOLEDRONICO IMA,"zoledrónico,ác.",Inhibidor resorc.osteoclástica,4 mg pvo.liof.x 1+solv.,626272.83,2025-12-30,2026-01-17T07:24:55,,,,,,,,{}
Microsules Arg.,ACIDO ZOLEDRONICO MICROSULES,Microsules Arg.,ACIDO ZOLEDRONICO MICROSULES,"zoledrónico,ác.",Inhibidor resorc.osteoclástica,4 mg iny.liof.x 1+solv.,654206.71,2026-01-01,2026-01-17T07:24:58,,,,,,,,{}
Richet,ACIDO ZOLEDRONICO RICHET,Richet,ACIDO ZOLEDRONICO RICHET,"zoledrónico,ác.",Inhibidor resorc.osteoclástica,4mg/5ml liof.f.a.x1+solv,544246.0,2025-12-20,2026-01-17T07:24:59,,,,,,,,{}
Richet,ACIDO ZOLEDRONICO RICHET,Richet,ACIDO ZOLEDRONICO RICHET,"zoledrónico,ác.",Inhibidor resorc.osteoclástica,5mg/100ml f.a.x 1,590858.85,2025-12-20,2026-01-17T07:24:59,,,,,,,,{}
Domínguez,ACIFOL,Domínguez,ACIFOL,"fólico,ác.",Antianémico,1 mg comp.x 30,14575.41,2025-12-30,2026-01-17T07:25:00,Producto Reconocido,3998.74,,Cobertura Monto Fijo,10238.84,4336.57,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 3998.74}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4336.57, ""AF"": 10238.84}}"
Domínguez,ACIFOL,Domínguez,ACIFOL,"fólico,ác.",Antianémico,1 mg comp.x 60,24298.88,2025-12-30,2026-01-17T07:25:01,Producto Reconocido,6797.02,,Cobertura Monto Fijo,17136.33,7162.55,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6797.02}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7162.55, ""AF"": 17136.33}}"
Domínguez,ACIFOL 10,Domínguez,ACIFOL 10,"fólico,ác.",Antianémico,10 mg comp.x 30,27698.0,2025-12-30,2026-01-17T07:25:05,Producto Reconocido,8546.85,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8546.85}}"
Domínguez,ACIFOL 10,Domínguez,ACIFOL 10,"fólico,ác.",Antianémico,10 mg comp.x 60,45362.12,2025-12-30,2026-01-17T07:25:06,Producto Reconocido,13997.28,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 13997.28}}"
Domínguez,ACIFOL 5,Domínguez,ACIFOL 5,"fólico,ác.",Antianémico,5 mg comp.x 30,18767.83,2025-12-30,2026-01-17T07:25:08,Producto Reconocido,5249.55,,Cobertura Monto Fijo,13435.04,5332.79,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5249.55}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5332.79, ""AF"": 13435.04}}"
Domínguez,ACIFOL 5,Domínguez,ACIFOL 5,"fólico,ác.",Antianémico,5 mg comp.x 60,31953.02,2025-12-30,2026-01-17T07:25:09,Producto Reconocido,8937.88,,Cobertura Monto Fijo,22698.37,9254.65,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 8937.88}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 9254.65, ""AF"": 22698.37}}"
Domínguez,ACIFOL B12,Domínguez,ACIFOL B12,"fólico,ác.+vit.b",Antianémico,comp.x 30,29192.31,2025-12-30,2026-01-17T07:25:09,Producto Reconocido,7569.28,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7569.28}}"
Domínguez,ACIFOL B12,Domínguez,ACIFOL B12,"fólico,ác.+vit.b",Antianémico,comp.x 60,49738.36,2025-12-30,2026-01-17T07:25:09,Producto Reconocido,12896.75,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 12896.75}}"
Domínguez,ACIFOL FE,Domínguez,ACIFOL FE,"hierro+vit.b12+fólico,ác.",Antianémico,comp.x 30,27183.43,2025-12-30,2026-01-17T07:25:10,,13318.84,,,,,,"{""PAMI"": {""AF"": 13318.84}}"
Domínguez,ACIFOL FE,Domínguez,ACIFOL FE,"hierro+vit.b12+fólico,ác.",Antianémico,comp.x 60,49211.13,2025-12-30,2026-01-17T07:25:10,,24111.57,,,,,,"{""PAMI"": {""AF"": 24111.57}}"
Domínguez,ACIFOL GOTAS,Domínguez,ACIFOL GOTAS,"fólico,ác.",Antianémico,fco.x 10 ml,20555.29,2025-12-30,2026-01-17T07:25:15,Producto Reconocido,5590.99,,Cobertura Monto Fijo,14952.05,5603.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5590.99}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5603.24, ""AF"": 14952.05}}"
