Effective Start Date,Effective End Date,DIN,Trade name,Strength,Dosage form,DBP (raw),Ex Factory Wholesale Price,Ex Factory Wholesale Unit,Local Pack Description,PK keyword present,Public With VAT Price,RI Price,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value
2023-07-12,,02529203,Norditropin FlexPro,10 mg/1.5 mL,Inj Sol-1.5 mL Pref Pen,$389.4000,389.4,,10 mg/1.5 mL Inj Sol-1.5 mL Pref Pen,No,420.552,420.552,FULLY REIMBURSABLE,420.552,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-07-12,,02529211,Norditropin FlexPro,15 mg/1.5 mL,Inj Sol-1.5 mL Pref Pen,$584.1000,584.1,,15 mg/1.5 mL Inj Sol-1.5 mL Pref Pen,No,630.828,630.828,FULLY REIMBURSABLE,630.828,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-06-22,,02527707,Albrioza,3 g & 1 g,Pd for Oral Susp,$306.7123/Sachet,306.7123,Sachet,3 g & 1 g Pd for Oral Susp,No,331.249284,331.249284,FULLY REIMBURSABLE,331.249284,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-05-26,,02509733,Increlex,10 mg/ mL,Inj Sol-4 mL Vial (With Preservative),$5916.6400/Vial,5916.64,Vial,10 mg/ mL Inj Sol-4 mL Vial (With Preservative),No,6389.9712,6389.9712,FULLY REIMBURSABLE,6389.9712,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-05-19,,02528320,Scemblix,20 mg,Tab,$63.0000,63.0,,20 mg Tab,No,68.04,68.04,FULLY REIMBURSABLE,68.04,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-05-19,,02528339,Scemblix,40 mg,Tab,$85.0000,85.0,,40 mg Tab,No,91.8,91.8,FULLY REIMBURSABLE,91.8,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-05-15,,02521679,Ngenla,24 mg/1.2 mL,Inj Sol-1.2 mL Pref Pen (With Preservative),$345.8400,345.84,,24 mg/1.2 mL Inj Sol-1.2 mL Pref Pen (With Preservative),No,373.5072,373.5072,FULLY REIMBURSABLE,373.5072,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-05-15,,02521687,Ngenla,60 mg/1.2 mL,Inj Sol-1.2 mL Pref Pen (With Preservative),$864.6000,864.6,,60 mg/1.2 mL Inj Sol-1.2 mL Pref Pen (With Preservative),No,933.768,933.768,FULLY REIMBURSABLE,933.768,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02509474,Ajovy,225 mg /1.5 mL,Inj Sol-1.5 mL Pref Autoinj Pk (Preservative-Free),$560.9800,560.98,,225 mg /1.5 mL Inj Sol-1.5 mL Pref Autoinj Pk (Preservative-Free),Yes,605.8584,605.8584,FULLY REIMBURSABLE,605.8584,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02497859,Ajovy,225 mg /1.5 mL,Inj Sol-1.5 mL Pref Syr Pk (Preservative-Free),$560.9800,560.98,,225 mg /1.5 mL Inj Sol-1.5 mL Pref Syr Pk (Preservative-Free),Yes,605.8584,605.8584,FULLY REIMBURSABLE,605.8584,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02491788,Calquence,100 mg,Cap,$142.7738,142.7738,,100 mg Cap,No,154.195704,154.195704,FULLY REIMBURSABLE,154.195704,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02478374,Erleada,60 mg,Tab,$31.1400,31.14,,60 mg Tab,No,33.6312,33.6312,FULLY REIMBURSABLE,33.6312,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02473232,Fasenra,30 mg / mL,Inj Sol-Pref Syr (Preservative Free),$4115.5400,4115.54,,30 mg / mL Inj Sol-Pref Syr (Preservative Free),No,4444.7832,4444.7832,FULLY REIMBURSABLE,4444.7832,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02496135,Fasenra Pen,30 mg / mL,Inj Sol-1 mL Pref Autoinj (Preservative-Free),$4036.8000,4036.8,,30 mg / mL Inj Sol-1 mL Pref Autoinj (Preservative-Free),No,4359.744,4359.744,FULLY REIMBURSABLE,4359.744,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02389630,Inlyta,1 mg,Tab,$20.5073,20.5073,,1 mg Tab,No,22.147884,22.147884,FULLY REIMBURSABLE,22.147884,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02389649,Inlyta,5 mg,Tab,$102.5387,102.5387,,5 mg Tab,No,110.741796,110.741796,FULLY REIMBURSABLE,110.741796,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02475200,Lynparza,100 mg,Tab,$69.9482,69.9482,,100 mg Tab,No,75.544056,75.544056,FULLY REIMBURSABLE,75.544056,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02475219,Lynparza,150 mg,Tab,$69.9482,69.9482,,150 mg Tab,No,75.544056,75.544056,FULLY REIMBURSABLE,75.544056,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02463121,Ocaliva,5 mg,Tab,$108.4110,108.411,,5 mg Tab,No,117.08388,117.08388,FULLY REIMBURSABLE,117.08388,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02463148,Ocaliva,10 mg,Tab,$108.4110,108.411,,10 mg Tab,No,117.08388,117.08388,FULLY REIMBURSABLE,117.08388,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-04-28,,02445727,Revestive,5 mg Vial,Pd for Inj-Vial Pk,$925.0000/ Vial,925.0,Vial,5 mg Vial Pd for Inj-Vial Pk,Yes,999.0,999.0,FULLY REIMBURSABLE,999.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,09857395,Avonex Pen,30 mcg /0.5 mL,Pref AutoInj Pen,$491.2525,491.2525,,30 mcg /0.5 mL Pref AutoInj Pen,No,530.5527,530.5527,FULLY REIMBURSABLE,530.5527,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02269201,Avonex PS,30 mcg /0.5 mL,Pref Syr,$491.2525,491.2525,,30 mcg /0.5 mL Pref Syr,No,530.5527,530.5527,FULLY REIMBURSABLE,530.5527,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02501600,Inqovi,35 mg & 100 mg,Tab,$1172.0000,1172.0,,35 mg & 100 mg Tab,No,1265.76,1265.76,FULLY REIMBURSABLE,1265.76,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02245913,Kineret,150 mg / mL Inj,Pref Syr-0.67 mL Pk,$54.6182,54.6182,,150 mg / mL Inj Pref Syr-0.67 mL Pk,Yes,58.987656,58.987656,FULLY REIMBURSABLE,58.987656,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02177757,M-Eslon,200 mg,ER Cap,$4.5151,4.5151,,200 mg ER Cap,No,4.876308,4.876308,FULLY REIMBURSABLE,4.876308,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02444402,Plegridy,63 mcg /0.5 mL & 94 mcg /0.5 mL,Pref Syr-Kit Pk,$1879.4900,1879.49,,63 mcg /0.5 mL & 94 mcg /0.5 mL Pref Syr-Kit Pk,Yes,2029.8492,2029.8492,FULLY REIMBURSABLE,2029.8492,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,02444399,Plegridy,125 mcg /0.5 mL,Inj Sol-2 Pref Syr Pk,$1879.4900/Pk,1879.49,Pk,125 mcg /0.5 mL Inj Sol-2 Pref Syr Pk,Yes,2029.8492,2029.8492,FULLY REIMBURSABLE,2029.8492,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,09857557,Plegridy,63 mcg /0.5 mL & 94 mcg /0.5 mL,Pref Pen-Kit Pk,$1879.4900,1879.49,,63 mcg /0.5 mL & 94 mcg /0.5 mL Pref Pen-Kit Pk,Yes,2029.8492,2029.8492,FULLY REIMBURSABLE,2029.8492,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-31,,09857556,Plegridy,125 mcg /0.5 mL,Inj Sol-2 Pref Pen Pk,$1879.4900/Pk,1879.49,Pk,125 mcg /0.5 mL Inj Sol-2 Pref Pen Pk,Yes,2029.8492,2029.8492,FULLY REIMBURSABLE,2029.8492,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-03-09,,02512963,Brukinsa,80 mg,Cap,$67.9833,67.9833,,80 mg Cap,No,73.421964,73.421964,FULLY REIMBURSABLE,73.421964,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-27,,02505541,Reblozyl,25 mg /Vial,Pd for Sol-Vial Pk (Preservative-Free),$2189.0000/Vial,2189.0,Vial,25 mg /Vial Pd for Sol-Vial Pk (Preservative-Free),Yes,2364.12,2364.12,FULLY REIMBURSABLE,2364.12,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-27,,02505568,Reblozyl,75 mg /Vial,Pd for Sol-Vial Pk (Preservative-Free),$6567.0000/Vial,6567.0,Vial,75 mg /Vial Pd for Sol-Vial Pk (Preservative-Free),Yes,7092.36,7092.36,FULLY REIMBURSABLE,7092.36,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-24,,02490315,Vitrakvi,25 mg,Cap,$52.3375,52.3375,,25 mg Cap,No,56.5245,56.5245,FULLY REIMBURSABLE,56.5245,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-24,,02490323,Vitrakvi,100 mg,Cap,$209.3500,209.35,,100 mg Cap,No,226.098,226.098,FULLY REIMBURSABLE,226.098,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-24,,02490331,Vitrakvi,20 mg / mL,Oral Sol-100 mL Bottle Pk,$4187.0000/Pk,4187.0,Pk,20 mg / mL Oral Sol-100 mL Bottle Pk,Yes,4521.96,4521.96,FULLY REIMBURSABLE,4521.96,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2023-02-03,,02499681,Enspryng,120 mg / mL,Inj Sol-Pref Syr (Preservative-Free),$9450.0000/Pref Syr,9450.0,Pref Syr,120 mg / mL Inj Sol-Pref Syr (Preservative-Free),No,10206.0,10206.0,FULLY REIMBURSABLE,10206.0,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-12-01,,02524252,Dupixent,200 mg /1.14 mL,Inj Sol-1.14 mL Pref Pen (Preservative-Free),$978.7000,978.7,,200 mg /1.14 mL Inj Sol-1.14 mL Pref Pen (Preservative-Free),No,1056.996,1056.996,FULLY REIMBURSABLE,1056.996,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-11-14,,02510197,Onureg,200 mg,Tab,$952.0000,952.0,,200 mg Tab,No,1028.16,1028.16,FULLY REIMBURSABLE,1028.16,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-11-14,,02510200,Onureg,300 mg,Tab,$1428.0000,1428.0,,300 mg Tab,No,1542.24,1542.24,FULLY REIMBURSABLE,1542.24,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-09-15,,02517841,Vyndamax,61 mg,Cap,$534.2800,534.28,,61 mg Cap,No,577.0224,577.0224,FULLY REIMBURSABLE,577.0224,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-09-08,,02502445,Inrebic,100 mg,Cap,$84.3930,84.393,,100 mg Cap,No,91.14444,91.14444,FULLY REIMBURSABLE,91.14444,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-11,,02515067,Waymade-Trientine,250 mg,Cap,$20.0000,20.0,,250 mg Cap,No,21.6,21.6,FULLY REIMBURSABLE,21.6,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-15,,02500264,Kynmobi,10 mg,Soluble Film,$9.5400,9.54,,10 mg Soluble Film,No,10.3032,10.3032,FULLY REIMBURSABLE,10.3032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-15,,02500272,Kynmobi,15 mg,Soluble Film,$9.5400,9.54,,15 mg Soluble Film,No,10.3032,10.3032,FULLY REIMBURSABLE,10.3032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-15,,02500280,Kynmobi,20 mg,Soluble Film,$9.5400,9.54,,20 mg Soluble Film,No,10.3032,10.3032,FULLY REIMBURSABLE,10.3032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-15,,02500299,Kynmobi,25 mg,Soluble Film,$9.5400,9.54,,25 mg Soluble Film,No,10.3032,10.3032,FULLY REIMBURSABLE,10.3032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
2022-08-15,,02500302,Kynmobi,30 mg,Soluble Film,$9.5400,9.54,,30 mg Soluble Film,No,10.3032,10.3032,FULLY REIMBURSABLE,10.3032,,"DRUGS FUNDED BY EAP. THERE EXISTS AN ADDITIONAL COPAYMENT BASED ON PATIENT'S AGE/INCOME ($6.11/PRESCRIPTION FOR 65 YEARS & OLD, INCOME ABOVE $19,300; $2/PRESCRIPTION FOR 65 YEARS OLD, INCOME BELOW $19,300 & FOR POPULATION UNDER TRILLIUM DRUG PROGRAM)",0.0
