Drug Code,licId URL,Valid Date (ROC),Valid Date (AD),Original certificate date / issuance date (ROC),Types of licenses,Customs clearance document number,Chinese Product Name,English product name,Indications,Dosage form,Package,Drug Category,ATC code,Principal Components (Brief Description),Restricted items,Drug Company Name,Drugstore address,Manufacturer code,Factory,Manufacturer Name,Manufacturing plant address,Manufacturing plant company address,Country of manufacture,process
AC02328100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01002328,,,,,,,,,,,,,,,,,,,,,,,
AC03098100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01003098,,,,,,,,,,,,,,,,,,,,,,,
AC032911G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01003291,,,,,,,,,,,,,,,,,,,,,,,
AC03697417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01003697,,,,,,,,,,,,,,,,,,,,,,,
AC04276100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01004276,,,,,,,,,,,,,,,,,,,,,,,
AC04490417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01004490,,,,,,,,,,,,,,,,,,,,,,,
AC04963100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01004963,,,,,,,,,,,,,,,,,,,,,,,
AC03266100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01003266,,,,,,,,,,,,,,,,,,,,,,,
AC05757100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005757,,,,,,,,,,,,,,,,,,,,,,,
AC05860100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005860,,,,,,,,,,,,,,,,,,,,,,,
AC05886209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005886,,,,,,,,,,,,,,,,,,,,,,,
AC05891209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005891,,,,,,,,,,,,,,,,,,,,,,,
AC06373100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01006373,,,,,,,,,,,,,,,,,,,,,,,
AC07175100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01007175,,,,,,,,,,,,,,,,,,,,,,,
AC09252100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009252,,,,,,,,,,,,,,,,,,,,,,,
AC09654100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009654,,,,,,,,,,,,,,,,,,,,,,,
AC09782100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009782,,,,,,,,,,,,,,,,,,,,,,,
AC09792100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009792,,,,,,,,,,,,,,,,,,,,,,,
AC10058100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010058,,,,,,,,,,,,,,,,,,,,,,,
AC10183100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010183,,,,,,,,,,,,,,,,,,,,,,,
AC10192100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010192,,,,,,,,,,,,,,,,,,,,,,,
AC10248100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010248,,,,,,,,,,,,,,,,,,,,,,,
AC10334100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010334,,,,,,,,,,,,,,,,,,,,,,,
AC10428100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010428,,,,,,,,,,,,,,,,,,,,,,,
AC10582100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010582,,,,,,,,,,,,,,,,,,,,,,,
AC10812100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010812,,,,,,,,,,,,,,,,,,,,,,,
AC10917100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010917,,,,,,,,,,,,,,,,,,,,,,,
AC11224100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011224,,,,,,,,,,,,,,,,,,,,,,,
AC11576212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011576,,,,,,,,,,,,,,,,,,,,,,,
AC10332100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010332,,,,,,,,,,,,,,,,,,,,,,,
AC118071G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011807,,,,,,,,,,,,,,,,,,,,,,,
AC11838416,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011838,,,,,,,,,,,,,,,,,,,,,,,
AC12639100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012639,,,,,,,,,,,,,,,,,,,,,,,
AC12782100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012782,,,,,,,,,,,,,,,,,,,,,,,
AC12824277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012824,,,,,,,,,,,,,,,,,,,,,,,
AC12973421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012973,,,,,,,,,,,,,,,,,,,,,,,
AC13433100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01013433,,,,,,,,,,,,,,,,,,,,,,,
AC142281G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014228,,,,,,,,,,,,,,,,,,,,,,,
AC14346100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014346,,,,,,,,,,,,,,,,,,,,,,,
AC14361209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014361,,,,,,,,,,,,,,,,,,,,,,,
AC14441221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014441,,,,,,,,,,,,,,,,,,,,,,,
AC14596500,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014596,,,,,,,,,,,,,,,,,,,,,,,
AC15042100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015042,,,,,,,,,,,,,,,,,,,,,,,
AC15529100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015529,,,,,,,,,,,,,,,,,,,,,,,
AC15791100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015791,,,,,,,,,,,,,,,,,,,,,,,
AC16444100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016444,,,,,,,,,,,,,,,,,,,,,,,
AC16500100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016500,,,,,,,,,,,,,,,,,,,,,,,
AC16964100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016964,,,,,,,,,,,,,,,,,,,,,,,
AC16972100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016972,,,,,,,,,,,,,,,,,,,,,,,
AC17279421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017279,,,,,,,,,,,,,,,,,,,,,,,
AC17429100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017429,,,,,,,,,,,,,,,,,,,,,,,
AC17868100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017868,,,,,,,,,,,,,,,,,,,,,,,
AC18458100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018458,,,,,,,,,,,,,,,,,,,,,,,
AC18598329,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018598,,,,,,,,,,,,,,,,,,,,,,,
AC18649100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018649,,,,,,,,,,,,,,,,,,,,,,,
AC18705100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018705,,,,,,,,,,,,,,,,,,,,,,,
AC18719100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018719,,,,,,,,,,,,,,,,,,,,,,,
AC18895100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018895,,,,,,,,,,,,,,,,,,,,,,,
AC18920100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018920,,,,,,,,,,,,,,,,,,,,,,,
AC19254100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019254,,,,,,,,,,,,,,,,,,,,,,,
AC19411100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019411,,,,,,,,,,,,,,,,,,,,,,,
AC19557100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019557,,,,,,,,,,,,,,,,,,,,,,,
AC19639100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019639,,,,,,,,,,,,,,,,,,,,,,,
AC20451100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020451,,,,,,,,,,,,,,,,,,,,,,,
AC19192100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019192,,,,,,,,,,,,,,,,,,,,,,,
AC20604100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020604,,,,,,,,,,,,,,,,,,,,,,,
AC20871100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020871,,,,,,,,,,,,,,,,,,,,,,,
AC20894100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020894,,,,,,,,,,,,,,,,,,,,,,,
AC20931100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020931,,,,,,,,,,,,,,,,,,,,,,,
AC21603100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021603,,,,,,,,,,,,,,,,,,,,,,,
AC22049209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022049,,,,,,,,,,,,,,,,,,,,,,,
AC22198421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022198,,,,,,,,,,,,,,,,,,,,,,,
AC22572100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022572,,,,,,,,,,,,,,,,,,,,,,,
AC22588209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022588,,,,,,,,,,,,,,,,,,,,,,,
AC22656100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022656,,,,,,,,,,,,,,,,,,,,,,,
AC23041100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023041,,,,,,,,,,,,,,,,,,,,,,,
AC23156221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023156,,,,,,,,,,,,,,,,,,,,,,,
AC23220100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023220,,,,,,,,,,,,,,,,,,,,,,,
AC23381100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023381,,,,,,,,,,,,,,,,,,,,,,,
AC23648100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023648,,,,,,,,,,,,,,,,,,,,,,,
AC23775100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023775,,,,,,,,,,,,,,,,,,,,,,,
AC23845100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023845,,,,,,,,,,,,,,,,,,,,,,,
AC24014221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024014,,,,,,,,,,,,,,,,,,,,,,,
AC24076100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024076,,,,,,,,,,,,,,,,,,,,,,,
AC24085100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024085,,,,,,,,,,,,,,,,,,,,,,,
AC24104100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024104,,,,,,,,,,,,,,,,,,,,,,,
AC24282100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024282,,,,,,,,,,,,,,,,,,,,,,,
AC24319221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024319,,,,,,,,,,,,,,,,,,,,,,,
AC24350100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024350,,,,,,,,,,,,,,,,,,,,,,,
AC24536100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024536,,,,,,,,,,,,,,,,,,,,,,,
AC24597100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024597,,,,,,,,,,,,,,,,,,,,,,,
AC24754100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024754,,,,,,,,,,,,,,,,,,,,,,,
AC25025100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025025,,,,,,,,,,,,,,,,,,,,,,,
AC25128417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025128,,,,,,,,,,,,,,,,,,,,,,,
AC25191100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025191,,,,,,,,,,,,,,,,,,,,,,,
AC25316100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025316,,,,,,,,,,,,,,,,,,,,,,,
AC25460100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025460,,,,,,,,,,,,,,,,,,,,,,,
AC25629100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025629,,,,,,,,,,,,,,,,,,,,,,,
AC25716100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025716,,,,,,,,,,,,,,,,,,,,,,,
AC25842100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025842,,,,,,,,,,,,,,,,,,,,,,,
AC25918212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025918,,,,,,,,,,,,,,,,,,,,,,,
AC26021214,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026021,,,,,,,,,,,,,,,,,,,,,,,
AC26026100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026026,,,,,,,,,,,,,,,,,,,,,,,
AC26093100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026093,,,,,,,,,,,,,,,,,,,,,,,
AC26173212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026173,,,,,,,,,,,,,,,,,,,,,,,
AC26303100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026303,,,,,,,,,,,,,,,,,,,,,,,
AC26330100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026330,,,,,,,,,,,,,,,,,,,,,,,
AC26445209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026445,,,,,,,,,,,,,,,,,,,,,,,
AC269751G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026975,,,,,,,,,,,,,,,,,,,,,,,
AC27163100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027163,,,,,,,,,,,,,,,,,,,,,,,
AC27356221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027356,,,,,,,,,,,,,,,,,,,,,,,
AC27557500,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027557,,,,,,,,,,,,,,,,,,,,,,,
AC28518209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01028518,,,,,,,,,,,,,,,,,,,,,,,
AC29726500,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029726,,,,,,,,,,,,,,,,,,,,,,,
AC30319100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01030319,,,,,,,,,,,,,,,,,,,,,,,
AC26872100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026872,,,,,,,,,,,,,,,,,,,,,,,
AC304521G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01030452,,,,,,,,,,,,,,,,,,,,,,,
AC308941G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01030894,,,,,,,,,,,,,,,,,,,,,,,
AC31006100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031006,,,,,,,,,,,,,,,,,,,,,,,
AC31036155,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031036,,,,,,,,,,,,,,,,,,,,,,,
AC31219100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031219,,,,,,,,,,,,,,,,,,,,,,,
AC31953100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01031953,,,,,,,,,,,,,,,,,,,,,,,
AC32054100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032054,,,,,,,,,,,,,,,,,,,,,,,
AC32275100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032275,,,,,,,,,,,,,,,,,,,,,,,
AC32282429,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032282,,,,,,,,,,,,,,,,,,,,,,,
AC32579100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032579,,,,,,,,,,,,,,,,,,,,,,,
AC32706100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032706,,,,,,,,,,,,,,,,,,,,,,,
AC32711100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032711,,,,,,,,,,,,,,,,,,,,,,,
AC33260221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033260,,,,,,,,,,,,,,,,,,,,,,,
AC33471100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033471,,,,,,,,,,,,,,,,,,,,,,,
AC33566209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033566,,,,,,,,,,,,,,,,,,,,,,,
AC33892100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033892,,,,,,,,,,,,,,,,,,,,,,,
AC33910100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033910,,,,,,,,,,,,,,,,,,,,,,,
AC33915100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033915,,,,,,,,,,,,,,,,,,,,,,,
AC33920209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033920,,,,,,,,,,,,,,,,,,,,,,,
AC33968417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033968,,,,,,,,,,,,,,,,,,,,,,,
AC34070421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034070,,,,,,,,,,,,,,,,,,,,,,,
AC34585500,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034585,,,,,,,,,,,,,,,,,,,,,,,
AC34598100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034598,,,,,,,,,,,,,,,,,,,,,,,
AC33876221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01033876,,,,,,,,,,,,,,,,,,,,,,,
AC34880100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034880,,,,,,,,,,,,,,,,,,,,,,,
AC34900100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034900,,,,,,,,,,,,,,,,,,,,,,,
AC34901100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034901,,,,,,,,,,,,,,,,,,,,,,,
AC34904139,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034904,,,,,,,,,,,,,,,,,,,,,,,
AC35355100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035355,,,,,,,,,,,,,,,,,,,,,,,
AC35477100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035477,,,,,,,,,,,,,,,,,,,,,,,
AC36008100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036008,,,,,,,,,,,,,,,,,,,,,,,
AC36098100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036098,,,,,,,,,,,,,,,,,,,,,,,
AC36132100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036132,,,,,,,,,,,,,,,,,,,,,,,
AC36266100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036266,,,,,,,,,,,,,,,,,,,,,,,
AC36281100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036281,,,,,,,,,,,,,,,,,,,,,,,
AC36402209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036402,,,,,,,,,,,,,,,,,,,,,,,
AC35692100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035692,,,,,,,,,,,,,,,,,,,,,,,
AC36815100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036815,,,,,,,,,,,,,,,,,,,,,,,
AC36940100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036940,,,,,,,,,,,,,,,,,,,,,,,
AC36944100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036944,,,,,,,,,,,,,,,,,,,,,,,
AC37204100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037204,,,,,,,,,,,,,,,,,,,,,,,
AC37441100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037441,,,,,,,,,,,,,,,,,,,,,,,
AC37557100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037557,,,,,,,,,,,,,,,,,,,,,,,
AC36576477,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036576,,,,,,,,,,,,,,,,,,,,,,,
AC37712100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037712,,,,,,,,,,,,,,,,,,,,,,,
AC37720100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037720,,,,,,,,,,,,,,,,,,,,,,,
AC37833100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037833,,,,,,,,,,,,,,,,,,,,,,,
AC37835100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037835,,,,,,,,,,,,,,,,,,,,,,,
AC37909329,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037909,,,,,,,,,,,,,,,,,,,,,,,
AC37652100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037652,,,,,,,,,,,,,,,,,,,,,,,
AC37995221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037995,,,,,,,,,,,,,,,,,,,,,,,
AC38023100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038023,,,,,,,,,,,,,,,,,,,,,,,
AC38168100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038168,,,,,,,,,,,,,,,,,,,,,,,
AC38204100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038204,,,,,,,,,,,,,,,,,,,,,,,
AC38229263,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038229,,,,,,,,,,,,,,,,,,,,,,,
AC38317209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038317,,,,,,,,,,,,,,,,,,,,,,,
AC38474100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038474,,,,,,,,,,,,,,,,,,,,,,,
AC38493100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038493,,,,,,,,,,,,,,,,,,,,,,,
AC38650100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038650,,,,,,,,,,,,,,,,,,,,,,,
AC38761100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038761,,,,,,,,,,,,,,,,,,,,,,,
AC38846100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038846,,,,,,,,,,,,,,,,,,,,,,,
AC38946100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038946,,,,,,,,,,,,,,,,,,,,,,,
AC38465100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038465,,,,,,,,,,,,,,,,,,,,,,,
AC39220100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039220,,,,,,,,,,,,,,,,,,,,,,,
AC39307100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039307,,,,,,,,,,,,,,,,,,,,,,,
AC39388100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039388,,,,,,,,,,,,,,,,,,,,,,,
AC39396100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039396,,,,,,,,,,,,,,,,,,,,,,,
AC39401100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039401,,,,,,,,,,,,,,,,,,,,,,,
AC39403100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039403,,,,,,,,,,,,,,,,,,,,,,,
AC39414100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039414,,,,,,,,,,,,,,,,,,,,,,,
AC39429338,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039429,,,,,,,,,,,,,,,,,,,,,,,
AC39519100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039519,,,,,,,,,,,,,,,,,,,,,,,
AC39566100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039566,,,,,,,,,,,,,,,,,,,,,,,
