WHO_ATC_Code,Local_Pack_Description_MK,Local_Pack_Description_EN,Generic_Name,Marketing_Company_MK,Marketing_Company_EN,Pharmacy_Purchase_Price,Effective_Start_Date
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 0,5 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 0.5 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,838.21,15.03.2021
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 0,5 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 0.5 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,762.29,23.03.2023
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 0,5 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 0.5 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,734.98,15.03.2024
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,5596.72,11.09.2017
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,5451.66,15.03.2018
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,5180.49,15.03.2019
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,5122.77,16.03.2020
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,4712.85,23.03.2023
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 3 mg 30 ??????? (??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 3 mg 30 capsules (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,4533.04,15.03.2024
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 5 mg 30 ??????? ?(??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 5 mg 30 capsules x (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,9473.07,11.09.2017
L04AD02,"ADVAGRAF ??????? ?? ?????????? ????????????, ????? 5 mg 30 ??????? ?(??????? 3 ? 10)/??????","ADVAGRAF extended-release capsule, hard 5 mg 30 capsules x (blister 3 x 10)/box",tacrolimus,ASTELLAS IRELAND Co. Ltd.,ASTELLAS IRELAND Co. Ltd.,8533.47,15.03.2019
D07AC14,ADVANTAN ???????? ?? ???? 1 mg/1 g Al ???? ? 20 g/??????,ADVANTAN skin emulsion 1 mg/1 g Al tube x 20 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,241.14,14.12.2011
D07AC14,ADVANTAN ???????? ?? ???? 1 mg/1 g Al ???? ? 20 g/??????,ADVANTAN skin emulsion 1 mg/1 g Al tube x 20 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,156.77,05.10.2012
D07AC14,ADVANTAN ???? 1 mg/1 g Al ???? ? 15 g/??????,ADVANTAN ointment 1 mg/1 g Al tube x 15 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,122,14.12.2011
D07AC14,ADVANTAN ???? 1 mg/1 g Al ???? ? 15 g/??????,ADVANTAN cream 1 mg/1 g Al tube x 15 g/box,methylprednisolone,BAYER HealthCare Manufacturing S.r.L,BAYER HealthCare Manufacturing S.r.L,122,14.12.2011
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 500 IU 1 ?????? ?? 500 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 500 IU 1 vial of 500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,18475.14,10.03.2022
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 500 IU 1 ?????? ?? 500 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 500 IU 1 vial of 500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,14944.89,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 1500 IU 1 ?????? ?? 1500 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 1500 IU 1 vial with 1500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,70619.63,10.03.2022
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 1500 IU 1 ?????? ?? 1500 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 1500 IU 1 vial with 1500 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,58404.74,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 1000 IU 1 ?????? ?? 1000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 1000 IU 1 vial of 1000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,37005.12,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 2000 IU 1 ?????? ?? 2000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 2000 IU 1 vial of 2000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,94159.3,10.03.2022
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 2000 IU 1 ?????? ?? 2000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 2000 IU 1 vial of 2000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,77774.31,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 250 IU 1 ?????? ?? 250 IU ???o??? ????, 1 ?????? ?? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 250 IU 1 vial of 250 IU octocog alfa, 1 vial of 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,7803.11,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 3000 IU 1 ?????? ?? 3000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 3000 IU 1 vial of 3000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,117260.16,17.03.2025
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 3000 IU 1 ?????? ?? 3000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 3000 IU 1 vial of 3000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,141239.25,10.03.2022
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 1000 IU 1 ?????? ?? 1000 IU ??????? ????, 1 ?????? ? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 1000 IU 1 vial of 1000 IU octocog alfa, 1 vial x 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,40119.51,10.03.2022
B02BD02,"ADVATE ?????? ? ????????? ?? ??????? ?? ??????????? 250 IU 1 ?????? ?? 250 IU ???o??? ????, 1 ?????? ?? 5 ml ???????? ???? ?? ???????? (?????????) ? 1 BAXJECT II ???????? ?? ??????????????/??????","ADVATE powder and vehicle for solution for injection 250 IU 1 vial of 250 IU octocog alfa, 1 vial of 5 ml sterile water for injections (vehicle) and 1 BAXJECT II reconstitution aid/box",octacog alfa,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,10075.75,10.03.2022
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 250 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 250 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ??? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ???????? ? 1 BAXJECT III ??????","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,11986.04,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 500 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,18004.5,20.12.2022
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 500 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,15582.62,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 1000 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 1000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,40613.4,20.12.2022
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 1000 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 1000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,36087.42,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 250 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 250 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,16250.71,20.12.2022
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 250 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 250 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 250 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 250 IU powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 2 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,11986.04,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 500 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 500 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ??? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ???????? ? 1 BAXJECT III ??????","ADYNOVI powder and solvent for solution for injection 500 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 500 IU of powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,15582.62,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 1000 IU/2 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 1000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ??? ???????????? ????? ??????????, ???? ?????? 2 ml ???????? ???? ?? ???????? ? 1 BAXJECT III ??????","ADYNOVI powder and solvent for solution for injection 1000 IU/2 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 1000 IU of powder. Type I glass vial closed with a chlorobutylene or bromobutylene rubber stopper, containing 2 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,36087.42,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 2000 IU/5 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 5 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 5 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,80801.89,20.12.2022
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 2000 IU/5 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 5 ml ???????? ???? ?? ????????.","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl rubber stopper, containing 5 ml of sterile water for injections.",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,74590.92,17.03.2025
B02BD02,"ADYNOVI ?????? ? ??????????? ?? ??????? ?? ??????????? 2000 IU/5 ml ??? I ???????? ?????? ????????? ?? ???????????? ????? ??????????, ???? ?????? 2000 IU ??????. ??? I ???????? ?????? ????????? ?? ???????????? ??? ???????????? ????? ??????????, ???? ?????? 5 ml ???????? ???? ?? ???????? ? 1 BAXJECT III ??????","ADYNOVI powder and solvent for solution for injection 2000 IU/5 ml Type I glass vial closed with a chlorobutyl rubber stopper, containing 2000 IU of powder. Type I glass vial closed with a chlorobutyl or bromobutyl rubber stopper, containing 5 ml sterile water for injections and 1 BAXJECT III system",rurioctocog alfa pegol,Baxalta Belgium Manufacturing SA,Baxalta Belgium Manufacturing SA,74590.92,17.03.2025
R06AX27,AERIUS ????-???????? ??????? 5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,354.59,14.12.2011
R06AX27,AERIUS ????-???????? ??????? 5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,221.9,15.03.2018
R06AX27,AERIUS ????-???????? ??????? 5 mg 30 ????-???????? ??????? (??????? 3 ? 10)/??????,AERIUS film-coated tablet 5 mg 30 film-coated tablets (blister 3 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,175.59,17.03.2025
R06AX27,"AERIUS ????????? ??????? 0,5 mg/1 ml ???????? ???? ? 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,148.84,24.07.2014
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,106.84,22.10.2015
R06AX27,"AERIUS ????? 0,5 mg/1 ml 1 ???? ? 60 ml + ?????? ?? ????????/??????",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",176.55,14.12.2011
R06AX27,"AERIUS ????? 0,5 mg/1 ml 1 ???? ? 60 ml + ?????? ?? ????????/??????",AERIUS syrup 0.5 mg/1 ml 1 bottle x 60 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",173.76,15.10.2016
R06AX27,"AERIUS ????????? ??????? 0,5 mg/1 ml ???????? ???? ? 60 ml",AERIUS oral solution 0.5 mg/1 ml glass bottle x 60 ml,desloratadine,Organon Heist bv,Organon Heist bv,,
R06AX27,"AERIUS ????? 0,5 mg/1 ml 1 ???? ? 120 ml + ?????? ?? ????????/??????",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",365.7,14.12.2011
R06AX27,"AERIUS ????? 0,5 mg/1 ml 1 ???? ? 120 ml + ?????? ?? ????????/??????",AERIUS syrup 0.5 mg/1 ml 1 bottle x 120 ml + dosing spoon/box,desloratadine,"SCHERING-PLOUGH LABO N.V., Cenexi HSC","SCHERING-PLOUGH LABO N.V., Cenexi HSC",350,05.10.2012
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,245.43,14.12.2011
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,245.1,05.10.2012
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,197.07,17.10.2014
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,SCHERING-PLOUGH LABO N.V.,SCHERING-PLOUGH LABO N.V.,113.32,16.03.2015
R06AX27,AERIUS ????-???????? ??????? 5 mg 10 ??????? (??????? 1 ? 10)/??????,AERIUS film-coated tablet 5 mg 10 tablets (blister 1 x 10)/box,desloratadine,Organon Heist bv,Organon Heist bv,,
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,"NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.","NOVARTIS PHARMA STEIN AG, SANDOZ S.R.L.",73423.44,17.03.2025
L01XE10,AFINITOR ??????? 5 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 5 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,146310.02,15.03.2016
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,247304.97,01.04.2015
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,196291.23,15.03.2016
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,170930.64,15.03.2019
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,151353.64,15.03.2021
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,92525.31,23.03.2023
L01XE10,AFINITOR ??????? 10 mg 30 ??????? (??????? 3 ? 10)/??????,AFINITOR tablet 10 mg 30 tablets (blister 3 x 10)/box,everolimus,NOVARTIS PHARMA STEIN AG,NOVARTIS PHARMA STEIN AG,79629.14,15.03.2024
B01AC17,"AGGRASTAT ?????????? ?? ??????? ?? ???????? 0,25 mg/1 ml 1 ???????? ?????? ? 50 ml/??????",AGGRASTAT concentrate for solution for infusion 0.25 mg/1 ml 1 glass vial x 50 ml/box,tirofiban,MERCK SHARP & DOHME B.V.,MERCK SHARP & DOHME B.V.,12234.48,14.12.2011
