search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIVAROXABAN
instructions:
specialist
patient",Rivaroxaban,"film-coated tablets, 10 mg in blister pack No. 10x3;
film-coated tablets, 15 mg in blister pack No. 10x3;
film-coated tablets, 20 mg in blister pack No. 10x3","Hetero Labs Limited, India/Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Hetero Labs Limited, India",11384/25,02.04.2025,,,,,,,,,2026-01-14T07:06:35.760059+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIVAROXABAN
instructions:
specialist
patient",Rivaroxaban,"film-coated tablets, 10 mg in blister pack No. 10x3;
film-coated tablets, 15 mg in blister pack No. 10x3;
film-coated tablets, 2.5 mg in blister packs No. 10x3, No. 10x6","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",24/12/3351,17.06.2024,,,,,,,,,2026-01-14T07:06:35.760212+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIVAROXABAN
instructions:
patient
specialist",Rivaroxaban,film-coated tablets 20 mg in blister pack No. 10x3,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",24/12/3378,13.12.2024,,,,,,,,,2026-01-14T07:06:35.760357+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RIVAROXABAN,Rivaroxaban,substance,"Symed Labs Limited, India","Lekpharm LLC, Republic of Belarus",2431/18/20/21,06.11.2018,,,,,,,,,2026-01-14T07:06:35.760461+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RIVAROXABAN,Rivaroxaban,substance,"Glenmark Life Sciences Limited, Индия","State Enterprise ACADEMFARM, Republic of Belarus",2467/19/19/20/21,14.05.2019,,,,,,,,,2026-01-14T07:06:35.760528+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RIVAROXABAN,Rivaroxaban,substance,"Symed Labs Limited, India","Rubicon LLC, Republic of Belarus",2527/19,19.12.2019,,,,,,,,,2026-01-14T07:06:35.760589+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RIVAROXABAN,Rivaroxaban,substance,"Teva Assia Chemical Industries Ltd., израиль","State Enterprise ACADEMFARM, Republic of Belarus",2643/21/21,28.01.2021,,,,,,,,,2026-01-14T07:06:35.760646+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,RIVAROXABAN,Rivaroxaban,substance,"Symed Labs Limited, India","Pharmtechnology LLC, Republic of Belarus",2660/21,09.04.2021,,,,,,,,,2026-01-14T07:06:35.760702+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIVAROXABAN KRKA
instructions:
specialist
patient",Rivaroxaban,"film-coated tablets, 10 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x9;
film-coated tablets, 15 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x9;
film-coated tablets, 2.5 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x9;
film-coated tablets, 20 mg in blisters in packaging No. 10x3, No. 10x6, No. 10x9","KRKA, d.d., Slovenia;
KRKA, d.d., Slovenia/ Ningbo Menovo Tiankang Pharmaceuticals Co., Ltd., China","KRKA, d.d., Slovenia",11237/23,20.03.2023,,,,,,,,,2026-01-14T07:06:35.760809+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"Rivaroxaban STADA
instructions:
patient
specialist",Rivaroxaban,"film-coated tablets, 10 mg in blister pack No. 15x2;
film-coated tablets, 15 mg in blister pack No. 14x2;
film-coated tablets, 2.5 mg in blister packs No. 10x2, No. 14x4, No. 14x14;
film-coated tablets, 20 mg in blister pack No. 14x2","Hemofarm A.D., Republic of Serbia/ STADA HEMOFARM SRL, Romania/ Stada Arzneimittel AG, Germany","Stada Arzneimittel AG, Germany",11385/25,02.04.2025,,,,,,,,,2026-01-14T07:06:35.760971+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIVAROXABAN-LF
instructions:
specialist
patient",Rivaroxaban,"film-coated tablets, 10 mg in blister pack No. 10x3;
film-coated tablets, 15 mg in blister pack No. 10x3;
film-coated tablets, 2.5 mg in blister pack No. 10x3;
film-coated tablets, 20 mg in blister pack No. 10x3","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/02/3339,20.02.2024,,,,,,,,,2026-01-14T07:06:35.761121+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RIMO
instruction:
the specialist
the patient",Rivaroxaban,"film-coated tablets 10 mg in blisters in packaging No. 5x1, No. 10x1, No. 10x3, No. 10x10;
film-coated tablets 15 mg in blisters in packaging No. 14x2, No. 14x3;
film-coated tablets 2.5 mg in blisters in packaging No. 14x4, No. 14x12;
film-coated tablets 20 mg in blisters in packaging No. 14x2","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’","Nobbe the Sanyi veyee Ticaret A.S., rokey # ’",11286/23/24,19.10.2023,,,,,,,,,2026-01-14T07:06:35.761253+00:00
Rivaroxaban,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SARENTO
instruction:
the patient
the specialist",Rivaroxaban,"film-coated tablets, 10 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 15 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 20 mg in blister packs No. 10x3, No. 10x6","Aizant Drug Research Solutions PVT LTD, Индия","METIGRINS PHARMA SIA, Latvia",11164/22,28.09.2022,,,,,,,,,2026-01-14T07:06:35.761388+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VILGLAD-M
instructions:
patient
specialist",Vildagliptin and Metformin,"film-coated tablets, 50 mg/1000 mg in blisters in packaging No. 10x3;
film-coated tablets, 50 mg/850 mg in blisters in packaging No. 10x3","Hetero Labs Limited, India","Hetero Labs Limited, India",11404/25,24.06.2025,,,,,,,,,2026-01-14T07:08:13.891530+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLIMET
instructions:
patient
specialist",Metformin and sulfonamides,"film-coated tablets, 500 mg/2.5 mg in blister pack No. 10x3;
film-coated tablets, 500 mg/5 mg in blister pack No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",23/06/2904,23.06.2023,,,,,"11/17/2025
LP-№012485-RG-BY",,,,2026-01-14T07:08:13.891633+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLUKOVANCE
instructions:
patient
specialist",Metformin and sulfonamides,"film-coated tablets, 500 mg/2.5 mg in blisters in packaging No. 15x2;
film-coated tablets, 500 mg/5 mg in blisters in packaging No. 15x2","Merck Sante s.a.s., France","Merck Sante s.a.s., France",8182/07/11/12/15/16/19,01.03.2019,,,,,"16.01.2025
LP-№004241-GP-BY",,,,2026-01-14T07:08:13.891715+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLUCOMET
instruction:
the patient
the specialist",Glibenclamide+Metformin,"film-coated tablets, 2.5 mg/500 mg in blister packs No. 10x3, No. 10x5;
film-coated tablets, 5mg/500mg in blister packs No. 10x3, No. 10x5","Rubicon LLC, Republic of Belarus","Rubicon LLC, Republic of Belarus",25/02/3005,21.02.2025,,,,,"09/25/2025
LP-№011887-RG-BY",,,,2026-01-14T07:08:13.891790+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLUKORED FORTE 5
instructions:
patient
specialist",Metformin and sulfonamides,tablets 5mg/500mg in blister pack No. 10x5,"Sun Pharma Laboratories Limited, India packaged Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",22/08/2339,24.04.2020,,,,,"21.11.2025
LP-№012549-RG-BY",,,,2026-01-14T07:08:13.891859+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLUCOPHAGE
instructions:
specialist
patient",Metformin,"film-coated tablets, 1000 mg in blisters in packaging No. 10x3, No. 10x6, No. 15x2, No. 15x4, No. 20x3;
film-coated tablets, 500 mg in blisters in packaging No. 10x3, No. 15x2, No. 20x3;
film-coated tablets, 850 mg in blisters in packaging No. 15x2, No. 20x3","Merck Sante s.a.s., France","Merck Sante s.a.s., France",6680/04/06/09/14/16/19,29.08.2019,,,,,"17.06.2025
LP-№006054-GP-BY",,,,2026-01-14T07:08:13.891933+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLUCOPHAGE LONG
instructions:
specialist
patient",Metformin,"tablets with prolonged release 1000 mg in blisters in packaging No. 10x3, No. 10x6;
tablets with prolonged release 500 mg in blisters in packaging No. 15x2, No. 15x4;
tablets with prolonged release 750 mg in blisters in packaging No. 15x2, No. 15x4","Merck Sante s.a.s., France","Merck LLC, Russian Federation",11104/22,06.04.2022,,,,,,,,,2026-01-14T07:08:13.892019+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFOGAMMA 1000
instructions:
by application",Metformin,"film-coated tablets, 1000 mg in blisters in packaging No. 15x2, No. 15x8","Dragenopharm Apotheker Puschl GmbH, Germany","Woerwag Pharma GmbH & Co.KG, Germany",9287/10/11/15/20,21.12.2020,,,,,,,,,2026-01-14T07:08:13.892092+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFOGAMMA 850
instructions:
by application",Metformin,"film-coated tablets 850 mg in blisters in packaging No. 10x3, No. 10x12","Dragenopharm Apotheker Puschl GmbH, Germany","Woerwag Pharma GmbH & Co.KG, Germany",8040/07/11/16,07.09.2016,,,,,"08.02.2024
LP-№004577-RG-BY",,,,2026-01-14T07:08:13.892156+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN
instruction:
the patient
the specialist",Metformin,"film-coated tablets, 500 mg in blister packs No. 10x1, No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",17/05/1989,18.05.2017,,,,,,,,,2026-01-14T07:08:13.892347+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN
instruction:
the patient
the specialist",Metformin,"film-coated tablets 500 mg in blister pack No. 10x3;
film-coated tablets, 1000 mg in blister pack No. 10x3;
film-coated tablets, 850 mg in blister pack No. 10x3","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",19/10/1853,02.02.2016,,,,,"04/05/2023
LP-№002113-RG-BY",,,,2026-01-14T07:08:13.892495+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN PLUS
instruction:
the patient
the specialist",Metformin and sulfonamides,"film-coated tablets, 500 mg/2.5 mg in blister packs No. 10x3, No. 10x5, No. 10x6;
film-coated tablets, 500 mg/5 mg in blister packs No. 10x3, No. 10x5, No. 10x6","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",23/01/3293,17.01.2023,,,,,"20.10.2025
LP-№012200-RG-BY",,,,2026-01-14T07:08:13.892625+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN FARMLAND
instruction:
the patient
the specialist",Metformin,"tablets 500 mg in blister packs No. 10x3, No. 10x6","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/10/2225,23.05.2019,,,,,"01.02.2023
LP-№001769-RG-BY",,,,2026-01-14T07:08:13.892741+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN FARMLAND
instruction:
the specialist
the patient",Metformin,"film-coated tablets, 850 mg in blister packs No. 10x3, No. 10x6","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus;
Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus/ Holden Medical Laboratories Pvt. Ltd., India","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/12/2208,19.04.2019,,,,,"01.02.2023
LP-№001770-RG-BY",,,,2026-01-14T07:08:13.892853+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN FARMLAND
instruction:
the specialist
the patient",Metformin,"film-coated tablets, 1000 mg in blister packs No. 10x3, No. 10x6","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus;
Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus/ Holden Medical Laboratories Pvt. Ltd., India","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/12/2388,16.06.2020,,,,,"04/17/2023
LP-№002244-RG-BY",,,,2026-01-14T07:08:13.892962+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"IPCA Laboratories Limited, India","Rubicon LLC, Republic of Belarus",2332/17,30.11.2017,,,,,,,,,2026-01-14T07:08:13.893059+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"Harman Finochem Limited, India","Lekpharm LLC, Republic of Belarus",2344/18,08.01.2018,,,,,,,,,2026-01-14T07:08:13.893154+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"Aarti Drugs Limited, India","Rubicon LLC, Republic of Belarus",2352/18,22.01.2018,,,,,,,,,2026-01-14T07:08:13.893248+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"Sohan Healthcare Pvt., Ltd., India","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",2094/16,11.03.2016,,,,,,,,,2026-01-14T07:08:13.893339+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"Exemed Pharmaceuticals, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1741/13/16/18/18,21.08.2018,,,,,,,,,2026-01-14T07:08:13.893430+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"IPCA Laboratories Limited, India","Pharmtechnology LLC, Republic of Belarus",1452/11/16,09.06.2016,,,,,,,,,2026-01-14T07:08:13.893520+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METFORMINA HYDROCHLORIDE,Metformin,substance,"Alcon Biosciences Private Limited, Индия","Belmedpreparaty RUE, Republic of Belarus",1093/08/10/16,28.01.2016,,,,,,,,,2026-01-14T07:08:13.893609+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"METFORMIN-LF
instructions:
patient
specialist",Metformin,"film-coated tablets, 500 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 850 mg in blister packs No. 10x3, No. 10x6;
film-coated tablets, 1000 mg in blister packs No. 10x3, No. 10x6","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",22/12/3288,07.12.2022,,,,,"21.11.2025
LP-№012576-RG-BY",,,,2026-01-14T07:08:13.893725+00:00
Metformin,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SITAGLETINE/METFORMIN GRINDEX
instruction:
the patient
the specialist",Metformin and sitagliptin,"film-coated tablets, 50 mg/1000 mg in blister pack No. 14x2; No. 14x4; №14x7;
film-coated tablets, 50 mg/850 mg in blister pack No. 14x2; No. 14x4; No. 14x7","HBM Pharma s.r.o. (HBM Pharma s.r.o.), Slovakia","Grindeks JSC, Latvia",11234/23,13.03.2023,,,,,,,,,2026-01-14T07:08:13.893833+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ALPHACHOLINE
instructions:
patient
specialist",Choline alfoscerate,"solution for intravenous and intramuscular administration 1000 mg/4 ml in ampoules in packaging No. 5x1, No. 5x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",23/04/2478,16.09.2020,,,,,"05/13/2025
LP-№010217-RG-BY",,,,2026-01-14T07:10:08.662689+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ALPHACHOLINE
instructions:
patient
specialist",Choline alfoscerate,"powder for the preparation of a solution for oral administration 400 mg in bags in packaging No. 10, No. 20, No. 30;
powder for the preparation of solution for oral administration 600 mg in bags in packaging No. 10, No. 20, No. 30","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",25/08/3331,08.12.2023,,,,,,,,,2026-01-14T07:10:08.662883+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLIATILIN
instructions:
by application",Choline alfoscerate,capsules 400 mg in blisters in packaging No. 14x1,"Italfarmaco S.p.A, Italy","Italfarmaco S.p.A, Italy",9374/10/11/16,28.01.2016,,,,,,,,,2026-01-14T07:10:08.662993+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GLIATILIN
instructions:
by application",Choline alfoscerate,solution for intravenous and intramuscular administration 1000 mg/4 ml in 4 ml ampoules in package No. 3,"Italfarmaco S.p.A, Italy","Italfarmaco S.p.A, Italy",9375/10/16/17,28.01.2016,,,,,,,,,2026-01-14T07:10:08.663100+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LIEOID GPC 85 F (CHOLINE ALPHOSCERATE),Choline alfoscerate,substance,"Lipoid GmbH, Germany","Lekpharm LLC, Republic of Belarus",1861/14/16/19,19.09.2019,,,,,,,,,2026-01-14T07:10:08.663207+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NEOCHOLINE
instruction:
the specialist
the patient",Choline alfoscerate,oral solution 600 mg/7 ml in 100 ml bottles in package No. 1,"Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",23/10/3325,31.10.2023,,,,,,,,,2026-01-14T07:10:08.663330+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CHOLINE ALPHOSCERATE
instructions:
patient
specialist",Choline alfoscerate,"solution for intravenous and intramuscular administration 1000 mg/4 ml in 4 ml bottles in packaging No. 5, No. 10","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus","Belarusian-Dutch joint venture limited liability company FARMLAND (JV LLC FARMLAND), Republic of Belarus",22/09/3273,14.09.2022,,,,,"08/04/2025
LP-№011334-RG-BY",,,,2026-01-14T07:10:08.663477+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"CHOLINE ALPHOSCERATE
instructions:
patient
specialist",Choline alfoscerate,"solution for intravenous and intramuscular administration 250 mg/ml in 4 ml ampoules in packaging No. 5, No. 10","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",21/04/1970,28.06.2016,,,,,"05/12/2022
LP-№000819-RG-BY",,,,2026-01-14T07:10:08.663821+00:00
Choline alfoscerate,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,CHOLINE ALPHOSCERATE,Choline alfoscerate,substance,"Lipoid GmbH, Germany","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1480/11/16,22.04.2016,,,,,,,,,2026-01-14T07:10:08.663985+00:00
