Country,Currency,Source,Region,Company,Product Group,Local Product Name,Generic Name,Local Pack Description,Pack Unit,Pack Size,LOCAL_PACK_CODE,Unit Price,PCID Mapping,VAT Percent,Public without VAT Price,Public with VAT Price,Reimbursable Status,Reimbursable Rate,Copayment Percent
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Galderma Benelux bv,EFFEZEL,,Effezel,GEL 1/25 mg /G,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adapaleen_benzoylperoxide,9.24,,0.09,8.477064220183486,9.24,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,GENERIEK,,Adenocor,2 ml INJECTIEVLOEISTOF 3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adenosine,2.23,,0.09,2.0458715596330275,2.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,ADENOCOR,,Adenocor,2 ml INJECTIEVLOEISTOF 3 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adenosine,4.24,,0.09,3.8899082568807337,4.24,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Adrenaline,"10 ml INJECTIEVLOEISTOF 0,1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,13.89,,0.09,12.743119266055045,13.89,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,EPIPEN JUNIOR,,Adrenaline,"0,3 ml INJECTIEVLOEISTOF 0,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,48.46,,0.09,44.45871559633027,48.46,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,EPIPEN,,Adrenaline,"0,3 ml INJECTIEVLOEISTOF 1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,48.47,,0.09,44.46788990825688,48.47,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,JEXT,,Adrenaline,"0,3 ml INJECTIEVLOEISTOF 1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/adrenaline,48.42,,0.09,44.42201834862385,48.42,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Clinuvel,SCENESSE,,Scenesse,IMPLANTAAT 16 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afamelanotide,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Boehringer Ingelheim bv,GIOTRIF,,Giotrif,TABLET 20 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/afatinib,168.93,,0.09,154.98165137614677,168.93,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Doorgeleverde bereiding,AFQLIR,,Aflibercept,165 μl INJECTIEVLOEISTOF 40 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,788.85,,0.09,723.7155963302752,788.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Doorgeleverde bereiding,EYDENZELT,,Aflibercept,"0,09 ml INJECTIEVLOEISTOF 40 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,784.6,,0.09,719.8165137614678,784.6,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Doorgeleverde bereiding,EYLEA,,Aflibercept,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,784.6,,0.09,719.8165137614678,784.6,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Doorgeleverde bereiding,MYNZEPLI,,Aflibercept,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,784.6,,0.09,719.8165137614678,784.6,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Doorgeleverde bereiding,PAVBLU,,Aflibercept,"0,1 ml INJECTIEVLOEISTOF 40 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intravitreaal_,784.6,,0.09,719.8165137614678,784.6,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Takeda Nederland bv,REPLAGAL,,Replagal,"3,5 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 1 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,Zaltrap,,Zaltrap,,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aflibercept__intraveneus_,,,0.09,,,NON REIMBURSABLE,0.00%,100.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Genzyme Europe bv,FABRAZYME,,Fabrazyme,35 mg POEDER VOOR OPLOSSING VOOR INFUSIE 35 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agalsidase_beta,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Agomelatine,TABLET 25 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,1.16,,0.09,1.0642201834862384,1.16,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,VALDOXAN,,Agomelatine,TABLET 25 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/agomelatine,1.16,,0.09,1.0642201834862384,1.16,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,GlaxoSmithKline bv,ESKAZOLE,,Eskazole,TABLET 400 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albendazol,3.76,,0.09,3.4495412844036695,3.76,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Prothya Biosolutions Netherlands B.V.,ALBUMAN,,Albuman,50 ml INFUSIEVLOEISTOF 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,56.14,,0.09,51.5045871559633,56.14,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Prothya Biosolutions Netherlands B.V.,ALBUMINE HUMAAN BAXALTA,,Albuman,100 ml INFUSIEVLOEISTOF 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,81.89,,0.09,75.12844036697247,81.89,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Prothya Biosolutions Netherlands B.V.,ALBUNORM,,Albuman,50 ml INFUSIEVLOEISTOF 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,54.94,,0.09,50.40366972477064,54.94,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Prothya Biosolutions Netherlands B.V.,ALBUREX,,Albuman,100 ml INFUSIEVLOEISTOF 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,104.64,,0.09,96.0,104.64,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Prothya Biosolutions Netherlands B.V.,FLEXBUMIN,,Albuman,100 ml INFUSIEVLOEISTOF 200 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albumine,91.0,,0.09,83.48623853211008,91.0,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,CSL Behring bv,IDELVION,,Idelvion,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,CSL Behring bv,ALPROLIX,,Idelvion,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,CSL Behring bv,BENEFIX,,Idelvion,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,CSL Behring bv,REFIXIA,,Idelvion,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,CSL Behring bv,RIXUBIS,,Idelvion,POEDER VOOR INJECTIEVLOEISTOF,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/albutrepenonacog_alfa,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Clinigen Healthcare Ltd.,PROLEUKIN,,Proleukin,22 ME POEDER VOOR INJECTIE/INFUSIEOPLOSSING,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aldesleukine,908.83,,0.09,833.7889908256881,908.83,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Roche Nederland bv,ALECENSA,,Alecensa,CAPSULE 150 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alectinib,194.96,,0.09,178.8623853211009,194.96,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Genzyme Europe bv,LEMTRADA,,Lemtrada,"1,2 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 10 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alemtuzumab,,,0.09,,,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,BONASOL,,Alendroninezuur,"DRANK 0,7 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur,0.91,,0.09,0.8348623853211009,0.91,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Alendroninezuur,TABLET 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur,0.35,,0.09,0.3211009174311926,0.35,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Organon Pharma BV,GENERIEK,,Adrovance,TABLET 70 mg /2800IE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,0.5,,0.09,0.4587155963302752,0.5,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Organon Pharma BV,ADROVANCE,,Adrovance,TABLET 70 mg /2800IE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,0.52,,0.09,0.4770642201834862,0.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Organon Pharma BV,FOSAVANCE,,Adrovance,TABLET 70 mg /2800IE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,0.52,,0.09,0.4770642201834862,0.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Organon Pharma BV,VANTAVO,,Adrovance,TABLET 70 mg /2800IE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alendroninezuur_colecalciferol,0.52,,0.09,0.4770642201834862,0.52,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Grifols Deutschland GmbH,PROLASTIN,,Prolastin,POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,364.13,,0.09,334.0642201834862,364.13,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Grifols Deutschland GmbH,RESPREEZA,,Prolastin,POEDER VOOR OPLOSSING VOOR INFUSIE 1000 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfa_1_proteinaseremmer,327.0,,0.09,300.0,327.0,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Alfacalcidol,"CAPSULE 0,25 μg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,0.58,,0.09,0.5321100917431192,0.58,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,ETALPHA,,Alfacalcidol,"CAPSULE 0,25 μg",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfacalcidol,0.58,,0.09,0.5321100917431192,0.58,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Piramal critical care,GENERIEK,,Rapifen,"2 ml INJECTIEVLOEISTOF 0,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,0.79,,0.09,0.7247706422018348,0.79,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Piramal critical care,RAPIFEN,,Rapifen,"2 ml INJECTIEVLOEISTOF 0,5 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfentanil,0.67,,0.09,0.6146788990825688,0.67,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Alfuzosine,TABLET MET GEREGULEERDE AFGIFTE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfuzosine,0.13,,0.09,0.11926605504587155,0.13,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,XATRAL,,Alfuzosine,TABLET MET GEREGULEERDE AFGIFTE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alfuzosine,0.44,,0.09,0.40366972477064217,0.44,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,MAALOX,,Antagel,KAUWTABLET 200/400 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,1.53,,0.09,1.4036697247706422,1.53,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,GENERIEK,,Antagel,SUSPENSIE VOOR ORAAL GEBRUIK 40/20 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,1.09,,0.09,1.0,1.09,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Diverse fabrikanten,RENNIE,,Antagel,KAUWTABLET 680/80 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/algeldraat_magnesiumhydroxide,1.03,,0.09,0.944954128440367,1.03,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Reckitt Benckiser Nederland bv,GAVISCON,,Gaviscon,"SUSPENSIE VOOR ORAAL GEBRUIK 50/26,7 mg / ml",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alginezuur_natriumwaterstofcarbonaat_calciumcarbonaat,7.16,,0.09,6.568807339449541,7.16,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,MYOZYME,,Myozyme,50 mg POEDER VOOR OPLOSSING VOOR INFUSIE 50 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alglucosidase_alfa,468.39,,0.09,429.71559633027516,468.39,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Sanofi,PRALUENT,,Praluent,1 ml INJECTIEVLOEISTOF 150 mg / ml,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alirocumab,199.47,,0.09,182.99999999999997,199.47,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,Noden Pharma,RASILEZ,,Rasilez,TABLET 150 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/aliskiren,0.81,,0.09,0.7431192660550459,0.81,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ORIFARM B.V.,GENERIEK,,Alipalmtin,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,12.85,,0.09,11.788990825688073,12.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ORIFARM B.V.,ALIZEM,,Alipalmtin,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,12.21,,0.09,11.20183486238532,12.21,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ORIFARM B.V.,TOCTINO,,Alipalmtin,CAPSULE 10 mg,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/alitretinoine,12.85,,0.09,11.788990825688073,12.85,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Alutard SQ pollen 'SQ 108 Berk',5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,541.07,,0.09,496.39449541284404,541.07,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,POLLINEX,,Alutard SQ pollen 'SQ 108 Berk',"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,198.23,,0.09,181.8623853211009,198.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ITULAZAX,,Alutard SQ pollen 'SQ 108 Berk',LYOPHILISAAT VOOR ORAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__parenteraal_,323.72,,0.09,296.9908256880734,323.72,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Itulazax,5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,541.07,,0.09,496.39449541284404,541.07,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,POLLINEX,,Itulazax,"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,198.23,,0.09,181.8623853211009,198.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ITULAZAX,,Itulazax,LYOPHILISAAT VOOR ORAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_boompollen__sublinguaal_,323.72,,0.09,296.9908256880734,323.72,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Alutard SQ Phleum Pratense 'SQ–225',5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,477.92,,0.09,438.45871559633025,477.92,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,POLLINEX,,Alutard SQ Phleum Pratense 'SQ–225',"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,198.23,,0.09,181.8623853211009,198.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,PURETHAL,,Alutard SQ Phleum Pratense 'SQ–225',3 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,403.3,,0.09,370.0,403.3,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,GRAZAX,,Alutard SQ Phleum Pratense 'SQ–225',LYOPHILISAAT VOOR ORAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,107.9,,0.09,98.99082568807339,107.9,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ORALAIR,,Alutard SQ Phleum Pratense 'SQ–225',TABLET VOOR SUBLINGUAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__parenteraal_,107.9,,0.09,98.99082568807339,107.9,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Grazax,5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__sublinguaal_,477.92,,0.09,438.45871559633025,477.92,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,POLLINEX,,Grazax,"0,5 ml SUSPENSIE VOOR INJECTIE",,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__sublinguaal_,198.23,,0.09,181.8623853211009,198.23,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,PURETHAL,,Grazax,3 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__sublinguaal_,403.3,,0.09,370.0,403.3,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,GRAZAX,,Grazax,LYOPHILISAAT VOOR ORAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__sublinguaal_,107.9,,0.09,98.99082568807339,107.9,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ORALAIR,,Grazax,TABLET VOOR SUBLINGUAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_graspollen__sublinguaal_,107.9,,0.09,98.99082568807339,107.9,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD,,Alutard SQ huisstofmijten 'SQ–503 Huisstofmijt',5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__parenteraal_,573.33,,0.09,525.9908256880734,573.33,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Alutard SQ huisstofmijten 'SQ–503 Huisstofmijt',5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__parenteraal_,306.96,,0.09,281.61467889908255,306.96,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ACARIZAX,,Alutard SQ huisstofmijten 'SQ–503 Huisstofmijt',LYOPHILISAAT VOOR ORAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__parenteraal_,35.97,,0.09,33.0,35.97,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ACTAIR,,Alutard SQ huisstofmijten 'SQ–503 Huisstofmijt',TABLET VOOR SUBLINGUAAL GEBRUIK,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__parenteraal_,48.18,,0.09,44.20183486238532,48.18,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD,,Acarizax,5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__sublinguaal_,573.33,,0.09,525.9908256880734,573.33,REIMBURSABLE,100.00%,0.00%
Netherlands,EUR,Farmacotherapeutisch Kompas,EUROPE,ALK-Abelló bv,ALUTARD SQ INHALATIEALLERGENEN,,Acarizax,5 ml SUSPENSIE VOOR INJECTIE,,,https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/a/allergeenextract_huisstofmijt__sublinguaal_,306.96,,0.09,281.61467889908255,306.96,REIMBURSABLE,100.00%,0.00%
