#,Registration No / Notification No,Product Name,Holder
46,MAL19871220AZ,POCIN H EAR DROPS,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
47,MAL19900407AZ,GENTA-DEX EYE DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
48,MAL19900055AZ,ALLERSINE EYE DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
49,MAL19910022AZ,OPTIZOLINE EYE DROPS,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
50,MAL19950530AZ,ANTILERG-F EYE DROPS,PAHANG PHARMACY SDN. BHD.
51,MAL19986455ACZ,TIMOLOL-POS 0.5% EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
52,MAL19986456ACZ,ALLERGOCROM EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
53,MAL19985521ACZ,GENTAMICIN-POS EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
54,MAL19990571AZ,IOTIM EYE DROPS 0.5%,IDAMAN PHARMA SDN. BHD.
55,MAL19988443AZ,DEXA-GENTAMICIN EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
56,MAL19987337ACZ,TIMO-COMOD 0.5% EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
57,MAL20000024ACZ,ALLERGO-COMOD EYE DROPS,PHARMAFORTE (MALAYSIA) SDN. BHD.
58,MAL20040821AZ,AXCEL OXYMETAZOLINE 0.025% NASAL DROPS,KOTRA PHARMA (M) SDN. BHD.
59,MAL20021172ACZ,ILIADIN 0.01% DECONGESTANT NASAL DROPS,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
60,MAL06091353AZ,BACTIGEN  EYE  DROPS  0.3%W/V,UNIMED SDN. BHD.
61,MAL06091354AZ,IOBET  EYE  DROPS 0.5% W/V,UNIMED SDN. BHD.
62,MAL08111769AZ,Vanmycetin Eye Drops (Chloramphenicol Eye Drops 0.5% w/v),UNIMED SDN. BHD.
63,MAL14050001AZ,Dexatrol Eye Drops,AVERROES PHARMACEUTICALS SDN. BHD.
64,MAL10021807AZ,Zoxan Eye Drops 0.3% w/v,UNIMED SDN. BHD.
65,MAL12020006AZ,PYRICORT  EYE DROPS,UNIMED SDN. BHD.
66,MAL10110022AZ,NICOL EYE DROPS 0.5%W/V,DUOPHARMA (M) SENDIRIAN BERHAD
67,MAL10110024AZ,BETACIN EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
68,MAL10110025AZ,NEO DECA EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
69,MAL10110027AZ,BETAGEN EYE/EAR DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
70,MAL10033194AZ,LATANDROPS 0.005%W/V EYE DROPS,MMS PHARMA (MALAYSIA) SDN. BHD.
71,MAL20132336AZ,Allercrom Eye drops 2% W/V,UNIMED SDN. BHD.
72,MAL20152476AEZ,Myopine Eye Drops 0.01% w/v,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
73,MAL19900331AZ,CANDID EAR DROPS 1%,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
74,MAL19911464X,SOLUWAX EAR DROPS,HOE PHARMACEUTICALS SDN. BHD.
75,MAL19913212XC,ONE-ALPHA DROPS,DKSH MALAYSIA SDN. BHD.
76,MAL19973559XC,EYE MO REGULAR EYE DROPS,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
77,MAL10043701XZ,Saferon Drops 50mg/ml,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
78,MAL10120046X,EYE GLO PLUS EYE DROPS,DUOPHARMA (M) SENDIRIAN BERHAD
79,MAL11010035X,EYE GLO RELIEF EYE DROPS 0.25%w/v,DUOPHARMA (M) SENDIRIAN BERHAD
80,MAL14110181HAC,Clavamox Drops,Zoetis Malaysia Sdn. Bhd.
81,MAL06071054AZ,"Cipmax Eye Drops 0.3%W/V, 5 ml bottle",PHARMAFORTE (MALAYSIA) SDN. BHD.
82,MAL11030096AZ,BEAGENTA EYE/EAR DROPS 0.3%W/V,DUOPHARMA (M) SENDIRIAN BERHAD
83,MAL17107036ACREZ,hovid Ciprofloxacin Eye Drops 0.3% w/v,HOVID BERHAD
84,MAL17107038ACREZ,hovid Ofloxacin Eye Drops 0.3% w/v,HOVID BERHAD
85,MAL17117033ACRE,hovid Gentamicin Eye Drops 0.3% w/v,HOVID BERHAD
86,MAL19056112AZ,"PROSTACOM (LATANOPROST 0.05 MG/ML AND TIMOLOL  5MG/ML, EYE DROPS)",ARMS PHARMA SDN. BHD.
87,MAL19056031AZ,Xalanol Eye Drops,Vitamode  Sdn.bhd
88,MAL19056032AZ,Bexiprost  0.005%w/v Eye Drops,Vitamode  Sdn.bhd
89,MAL19036013AZ,Olopan 0.1%w/v Eye Drops,Vitamode  Sdn.bhd
90,MAL19016005AZ,Moxifcin Eye Drops 0.5% w/v,Y.S.P. INDUSTRIES (M) SDN. BHD.
91,MAL19086013XZ,WINAMOL Drops for Infants (Paracetamol 100mg/ml),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
92,MAL19066003NC,Vitaux VIT D3 PLUS DROPS,ANC BIO WELLNESS SDN BHD
93,MAL19056021X,VICKS VapoDrops Orange Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
94,MAL19056020X,VICKS VapoDrops Honey Lemon Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
95,MAL19056019X,VICKS VapoDrops Berry Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
96,MAL20016154XC,Skilax Drops 7.5mg/ml,MILRIN PHARMACEUTICAL CO. (M) SDN. BHD.
97,MAL20026096NC,GNC milestones child Probiotic 200 Million CFUs/ML Drops,GNC LIVEWELL MALAYSIA SDN. BHD.
98,MAL20116017AZ,Latanost Eye Drops 0.005%,DUOPHARMA (M) SENDIRIAN BERHAD
99,MAL20116018AZ,Latacom (Latanoprost 0.005% + Timolol 0.5%) Eye Drops,DUOPHARMA (M) SENDIRIAN BERHAD
100,MAL20076139N,Appeton Baby Drops,KOTRA PHARMA (M) SDN. BHD.
101,MAL20036002NC,GNC milestones child Vitamin D-3 Drops,GNC LIVEWELL MALAYSIA SDN. BHD.
102,MAL20046007NC,GNC milestones child Algae DHA 225 mg/ 1.6 mL Drops,GNC LIVEWELL MALAYSIA SDN. BHD.
103,MAL20076051AE,XEPA CHLORAMPHENICOL EYE DROPS 0.5% W/V,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
104,MAL20086033N,InfaBiotix Probiotic Drops,Eucogen Pharma Sdn. Bhd.
105,MAL22096052AZ,OttoZole Ear Drops (Clotrimazole 1% w/v),KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
106,MAL21036038ACE,MYOPINE EYE DROPS 0.025% W/V,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
107,MAL22076014AZ,MICROMOX EYE DROPS (Moxifloxacin Ophthalmic Solution 0.5 % w/v),HEALOL PHARMACEUTICALS SDN. BHD.
108,MAL20106046NC,"GNC milestones child DHA with Vitamins A, D & E Drops",GNC LIVEWELL MALAYSIA SDN. BHD.
109,MAL22046020AZ,IOBRIM 0.15% w/v Eye Drops (Brimonidine Tartrate),UNIMED SDN. BHD.
110,MAL21096023NC,ChildLife Essentials Vitamin D3  500 IU / 0.261 ml Drops (Natural Berry Flavor),LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
111,MAL23056012AZ,TOFEN 0.025% w/v Eye Drops,Vitamode  Sdn.bhd
112,MAL23126012AZ,OCUDOR -T (Dorzolamide and Timolol Eye Drops BP),UNIMED SDN. BHD.
113,MAL22016047NC,NUHEAL 365 VITAMIN D3 1000IU/ 0.0352ML DROPS,NU HEAL 365 SDN.BHD.
114,MAL23016018AZ,Optimolol Eye Drops 0.5% w/v,Y.S.P. INDUSTRIES (M) SDN. BHD.
115,MAL23066009HA,Neptra ear drops solution for dogs,ELANCO MALAYSIA SDN BHD
116,MAL22076069NC,BIOGAIA PROTECTIS PROBIOTIC WITH VITAMIN D3 DROPS,Pharma Ace Sdn. Bhd.
117,MAL25066001AZ,IOPROST-T Eye Drops (Latanoprost 0.05mg/ml and Timolol 5mg/ml Eye Drops),UNIMED SDN. BHD.
118,MAL24076016AZ,Balkanpharma Levofloxacin 5mg/ml eye drops solution,IMAGE PHARMA SDN BHD
119,MAL23076003ACZ,"Ducressa (Dexamethasone 1mg/ml + Levofloxacin 5mg/ml) eye drops, solution",SANTEN PHARMA MALAYSIA SDN. BHD.
120,MAL22126066HA,"MALASONE EAR DROPS, SUSPENSION",Vemedim Sdn Bhd
121,MAL22126144NE,Appeton Multivitamin Drops,KOTRA PHARMA (M) SDN. BHD.
122,MAL22126092NC,AB-KOLICARE D+ Drops,PINNACLE MEDIC SDN. BHD.
123,MAL24046026AZ,"Monosopt Eye Drops [Dorzolamide Hydrochloride Eye Drops, Solution (2 % w/v as Dorzolamide)]",HEALOL PHARMACEUTICALS SDN. BHD.
124,MAL23086063NC,BIO.ME IMMUNOPRO Drops,EP PLUS GROUP SDN. BHD.
125,MAL24096021ACZ,Myopine Eye Drops 0.01% w/v,IDB VisionCare Sdn Bhd
126,MAL25036163AZ,OPTICIN 1% w/w Viscous Eye Drops,INSTAMED ASIA SDN BHD
127,MAL24116042HA,Anicol Eye Drops 0.5% w/v,DUOPHARMA (M) SENDIRIAN BERHAD
128,MAL25046012AZ,"Brintellix 20 mg/ml oral drops, solution",Lundbeck Malaysia Sdn. Bhd.
129,MAL24096092N,NOVA PROBIOTIC DROPS,NOVA LABORATORIES SDN. BHD.
130,MAL24096113NC,RAINBOW HEALTH Probiotic+ Drops,RAINBOW HEALTH (M) SDN. BHD.
131,MAL24106093N,Mariflora-R Oral Drops,REFORMS PHARMA SDN. BHD.
132,MAL25036075N,UniVits Multivitamins Plus for Infants Drops,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
133,MAL25086048HAR,Chanear Ear Drops and Cutaneous Suspension for Cats and Dogs,Rhone Ma Malaysia Sdn Bhd
134,MAL25026042NC,D-Lightful Sunshine Vitamin D3 400IU Drops,HEAVEN HAPPY HERBS HEALTHCARE
135,MAL25036171AE,Etropine Eye Drops 0.01% w/v,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
136,MAL25106094NC,BIO.ME COMFYPRO Drops,EP PLUS GROUP SDN. BHD.
137,MAL25076038NC,VALENS D3 200IU/0.031mL Oral Drops,PHARM-D SDN. BHD.
138,MAL25086058N,BABY DDROPS VITAMIN D3 400 IU / 0.028ML DROPS,MODERN INTERNATIONAL TRADE (MY) SDN. BHD.
139,MAL25106102N,DDROPS KIDS VITAMIN D3 600 IU / 0.028ML DROPS,MODERN INTERNATIONAL TRADE (MY) SDN. BHD.
140,MAL25106106N,DDROPS VITAMIN D3 1000 IU / 0.028ML DROPS,MODERN INTERNATIONAL TRADE (MY) SDN. BHD.
141,MAL25116100N,BABY DDROPS VITAMIN A&D DROPS,MODERN INTERNATIONAL TRADE (MY) SDN. BHD.
142,MAL25106072N,DDROPS KIDS VITAMIN A&D DROPS,MODERN INTERNATIONAL TRADE (MY) SDN. BHD.
143,MAL25126048NC,Lumina D3 1000IU/0.0323mL Drops,PHARMA NUTRA SDN. BHD.
1,MAL12025053AZ,Salic Ointment,AVERROES PHARMACEUTICALS SDN. BHD.
2,MAL12025054AZ,Betacylic Ointment,Y.S.P. INDUSTRIES (M) SDN. BHD.
3,MAL12075080XZ,XORLYX 2 Salicylic Acid 2% w/w Ointment,Xorix Sdn Bhd
4,MAL13085051AZ,Axcel MOMETASONE 0.1% OINTMENT,KOTRA PHARMA (M) SDN. BHD.
5,MAL13055071XZ,XORLYX 5 Salicylic Acid 5% w/w Ointment,Xorix Sdn Bhd
6,MAL15045072X,iGesic Ointment,IKOP SDN BHD
7,MAL13115131XZ,XORLYX 10 Salicylic Acid 10% w/w Ointment,Xorix Sdn Bhd
8,MAL13115133XZ,XORLYX 20 Salicylic Acid 20% w/w Ointment,Xorix Sdn Bhd
9,MAL16035026AZ,Xorsoint 0.1 Betamethasone 17 valerate 0.1% w/w ointment,Xorix Sdn Bhd
10,MAL16105034AZ,BEZONE OINTMENT 0.1% W/W,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
11,MAL16125043AZ,DEFUZIN OINTMENT 2% W/W,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
12,MAL17065003XC,Zam-Buk Ointment,BAYER CO. (MALAYSIA) SDN. BHD.
13,MAL19962043T,HERBAL OINTMENT AMAKO 20GM,HERBAL LAND MANUFACTURING SDN BHD
14,MAL19973467T,PYP PI YAN PING OINTMENT 20GM,San Jiu Bio-Pharma Sdn. Bhd.
15,MAL19962190T,LUCAS PAPAW OINTMENT,PINK & BLUE TRADING CO. SDN. BHD.
16,MAL20002069T,PILEX OINTMENT,HIMALAYA WELLNESS MALAYSIA SDN. BHD.
17,MAL20040849T,CHEEZHENG QINGPENG OINTMENT,HAI-O ENTERPRISE BERHAD
18,MAL04103429T,DXN Zhimeko Ointment,DXN PHARMACEUTICAL SDN. BHD.
19,MAL05032665T,E-PLUS OINTMENT NUTMEG COMPLEX,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
20,MAL06111463T,PALAMAS HERBAL OINTMENT,HERBAL LAND MANUFACTURING SDN BHD
21,MAL07090944T,Mayinglong Ointment,BUMARI SDN. BHD.
22,MAL11030135T,JingWanHong Ointment,BUMARI SDN. BHD.
23,MAL19913120X,MOPIKO (OINTMENT),WENG SENG HENG MEDICAL HALL SDN. BHD.
24,MAL19950124XC,ANTIPAIN OINTMENT,TERAPUTICS SDN BHD
25,MAL19912914XC,SEN BOO SKIN OINTMENT,YI YUAN  MEDICAL SUPPLY
26,MAL19911406X,DIAMOND NUTMEG OINTMENT,DYNAPHARM (M) SDN. BHD.
27,MAL19921238X,TIGER BALM WHITE OINTMENT,TIGER BALM (M) SDN. BHD.
28,MAL19963162XC,VICKS VAPORUB (VAPORISING OINTMENT),PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
29,MAL19970697XC,SAW HONG CHOON SKIN OINTMENT,SYARIKAT HONG CHOON KOK SDN. BHD.
30,MAL19973775X,TIGER BALM PLUS OINTMENT,TIGER BALM (M) SDN. BHD.
31,MAL19984125XC,NIXODERM OINTMENT,SUMMIT COMPANY (MALAYSIA) SENDIRIAN BERHAD
32,MAL19988549X,PRIME NUTMEG MEDICATED OINTMENT,PRIME PHARMACEUTICAL SDN. BHD.
33,MAL20033984X,HEMOSOL OINTMENT,PRIME PHARMACEUTICAL SDN. BHD.
34,MAL06021262X,UNI-PAIN OINTMENT,UNIMED SDN. BHD.
35,MAL19871349ACZ,PROCTOSEDYL OINTMENT,ZUELLIG PHARMA SDN. BHD.
36,MAL19870593AZ,DIPROCEL OINTMENT 0.05% W/W,ORGANON MALAYSIA SDN. BHD.
37,MAL19871132AZ,XYLOPROCT OINTMENT,Aspen Medical Products Malaysia Sdn Bhd
38,MAL19910106ARZ,MAXITROL STERILE OPHTHALMIC OINTMENT,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
39,MAL19910820AZ,FUCIDIN OINTMENT,DKSH MALAYSIA SDN. BHD.
40,MAL19921382AZ,DAIVONEX OINTMENT,DKSH MALAYSIA SDN. BHD.
41,MAL19921132ARZ,TOBRADEX EYE OINTMENT,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
42,MAL19961267ACRZ,DERMOVATE OINTMENT 0.05%,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
43,MAL19970639ASZ,TERRAMYCIN OPHTHALMIC OINTMENT,PFIZER (MALAYSIA) SDN. BHD.
44,MAL19992561AZ,ELOMET OINTMENT 0.1%,ORGANON MALAYSIA SDN. BHD.
45,MAL20040816AZ,DAIVOBET OINTMENT,DKSH MALAYSIA SDN. BHD.
46,MAL20051358ARZ,PROTOPIC OINTMENT 0.1%,DKSH MALAYSIA SDN. BHD.
47,MAL20051359ARZ,PROTOPIC OINTMENT 0.03%,DKSH MALAYSIA SDN. BHD.
48,MAL19870596AZ,BEPROSONE OINTMENT 0.064% W/W,HOE PHARMACEUTICALS SDN. BHD.
49,MAL19871164AZ,BEPROSALIC  OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
50,MAL19870472AZ,H-CORT OINTMENT 1% W/W,HOE PHARMACEUTICALS SDN. BHD.
51,MAL19871024AZ,CHLORTRALIM OPHTHALMIC OINTMENT 1%,ATLANTIC LABORATORIES (M) SDN. BHD.
52,MAL19921279AZ,PHARMANIAGA DERMASOLE OINTMENT 0.1% W/W,PHARMANIAGA MANUFACTURING BERHAD
53,MAL19921141AZ,POLYBAMYCIN OINTMENT,"THE ZYFAS MEDICAL CO.,"
54,MAL19930241AZ,CLODERM OINTMENT 0.05% W/W,HOE PHARMACEUTICALS SDN. BHD.
55,MAL19961020AZ,UNIVATE OINTMENT 0.05% W/W,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
56,MAL19984845AZ,PHARMANIAGA DERMAPRO OINTMENT 0.05% W/W,PHARMANIAGA MANUFACTURING BERHAD
57,MAL19973684AZ,PHARMANIAGA GERMACID OINTMENT,PHARMANIAGA MANUFACTURING BERHAD
58,MAL19987988AZ,PHARMANIAGA DERMAL SA OINTMENT,PHARMANIAGA MANUFACTURING BERHAD
59,MAL19987364AZ,FOBANCORT OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
60,MAL19987363AZ,FOBAN OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
61,MAL19985522ACZ,GENTAMICIN-POS EYE OINTMENT,PHARMAFORTE (MALAYSIA) SDN. BHD.
62,MAL19970903AZ,BEPROGENT  OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
63,MAL20012738AZ,DUZEN OINTMENT,PRIME PHARMACEUTICAL SDN. BHD.
64,MAL19992589AZ,CHLOROP EYE OINTMENT 1 %,SM PHARMACEUTICALS SDN. BHD.
65,MAL19993072AZ,POLYTET EYE OINTMENT,SM PHARMACEUTICALS SDN. BHD.
66,MAL20014215AZ,U-CLOSONE OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
67,MAL20021410AZ,AXCEL FUSIDIC ACID OINTMENT,KOTRA PHARMA (M) SDN. BHD.
68,MAL20014529AZ,BENOSONE OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
69,MAL20040244AZ,FOBAN HYDRO OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
70,MAL20061516AZ,MUPRIN OINTMENT,HOE PHARMACEUTICALS SDN. BHD.
71,MAL05092207AZ,Salosone Ointment,PRIME PHARMACEUTICAL SDN. BHD.
72,MAL05121148AZ,Muposten Ointment 2%w/w,STERILINE SDN. BHD.
73,MAL07010899AZ,Momate Ointment  0.1%w/w,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
74,MAL07050005AZ,Fucid Ointment 2%w/w,PAHANG PHARMACY SDN. BHD.
75,MAL06030822AZ,Metasone Ointment 0.1%w/w,STERILINE SDN. BHD.
76,MAL07050013AZ,Doproct Rectal Ointment,IMEKS PHARMA SDN. BHD.
77,MAL06071074AZ,Disuf Ointment  2% w/w,HOVID BERHAD
78,MAL07010965AZ,Bacitracin-N Ointment,Y.S.P. INDUSTRIES (M) SDN. BHD.
79,MAL09072750AZ,QUACE ECZEMA OINTMENT,ZULAT PHARMACY SDN. BHD.
80,MAL20112105AZ,EPIKLIN SKIN OINTMENT,ZULAT PHARMACY SDN. BHD.
81,MAL09062111AZ,Bitvio  Ointment 0.1%,ZULAT PHARMACY SDN. BHD.
82,MAL09072753AZ,Kloraxin Eye Ointment 1% w/w,UNIMED SDN. BHD.
83,MAL08010699AZ,MUROZIN OINTMENT 2% W/W,Abio Marketing Sdn Bhd
84,MAL07090938AZ,Elosone Ointment  0.1%w/w,HOE PHARMACEUTICALS SDN. BHD.
85,MAL07124643AZ,Axcel Clobetasol 0.05% Ointment,KOTRA PHARMA (M) SDN. BHD.
86,MAL08031391AZ,Tricoderm Ointment,WINWA MEDICAL SDN. BHD.
87,MAL09051555AZ,Mupicin ointment 2%w/w,PRIME PHARMACEUTICAL SDN. BHD.
88,MAL08061611AZ,Fusigen Ointment (Sodium Fusidate  BP 2 % w/w),KOMEDIC SDN BHD
89,MAL11080006AZ,VIZOMET OINTMENT 0.1% W/W,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
90,MAL20122248AEZ,ELOLO OINTMENT 0.1% w/w,HOE PHARMACEUTICALS SDN. BHD.
91,MAL19910202XCZ,BETADINE ANTISEPTIC OINTMENT,iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
92,MAL19911136X,WHITFIELD`S OINTMENT,HOVID BERHAD
93,MAL19940189XC,WHITFIELD`S OINTMENT,TERAPUTICS SDN BHD
94,MAL19912829X,MIFUKO OINTMENT,WINWA MEDICAL SDN. BHD.
95,MAL19912830X,MIFULIN OINTMENT,WINWA MEDICAL SDN. BHD.
96,MAL19912798X,WINWAKO MEDICATED NUTMEG OINTMENT,WINWA MEDICAL SDN. BHD.
97,MAL19912378XR,EGODERM OINTMENT,EGO PHARM MALAYSIA SDN. BHD.
98,MAL19920935XC,HURIX'S SKIN OINTMENT,JIN BIN CORPORATION SDN. BHD.
99,MAL08111774X,Cera-Scalp Ointment,HOE PHARMACEUTICALS SDN. BHD.
100,MAL08021517X,Ridsil Ointment,WINWA MEDICAL SDN. BHD.
101,MAL08021518X,Dermasolve Ointment,WINWA MEDICAL SDN. BHD.
102,MAL11060030X,ANUCARE OINTMENT,Y.S.P. INDUSTRIES (M) SDN. BHD.
103,MAL12070025HA,ORIDERMYL EAR OINTMENT,Gladron Chemicals Sdn Bhd
104,MAL20013174X,DERMASAFE DEEP RUB OINTMENT,INSPIRAPHARMA SDN. BHD.
105,MAL06081211AZ,Supirocin Ointment,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
106,MAL20061550AZ,BACTRICIN OINTMENT 2%W/W,SM PHARMACEUTICALS SDN. BHD.
107,MAL19950952X,MANSOYKO OINTMENT,WEN JIANG MEDICAL INDUSTRIES SDN. BHD.
108,MAL19988507X,MENTHOLATUM OINTMENT,ROHTO-MENTHOLATUM (MALAYSIA) SDN. BHD.
109,MAL18016038AZ,CLOBESOL OINTMENT 0.05%w/w,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
110,MAL19076025AZ,Betaprosalic Ointment,Noripharma Sdn. Bhd.
111,MAL18046134X,NW METHYL SALICYLATE 25%W/W OINTMENT,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
112,MAL18046130X,NW METHYL SALICYLATE 50%W/W OINTMENT,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
113,MAL18046004XZ,NW Zinc Oxide 20%w/w Ointment,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
114,MAL18076064TC,Hurix's Gamat Plus Ointment,JIN BIN CORPORATION SDN. BHD.
115,MAL19096024AZ,BACTOPIC (MUPIROCIN OINTMENT 2%),SYNERRV SDN BHD
116,MAL19126066TC,Hurix's Gamamas Cold Ointment For Kids,JIN BIN CORPORATION SDN. BHD.
117,MAL19126031XZ,Viodin 5%w/w Ointment,MEDISPEC (M) SDN. BHD.
118,MAL19056159T,SHENLU Propolis Compound Ointment,Shenlu Biotech Sdn Bhd
119,MAL20046145X,IKOP ISALIC OINTMENT,IKOP SDN BHD
120,MAL20046146X,IKOP IKOOL OINTMENT,IKOP SDN BHD
121,MAL20046147XC,PANOMOR OINTMENT,HL PHARMACEUTICALS SDN. BHD.
122,MAL20076047AZ,PIROBACT (Mupirocin Ointment USP 2% w/w),Synergy Meditech (M) Sdn Bhd
123,MAL20046144XR,Calmoseptine Ointment,ZUELLIG PHARMA SDN. BHD.
124,MAL20046142XS,TIGER BALM WHITE OINTMENT,TIGER BALM (M) SDN. BHD.
125,MAL20046143XS,TIGER BALM PLUS OINTMENT,TIGER BALM (M) SDN. BHD.
126,MAL20106089TC,MEBO WOUND OINTMENT,Mebo Healthcare Sdn Bhd
127,MAL20106106T,VIRGO NEOCARE Ointment,UNITED HERBAL SDN BHD
128,MAL21016075TC,Hurix's Skin Problem Ointment,JIN BIN CORPORATION SDN. BHD.
129,MAL22046016AZ,CALCIBET Ointment (Calcipotriol 50mcg/g and Betamethasone 0.5mg/g),HEALOL PHARMACEUTICALS SDN. BHD.
130,MAL22036013AZ,Tacroz Ointment 0.1% w/w,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
131,MAL22046128T,"""S.A""  Shuenn An Muscle Sprain Ointment",CHUAN FENG TANG PHARMACEUTICAL (M) SDN BHD
132,MAL23036019AZ,MUODERM (Mupirocin 2%w/w Ointment),HEALOL PHARMACEUTICALS SDN. BHD.
133,MAL23056034AZ,XERALIX OINTMENT,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
134,MAL22066101T,San-Tronic Muscle Sprain Ointment,San-tronic Medical Devices Sdn Bhd
135,MAL22096147T,ROJAM LEMON GRASS 0.25g/1g OINTMENT,PENAWAR INDUSTRIES SDN. BHD.
136,MAL22086033XZ,UNIDINE Povidone Iodine 5% w/w Ointment,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
137,MAL23016120TC,Hurix's Gamamas Skinwell Ointment,JIN BIN CORPORATION SDN. BHD.
138,MAL24036010AZ,Staquis Topical Ointment 2%,PFIZER (MALAYSIA) SDN. BHD.
139,MAL24056087AZ,DERMOCIN (Mupirocin Ointment BP 2.0% W/W),HEALOL PHARMACEUTICALS SDN. BHD.
140,MAL23056115T,WHP Piles Ointment,WHITE HERON PHARMACEUTICAL SDN. BHD.
141,MAL24046072T,DXN Zhimeca Ointment,DXN PHARMACEUTICAL SDN. BHD.
142,MAL24086036XZ,EmulsiDerm Emulsifying Ointment BP,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
143,MAL25106015AZ,BACOREN Mupirocin Ointment BP 2.0 % w/w,Synercam (M) Sdn Bhd
144,MAL25076032XZ,Jardin Salic 2 Salicylic Acid 2% w/w Ointment,JARDIN MANUFACTURING SDN. BHD.
145,MAL25076033XZ,Jardin Salic 5 Salicylic Acid 5% w/w Ointment,JARDIN MANUFACTURING SDN. BHD.
146,MAL25076034XZ,Jardin Salic 20 Salicylic Acid 20% w/w Ointment,JARDIN MANUFACTURING SDN. BHD.
147,MAL25086033XC,Durio MediRub Medicated Vaporising Ointment,DURIO PPE SDN. BHD.
148,MAL25126035X,Vicks  VapoRub Easy Applicator Ointment,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
149,MAL25126034XC,Vicks Vaporub Extra Strong Vaporizing Ointment,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
150,MAL25096043XZ,Jardin Salic 10 Salicylic Acid 10% w/w Ointment,JARDIN MANUFACTURING SDN. BHD.
1,MAL12095096XZ,Gamma Benzene Hexachloride Lotion USP 1% w/v (LICSCAB Lotion),UNIMED SDN. BHD.
2,MAL13095084XZ,XORTRIM 2 Cetrimide 2% w/v Lotion,Xorix Sdn Bhd
3,MAL14115025XZ,A-LICES LOTION 1%w/w,HOE PHARMACEUTICALS SDN. BHD.
4,MAL20152471HXE,Natural Pet Skin & Coat Antifungal Lotion,WINWA MEDICAL SDN. BHD.
5,MAL19940584XCZ,SCABICIDE LOTION,ZONTRON PHARMACEUTICALS SDN. BHD.
