award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,11,51182403,Gluconato de calcio,Calcio Gluconato Granulado 10% frasco 100 Gr.,20,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"PAS0053 CALCIUM PASTEUR FCO 100 GR X 25 FCOS, Gluconato de calcio 10%, F-6424/20, PASTEUR, 31-08-2025 FAVOR AJUSTARSE A LA PRESENTACION DE EMPAQUE CAJA X 25 FRASCOS, venc: 31-08-2025, Plazo de entrega de 24-48 hrs",$ 969,969.0,20,20.0,19380,19380.0,Adjudicada,YES,969.0,19.380,19380.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,12,51121709,Carvedilol,Carvedilol 12.5 Mg comprimidos,20000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 21,2322",21.2322,0,0.0,0,0.0,No Adjudicada,NO,,460.000,460000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,12,51121709,Carvedilol,Carvedilol 12.5 Mg comprimidos,20000,76.031.071-9 SALCOBRAND S.A,"(SS430419) CARVEDILOL (B) 12.5mg X30COM., CARVEDILOL 12.5mg ORAL SOLIDO, Fabricante: LABORATORIO CHILE, Reg ISP: F-17855, Presentación: CAJA X 30 COMPRIMIDOS. Bioequivalente: Si, Precio x Comprimido, venc: 30-01-2026, Despacho en 3 hrs (72 día hábil), Monto Mín. despacho $80.000+IVA.","$ 33,33",33.33,0,0.0,0,0.0,No Adjudicada,NO,,460.000,460000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,12,51121709,Carvedilol,Carvedilol 12.5 Mg comprimidos,20000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"CRVD12.5COMP. (BE)CARVEDILOL 12,5 MG X 30 COMP.REC.. ETHON. CARVEDILOL. REG ISP F-23308. VCTO 08-2025. LOTE CM1220005 -- 7804633500486","$ 28,9",28.9,0,0.0,0,0.0,No Adjudicada,NO,,460.000,460000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,12,51121709,Carvedilol,Carvedilol 12.5 Mg comprimidos,20000,77.596.940-7 LABORATORIO CHILE S A,"120-10-80419 CARVEDILOL 12.5 MG X 30 COMP REG.ISP F-17855 EQUIVALENTE TERAPÉUTICO Carvedilol 12.5 mg 30 Comprimidos , venc: 30-04-2025, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 23,23.0,20000,20000.0,460000,460000.0,Adjudicada,YES,23.0,460.000,460000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,12,51121709,Carvedilol,Carvedilol 12.5 Mg comprimidos,20000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"DRE0022 CILOKARE (B) 12.5 MG ESTCH. X 30 COMP. REC., CARVEDILOL 12.5mg., F-18683/21, DR. REDDYS, 01-03-2025, venc: 01-03-2025, Plazo de entrega de 24-48 hrs","$ 30,9",30.9,0,0.0,0,0.0,No Adjudicada,NO,,460.000,460000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,13,51121709,Carvedilol,Carvedilol 6.25 Mg Comprimidos,8000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 53,0804",53.0804,0,0.0,0,0.0,No Adjudicada,NO,,176.000,176000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,13,51121709,Carvedilol,Carvedilol 6.25 Mg Comprimidos,8000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"268142 CILOKARE COMREC.6,25MG.30, CAJA X 30, DR REDDYS VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.","$ 79,27",79.27,0,0.0,0,0.0,No Adjudicada,NO,,176.000,176000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,13,51121709,Carvedilol,Carvedilol 6.25 Mg Comprimidos,8000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"CRVD6.25COMP. (BE)CARVEDILOL 6,25 MG X 30 COMP.REC.. ETHON. CARVEDILOL. REG ISP F-23310. VCTO 08-2025. LOTE CM0621009A -- 7804633500479","$ 21,9",21.9,0,0.0,0,0.0,No Adjudicada,NO,,176.000,176000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,13,51121709,Carvedilol,Carvedilol 6.25 Mg Comprimidos,8000,77.596.940-7 LABORATORIO CHILE S A,"120-10-80432 CARVEDILOL 6.25 X 30 COMPRIMIDOS REG.ISP F-17787 EQUIVALENTE TERAPÉUTICO Carvedilol 6.25 mg 30 Comprimidos , venc: 31-05-2025, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma GMP. Despacho en 72 horas.",$ 22,22.0,8000,8000.0,176000,176000.0,Adjudicada,YES,22.0,176.000,176000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,13,51121709,Carvedilol,Carvedilol 6.25 Mg Comprimidos,8000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"DRE0012 CILOKARE (B) 6.25 MG ESTCH. X 30 COMP. REC., CARVEDILOL 6.25mg., F-18682/21, DR. REDDYS, 01-11-2024, venc: 01-11-2024, Plazo de entrega de 24-48 hrs","$ 26,3",26.3,0,0.0,0,0.0,No Adjudicada,NO,,176.000,176000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 53,0804",53.0804,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,"383376 CELECOXIB BE.CAP.200MG.500, CAJA X 500, GENERICOS CLINICOS VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.","$ 37,46",37.46,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.079.782-0 WINPHARM SPA,CELECOXIB 200 MG CAP CX30 L2100010A F-23505 31-12-2023 SYNTHON,$ 70,70.0,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.669.630-9 OPKO CHILE S.A.,"PT00510 DOLERTAB (CELECOXIB) 200 MG. X 500 CAP. REG. F-25583/20 PRODUCTO EQUIVALENTE TERAPEUTICO, CAJA X 500, VENCE: OCTUBRE 2024",$ 45,45.0,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.175.092-5 ASCEND LABORATORIES SPA,"7804650881124 CELECOXIB CAPSULAS 200 MG - BIOEQUIVALENTE, PRESENTACIÓN: CAJA X 500 CÁPSULAS, REGISTRO ISP: F-22885 FABRICADO POR ADCOCK INGRAM LTD, PROCEDENCIA: INDIA VENCIMIENTO: JUNIO 2025 CERTIFICACIÓN GMP EMA AGENCIA FRANCESA PRECIO NETO COTIZADO POR CÁPSULA FLETE SIN CARGO SIN MONTO MÍNIMO DE FACTURACIÓN Y DESPACHO.ENTREGA EN 2 DIAS CORRDIOS.SE ADJUNTA CANJE.VIGENCIA OFERTA 60 DIAS","$ 31,9",31.9,8000,8000.0,255200,255200.0,Adjudicada,YES,31.9,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.285.229-2 GALENICUM HEALTH CHILE SPA,"0007-48-1 CELEVITAE 200 mg Celecoxib REG ISP: F-23039, CAJA X 30 CAPSULAS, VCTO 30-4-2025 .Productos Bioequivalentes BE con flete incluido, despacho hasta 48 hrs. hábiles posteriores a recepción conforme de orden de compra, monto minimo de facturación 150.000 mas IVA. Política de devolucion y canje incluidas en anexos.",$ 98,98.0,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,"CELECOXIB 200MG BE®, CELECOXIB, Envase de: 10 CAPSULA, SYNTHON, Reg.ISP: F-23505, Vence: 2024-09-30. ENTREGA EN 72 HRS","$ 106,4",106.4,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,14,51142131,Celecoxib,Celecoxib 200 Mg Capsulas,8000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"REU0138 CELECOXIB (B) 200 MG ESTCH. X 250 CAP., CELECOXIB 200mg., F-25402/20, VITAFARMA S.A., 01-08-2024, venc: 01-08-2024, Plazo de entrega de 24-48 hrs","$ 42,3",42.3,0,0.0,0,0.0,No Adjudicada,NO,,255.200,255200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,15,51191905,Suplementos vitamínicos,Cianocobalamina 100 Mcg/ Ml Solución Inyectable,100,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 4246,4313",4246.4313,0,0.0,0,0.0,No Adjudicada,NO,,12.600,12600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,15,51191905,Suplementos vitamínicos,Cianocobalamina 100 Mcg/ Ml Solución Inyectable,100,88.597.500-3 LABORATORIO BIOSANO S A,"Cianocobalamina 100 mg 1ml, solución inyectable, ampolla, cajas por 100, registro F-3028 20, vencimiento 03-01-2026",$ 120,120.0,0,0.0,0,0.0,No Adjudicada,NO,,12.600,12600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,15,51191905,Suplementos vitamínicos,Cianocobalamina 100 Mcg/ Ml Solución Inyectable,100,76.079.782-0 WINPHARM SPA,CIANOCOBALAMINA 0.1 MG AM CX100 21.11.4550 F-3028 30-11-2024 BIOSANO,$ 350,350.0,0,0.0,0,0.0,No Adjudicada,NO,,12.600,12600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,15,51191905,Suplementos vitamínicos,Cianocobalamina 100 Mcg/ Ml Solución Inyectable,100,76.167.536-2 SOCIEDAD COMERCIALIZADORA MEDIKAR LIMITADA,"CIANOCOBALAMINA 0,1MG1ML ®, CIANOCOBALAMINA, Envase de: 100 AMPOLLA, BIOSANO, Reg.ISP: F-3028, Vence: 2024-11-30. ENTREGA EN 72 HRS","$ 196,5",196.5,0,0.0,0,0.0,No Adjudicada,NO,,12.600,12600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,15,51191905,Suplementos vitamínicos,Cianocobalamina 100 Mcg/ Ml Solución Inyectable,100,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"DIF0043 CIANOCOBALAMINA 0.1MG/ML SOL. INY. CJ. X 100 AMP., CIANOCOBALAMINA 0.1 mg/mL, F-25120/19, DIFEM PHARMA, 31-01-2025, venc: 31-01-2025, Plazo de entrega de 24-48 hrs",$ 126,126.0,100,100.0,12600,12600.0,Adjudicada,YES,126.0,12.600,12600.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,16,51181742,Propionato de clobetasol,Clobetasol Propionato Crema 0.05% tubo 25 GR.,20,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 21232,1563",21232.1563,0,0.0,0,0.0,No Adjudicada,NO,,9.500,9500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,16,51181742,Propionato de clobetasol,Clobetasol Propionato Crema 0.05% tubo 25 GR.,20,76.079.782-0 WINPHARM SPA,CLOBETASOL 0.05% CREMA UD HF557 F-20963 01-06-2024 HOSPIFARMA,$ 850,850.0,0,0.0,0,0.0,No Adjudicada,NO,,9.500,9500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,16,51181742,Propionato de clobetasol,Clobetasol Propionato Crema 0.05% tubo 25 GR.,20,76.669.630-9 OPKO CHILE S.A.,"PT00455 CLOBETASOL - 0.05% X 25 GR CREMA. REG. F- 20162/18, VENCE: OCTUBRE 2025",$ 475,475.0,20,20.0,9500,9500.0,Adjudicada,YES,475.0,9.500,9500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,16,51181742,Propionato de clobetasol,Clobetasol Propionato Crema 0.05% tubo 25 GR.,20,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,CLBT0.05CREM. CLOBETASOL 0.05% X 25G CR.. OPKO. CLOBETASOL. REG ISP F-20162. VCTO 10-2025. LOTE 52222 -- 7804620834556,$ 730,730.0,0,0.0,0,0.0,No Adjudicada,NO,,9.500,9500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,16,51181742,Propionato de clobetasol,Clobetasol Propionato Crema 0.05% tubo 25 GR.,20,85.025.700-0 GLAXOSMITHKLINE CHILE FARMACEUTICA LIMITADA,"690513 DERMOVATE CREMA topica 0,05%, tubo 30 g Propionato de Clobetasol VENCIMIENTO:Mayor a 12 Meses - ISP: F-2439-19 - Con cert. GMP , Flete incluido, ficha full www.chileproveedores.cl Detalle: POMO DE 30 G, TRATAMIENTO A CORTO PLAZO DE MANISFESTACIONES INFLAMATORIAS Y PRURITICAS DE DERMATOSIS QUE NO RESPONDEN A CORTICOIDES TOPICOS MENOS ACTIVOS",$ 11594,11594.0,0,0.0,0,0.0,No Adjudicada,NO,,9.500,9500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,17,51131709,Bisulfato de clopidogrel,Clopidogrel 300 mg. Comprimidos,80,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 5308,0391",5308.0391,0,0.0,0,0.0,No Adjudicada,NO,,412.320,412320.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,17,51131709,Bisulfato de clopidogrel,Clopidogrel 300 mg. Comprimidos,80,76.834.916-9 DISTRIBUIDORA QUALIMED LIMITADA,"B3260811 PLAVIX (R) 300mg X4COM.REC., CLOPIDOGREL 300mg. ORAL SOLIDO, Fabricante: SANOFI , venc: 31-05-2025, Despacho en 96 hrs (4 días hábiles). Monto Mín. despacho $80.000+IVA.",$ 5154,5154.0,80,80.0,412320,412320.0,Adjudicada,YES,5154.0,412.320,412320.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,18,51161630,Maleato de clorfeniramina,Clorfenamina 2 Mg/ 5 Ml Jarabe,1200,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 353,8693",353.8693,0,0.0,0,0.0,No Adjudicada,NO,,2.560.800,2560800.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,18,51161630,Maleato de clorfeniramina,Clorfenamina 2 Mg/ 5 Ml Jarabe,1200,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,41009 PRODEL JBE.2MG5ML.120ML. PASTEUR VCTO MAYOR A 24 MESES. DESPACHO 1 DIA CORRIDO.EL DESPACHO NO TIENE COSTO ADICIONAL. MUNNICH CUENTA CON SERVICIO DE POST VENTA Y POLITICA DE CANJE Y DEVOLUCION.,$ 2134,2134.0,1200,1200.0,2560800,2560800.0,Adjudicada,YES,2134.0,2.560.800,2560800.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,19,51101512,Cloxacilina,Cloxacilina Sódica 500 Mg Comprimido o Capsula,1000,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 424,6431",424.6431,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,19,51101512,Cloxacilina,Cloxacilina Sódica 500 Mg Comprimido o Capsula,1000,76.669.630-9 OPKO CHILE S.A.,"PT00368 CLOXACILINA CÁPSULAS 500 MG. (BA) X 12 CAP. - REG. F-22984/21. PRODUCTO EQUIVALENTE TERAPEUTICO, UNIDAD X 12, VENCE: DICIEMBRE 2023",$ 65,65.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,19,51101512,Cloxacilina,Cloxacilina Sódica 500 Mg Comprimido o Capsula,1000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"GEN0073 CLOXACILINA 500 MG ESCTH. X 12 CAPs., CLOXACILINA 500mg., F-22984/21, OPKO CHILE S.A, 01-12-2023, venc: 01-12-2023, Plazo de entrega de 24-48 hrs",$ 81,81.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
2023-08-01,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==,20,51181704,Dexametasona,Dexametasona Fosfato Sódico 4 mg / 1 ml Solución Oral,200,77.664.156-1 INGENIERÍA Y SERVICIOS LOGÍSTICOS SP CHILE LIMITADA,Adquisicin De Medicamentos Departamento De Salud,"$ 2123,2156",2123.2156,0,0.0,0,0.0,No Adjudicada,NO,,100.000,100000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ggvuv/L94RlA88n0ZHI4GQ==
