page,text
21,"0,0540"
21,00628158  Apo-Amoxi Apotex 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,02458594  Auro-Amoxicillin AuroPharma 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,02535815  Jamp-Amoxicillin Jamp 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,01934163  Novamoxin Teva Can 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,00452130  Novamoxin 250 Teva Can 75 ml
21,100 ml
21,"150 ml4,05"
21,"5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,"0,0540"
21,00644331  Pro-Amox-250 Pro Doc 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,02495864  Sandoz Amoxicillin Sandoz 100 ml
21,"150 ml5,40"
21,"8,10"
21,"0,0540"
21,"0,0540"
21,AMOXICILLINE/ CLAVULANATE DE POTASSIUM   X
21,250 mg -125 mg   PPB Co.
21,
21,"02243350  Apo-Amoxi Clav Apotex 100 24,67"
21,"0,2467"
21,"02471671  Auro-Amoxiclav AuroPharma 100 24,67"
21,"0,2467"
21,"02508249  Jamp Amoxi Clav Jamp 100 24,67"
21,"0,2467"
21,500 mg -125 mg   PPB Co.
21,
21,"02510634  AG-Amoxi Clav Angita 100 37,78"
21,"0,3778"
21,"02536021  Amoxicillin/Clav Sanis 100 37,78"
21,"0,3778"
21,"02243351  Apo-Amoxi Clav Apotex 100 37,78"
21,"0,3778"
21,"02471698  Auro-Amoxiclav AuroPharma 100 37,78"
21,"0,3778"
21,"01916858  Clavulin-500 F GSK 20 27,56 1,3780"
21,"02508257  Jamp Amoxi Clav Jamp 100 37,78"
21,"0,3778"
21,"02536498  Pro-Amoxi Clav Pro Doc 100 37,78"
21,"0,3778"
21,"02482576  Sandoz Amoxi-Clav Sandoz 100 37,78"
21,"0,3778"
21,875 mg -125 mg   PPB Co.
21,
21,"02510642  AG-Amoxi Clav Angita 100 55,50"
21,"0,5550"
21,"02536048  Amoxicillin/Clav Sanis 100 55,50"
21,"0,5550"
21,"02245623  Apo-Amoxi Clav Apotex 100 55,50"
21,"0,5550"
21,"02471701  Auro-Amoxiclav AuroPharma 100 55,50"
21,"0,5550"
21,"02238829  Clavulin-875 GSK 20 41,34 2,0670"
21,"02508265  Jamp Amoxi Clav Jamp 100 55,50"
21,"0,5550"
21,"02536501  Pro-Amoxi Clav Pro Doc 100 55,50"
21,"0,5550"
21,"02482584  Sandoz Amoxi-Clav Sandoz 100 55,50"
21,"0,5550CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
21,FORMATPRIX UNITAIRE
21,2025-08 Page    17
22,"125 mg -31,25 mg/5 mL Susp. Orale"
22,
22,"01916882  Clavulin-125 F GSK 100 ml 9,50 0,0950"
22,"200 mg -28,5 mg/5 mL   PPB Susp. Orale"
22,
22,"02238831  Clavulin-200 GSK 70 ml 9,39 0,1341"
22,02539411  JAMP Amoxi Clav
22,"SuspensionJamp 70 ml 7,05"
22,"0,1007"
22,"250 mg -62,5 mg/5 mL   PPB Susp. Orale"
22,
22,"01916874  Clavulin-250 F GSK 100 ml 18,72 0,1872"
22,02539438  JAMP Amoxi Clav
22,"SuspensionJamp 100 ml 12,16"
22,"0,1216"
22,"02542226  M-Amoxi Clav Mantra Ph. 100 ml 12,16"
22,"0,1216"
22,400 mg - 57 mg/5mL   PPB Susp. Orale
22,
22,"02238830  Clavulin-400 GSK 70 ml 17,95 0,2564"
22,02539446  JAMP Amoxi Clav
22,"SuspensionJamp 70 ml 11,14"
22,"0,1591"
22,"02530694  M-Amoxi Clav Mantra Ph. 70 ml 11,14"
22,"0,1591"
22,AMPICILLINE   X
22,250 mg Caps.
22,
22,"00020877  Teva-Ampicillin Teva Can 100 30,71 0,3071"
22,500 mg Caps.
22,
22,"00020885  Teva-Ampicillin Teva Can 100 59,55 0,5955"
22,AMPICILLINE SODIQUE   X
22,1 g   PPB Pd. Inj.
22,
22,02227002  Ampicilline pour injection Fresenius 1
22,"3,60"
22,01933345  Ampicilline Sodique Novopharm 1
22,"3,60"
22,02462338  Ampicilline sodique pour
22,"injectionAuroPharma 10 36,00"
22,"3,6000"
22,2 g   PPB Pd. Inj.
22,
22,02226995  Ampicillin pour Injection Fresenius 1
22,"7,20"
22,01933353  Ampicilline Sodique Teva Can 1
22,"7,20"
22,02462346  Ampicilline sodique pour
22,"injectionAuroPharma 10 72,00"
22,"7,2000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
22,FORMATPRIX UNITAIRE
22,Page    18 2025-08
23,250 mg   PPB Pd. Inj.
23,
23,02227029  Ampicilline pour injection Fresenius 1
23,"2,05"
23,00872644  Ampicilline Sodique Novopharm 1
23,"2,05"
23,02462303  Ampicilline sodique pour
23,"injectionAuroPharma 10 20,50"
23,"2,0500"
23,500 mg   PPB Pd. Inj.
23,
23,02227010  Ampicilline pour injection Fresenius 1
23,"2,15"
23,00872652  Ampicilline Sodique Novopharm 1
23,"2,15"
23,02462311  Ampicilline sodique pour
23,"injectionAuroPharma 10 21,50"
23,"2,1500"
23,CLOXACILLINE SODIQUE   X
23,250 mg   PPB Caps.
23,
23,"02510731  JAMP Cloxacillin Jamp 100 21,41"
23,"0,2141"
23,"00337765  Teva-Cloxacillin Teva Can 100 21,41"
23,"0,2141"
23,500 mg   PPB Caps.
23,
23,"02510758  JAMP Cloxacillin Jamp 100 40,45"
23,"0,4045"
23,"00337773  Teva-Cloxacillin Teva Can 100 40,45"
23,"0,4045"
23,2 g Pd. Inj.
23,
23,"02367424  Cloxacillin Sterimax 10 318,80 31,8800"
23,10 g Pd. Inj.
23,
23,"02400081  Cloxacilline pour injection Sterimax 1 36,55"
23,500 mg Pd. Inj.
23,
23,"02367408  * Cloxacillin Sterimax 10 68,77 6,8770"
23,125 mg/5 mL Susp. Orale
23,
23,"00337757  Teva-Cloxacillin Solution Teva Can 100 ml 6,06 0,0606"
23,PÉNICILLINE G (BENZATHINE)   X
23,1 200 000 UI / 2 mL Susp. Inj. I.M.
23,
23,"02291924  Bicillin L-A Pfizer 10 406,96 40,6960"
23,PÉNICILLINE G SODIQUE   X
23,1 000 000 U Pd. Inj.
23,
23,"01930672  Pénicilline G Novopharm 1 2,40  R CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
23,FORMATPRIX UNITAIRE
23,2025-08 Page    19
24,10 000 000 U Pd. Inj.
24,
24,"01930680  Pénicilline G Novopharm 1 8,90  R"
24,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X
24,250 mg à 300 mg Co.
24,
24,00642215  Pen-VK AA Pharma 100
24,"100018,73"
24,"187,300,1873"
24,"0,1873"
24,PIPÉRACILLINE SODIQUE/ TAZOBACTAM SODIQUE   X
24,"2 g -0,25 g   PPB Pd. Perf. I.V."
24,
24,"02362619  Pipéracilline et Tazobactam Sterimax 10 41,70"
24,"4,1700"
24,02308444  Pipéracilline et Tazobactam
24,pour injectionApotex 1
24,"4,17"
24,02402068  Pipéracilline et Tazobactam
24,"pour injectionAuroPharma 10 41,70"
24,"4,1700"
24,02299623  Pipéracilline sodique/
24,Tazobactam sodiqueSandoz 1
24,"4,17"
24,"02370158  Piperacilline/Tazobactam Teva Can 10 41,70"
24,"4,1700"
24,02401312  Pipéracilline-Tazobactam
24,"pour injectionHikma 10 41,70"
24,"4,1700"
24,"3 g -0,375 g   PPB Pd. Perf. I.V."
24,
24,"02362627  Pipéracilline et Tazobactam Sterimax 10 62,59"
24,"6,2590"
24,02308452  Pipéracilline et Tazobactam
24,pour injectionApotex 1
24,"6,26"
24,02402076  Pipéracilline et Tazobactam
24,"pour injectionAuroPharma 10 62,59"
24,"6,2590"
24,02299631  Piperacilline sodique/
24,Tazobactam sodiqueSandoz 1
24,"6,26"
24,"02370166  Piperacilline/Tazobactam Teva Can 10 62,59"
24,"6,2590"
24,02401320  Pipéracilline-Tazobactam
24,"pour injectionHikma 10 62,59"
24,"6,2590"
24,"4 g -0,5 g   PPB Pd. Perf. I.V."
24,
24,"02420430  Jamp-PIP/TAZ Jamp 10 83,46"
24,"8,3458"
24,"02362635  Pipéracilline et Tazobactam Sterimax 10 83,46"
24,"8,3458"
24,02308460  Pipéracilline et Tazobactam
24,pour injectionApotex 1
24,"8,35"
24,02402084  Pipéracilline et Tazobactam
24,"pour injectionAuroPharma 10 83,46"
24,"8,3458"
24,02299658  Piperacilline sodique/
24,Tazobactam sodiqueSandoz 1
24,"8,35"
24,"02370174  Piperacilline/Tazobactam Teva Can 10 83,46"
24,"8,3458"
24,02401339  Pipéracilline-Tazobactam
24,"pour injectionHikma 10 83,46"
24,"8,3458CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
24,FORMATPRIX UNITAIRE
24,Page    20 2025-08
25,"12 g - 1,5 g   PPB Pd. Perf. I.V."
25,
25,02377748  Pipéracilline et Tazobactam
25,pour injectionSterimax 1
25,"36,33"
25,02330547  Pipéracilline sodique/
25,Tazobactam sodiqueSandoz 1
25,"36,33"
25,"36 g - 4,5 g   PPB Pd. Perf. I.V."
25,
25,02521539  Pipéracilline et Tazobactam
25,pour injectionSandoz 1
25,"108,99"
25,02439131  Pipéracilline et Tazobactam
25,pour injectionSterimax 1
25,"108,99"
25,8:12.18
25,QUINOLONES
25,CIPROFLOXACINE (CHLORHYDRATE DE)   X
25,250 mg   PPB Co.
25,
25,"02247339  ACT Ciprofloxacin Teva Can 100 44,54"
25,"0,4454"
25,02381907  Auro-Ciprofloxacin AuroPharma 100
25,"50044,54"
25,"222,70"
25,"0,4454"
25,"0,4454"
25,"02353318  Ciprofloxacin Sanis 100 44,54"
25,"0,4454"
25,"02386119  Ciprofloxacin Sivem 100 44,54"
25,"0,4454"
25,"02380358  Jamp-Ciprofloxacin Jamp 100 44,54"
25,"0,4454"
25,"02379686  Mar-Ciprofloxacin Marcan 100 44,54"
25,"0,4454"
25,"02317427  Mint-Ciprofloxacine Mint 100 44,54"
25,"0,4454"
25,"02248437  pms-Ciprofloxacin Phmscience 100 44,54"
25,"0,4454"
25,"02317796  Pro-Ciprofloxacin Pro Doc 100 44,54"
25,"0,4454"
25,"02248756  Sandoz Ciprofloxacin Sandoz 100 44,54"
25,"0,4454"
25,"02303728  Taro-Ciproflox Sun Pharma 100 44,54"
25,"0,4454CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
25,FORMATPRIX UNITAIRE
25,2025-08 Page    21
26,500 mg   PPB Co.
26,
26,"02247340  ACT Ciprofloxacin Teva Can 100 50,25"
26,"0,5025"
26,"02476592  AG-Ciprofloxacin Angita 100 50,25"
26,"0,5025"
26,02381923  Auro-Ciprofloxacin AuroPharma 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,02444887  Bio-Ciprofloxacin Biomed 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,"02353326  Ciprofloxacin Sanis 100 50,25"
26,"0,5025"
26,"02386127  Ciprofloxacin Sivem 100 50,25"
26,"0,5025"
26,"02547147  DAC Ciprofloxacin Dac Pharma 100 50,25"
26,"0,5025"
26,02380366  Jamp-Ciprofloxacin Jamp 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,"02379694  Mar-Ciprofloxacin Marcan 100 50,25"
26,"0,5025"
26,"02423561  Mint-Ciproflox Mint 100 50,25"
26,"0,5025"
26,"02317435  Mint-Ciprofloxacine Mint 100 50,25"
26,"0,5025"
26,"02492008  NRA-Ciprofloxacin Nora 100 50,25"
26,"0,5025"
26,02248438  pms-Ciprofloxacin Phmscience 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,02317818  Pro-Ciprofloxacin Pro Doc 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,02251248  Riva-Ciprofloxacin Riva 100
26,"50050,25"
26,"251,25"
26,"0,5025"
26,"0,5025"
26,"02248757  Sandoz Ciprofloxacin Sandoz 100 50,25"
26,"0,5025"
26,"02303736  Taro-Ciproflox Sun Pharma 100 50,25"
26,"0,5025"
26,750 mg   PPB Co.
26,
26,"02247341  ACT Ciprofloxacin Teva Can 50 46,01"
26,"0,9201"
26,"02380374  Jamp-Ciprofloxacin Jamp 50 46,01"
26,"0,9201"
26,"02379708  Mar-Ciprofloxacin Marcan 50 46,01"
26,"0,9201"
26,"02423588  Mint-Ciproflox Mint 50 46,01"
26,"0,9201"
26,"02317443  Mint-Ciprofloxacine Mint 100 92,01"
26,"0,9201"
26,"02248439  pms-Ciprofloxacin Phmscience 100 92,01"
26,"0,9201"
26,"02248758  Sandoz Ciprofloxacin Sandoz 50 46,01"
26,"0,9201"
26,"02303744  Taro-Ciproflox Sun Pharma 100 92,01"
26,"0,9201"
26,500 mg Co. L.A.
26,
26,"02416433  pms-Ciprofloxacin XL Phmscience 100 173,77 1,7377"
26,2 mg/mL Sol. Perf. I.V.
26,
26,02304759  Ciprofloxacine pour
26,perfusion intraveineuseSandoz 100 ml
26,"200 ml17,92"
26,"35,84"
26,500 mg/5 mL Susp. Orale
26,
26,"02237514  Cipro Bayer 100 ml 53,23 0,5323CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
26,FORMATPRIX UNITAIRE
26,Page    22 2025-08
27,LÉVOFLOXACINE   X
27,250 mg   PPB Co.
27,
27,"02315424  ACT Levofloxacin Teva Can 50 60,19"
27,"1,2038"
27,02284707  Apo-Levofloxacin Apotex 50
27,"10060,19"
27,"120,38"
27,"1,2038"
27,"1,2038"
27,"02508443  JAMP Levofloxacin Jamp 50 60,19"
27,"1,2038"
27,"02505797  Mint-Levofloxacin Mint 100 120,38"
27,"1,2038"
27,"02492725  Riva-Levofloxacin Riva 100 120,38"
27,"1,2038"
27,"02298635  Sandoz Levofloxacin Sandoz 50 60,19"
27,"1,2038"
27,500 mg   PPB Co.
27,
27,"02315432  ACT Levofloxacin Teva Can 100 137,18"
27,"1,3718"
27,02284715  Apo-Levofloxacin Apotex 50
27,"10068,59"
27,"137,18"
27,"1,3718"
27,"1,3718"
27,"02508451  JAMP Levofloxacin Jamp 100 137,18"
27,"1,3718"
27,"02415879  Levofloxacin Pro Doc 100 137,18"
27,"1,3718"
27,"02505819  Mint-Levofloxacin Mint 100 137,18"
27,"1,3718"
27,"02492733  Riva-Levofloxacin Riva 100 137,18"
27,"1,3718"
27,"02298643  Sandoz Levofloxacin Sandoz 100 137,18"
27,"1,3718"
27,750 mg   PPB Co.
27,
27,"02315440  ACT Levofloxacin Teva Can 50 133,02"
27,"2,6604"
27,02325942  Apo-Levofloxacin Apotex 30
27,"10079,81"
27,"266,04"
27,"2,6604"
27,"2,6604"
27,"02508478  JAMP Levofloxacin Jamp 50 133,02"
27,"2,6604"
27,"02505800  Mint-Levofloxacin Mint 100 266,04"
27,"2,6604"
27,"02492741  Riva-Levofloxacin Riva 100 266,04"
27,"2,6604"
27,"02298651  Sandoz Levofloxacin Sandoz 50 133,02"
27,"2,6604"
27,MOXIFLOXACINE (CHLORHYDRATE DE)   X
27,400 mg   PPB Co.
27,
27,"02478137  AG-Moxifloxacin Angita 30 45,69"
27,"1,5230"
27,"02404923  Apo-Moxifloxacin Apotex 30 45,69"
27,"1,5230"
27,02432242  Auro-Moxifloxacin AuroPharma 30
27,"10045,69"
27,"152,30"
27,"1,5230"
27,"1,5230"
27,"02443929  Jamp-Moxifloxacin Jamp 30 45,69"
27,"1,5230"
27,"02447061  Jamp-Moxifloxacin Tablets Jamp 100 152,30"
27,"1,5230"
27,"02447053  Mar-Moxifloxacin Marcan 100 152,30"
27,"1,5230"
27,02472791  M-Moxifloxacin Mantra Ph. 30
27,"10045,69"
27,"152,30"
27,"1,5230"
27,"1,5230"
27,"02462974  Moxifloxacin Pro Doc 30 45,69"
27,"1,5230"
27,"02520710  Moxifloxacin Sanis 30 45,69"
27,"1,5230"
27,"02383381  Sandoz Moxifloxacin Sandoz 30 45,69"
27,"1,5230"
27,"02375702  Teva-Moxifloxacin Teva Can 30 45,69"
27,"1,5230"
27,NORFLOXACINE   X
27,400 mg Co.
27,
27,"02229524  Norflox AA Pharma 100 185,86 1,8586CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
27,FORMATPRIX UNITAIRE
27,2025-08 Page    23
28,8:12.20
28,SULFAMIDES
28,SULFASALAZINE   X
28,500 mg Co.
28,
28,"00598461  pms-Sulfasalazine Phmscience 500 126,65 0,2533"
28,500 mg Co. Ent.
28,
28,"00598488  pms-Sulfasalazine-E.C. Phmscience 100 38,63 0,3863"
28,TRIMÉTHOPRIME/ SULFAMÉTHOXAZOLE   X
28,20 mg -100 mg Co.
28,
28,"00445266  Sulfatrim-PED AA Pharma 100 9,43 0,0943"
28,80 mg -400 mg Co.
28,
28,"00445274  Sulfatrim AA Pharma 100 21,84 0,2184"
28,160 mg -800 mg   PPB Co.
28,
28,00510645  Novo-Trimel D.S. Novopharm 100
28,"50012,21"
28,"61,05"
28,"0,1221"
28,"0,1221"
28,"00445282  Sulfatrim-DS AA Pharma 500 61,05"
28,"0,1221"
28,40 mg -200 mg/5 mL Susp. Orale
28,
28,00726540  Teva-Sulfamethoxazole Teva Can 100 ml
28,"400 ml9,68"
28,"38,720,0968"
28,"0,0968"
28,8:12.24
28,TÉTRACYCLINES
28,DOXYCYCLINE (HYCLATE DE)   X
28,100 mg   PPB Caps. ou Co.
28,
28,00740713  Apo-Doxy Apotex 100
28,"25045,60"
28,"114,00"
28,"0,4560"
28,"0,4560"
28,"00874256  Apo-Doxy-Tabs Apotex 100 45,60"
28,"0,4560"
28,00860751  Doxycin (co.) Riva 100
28,"30045,60"
28,"136,80"
28,"0,4560"
28,"0,4560"
28,02351234  Doxycycline (Caps.) Sanis 100
28,"20045,60"
28,"91,20"
28,"0,4560"
28,"0,4560"
28,"02351242  Doxycycline (Co.) Sanis 100 45,60"
28,"0,4560"
28,"00887064  Doxytab Pro Doc 100 45,60"
28,"0,4560"
28,"02528940  Jamp Doxycycline Capsules Jamp 100 45,60"
28,"0,4560"
28,"02543478  M-Doxycycline Mantra Ph. 100 45,60"
28,"0,4560"
28,"02536250  PRZ-Doxycycline Pharmaris 100 45,60"
28,"0,4560"
28,00725250  Teva-Doxycycline Teva Can 100
28,"20045,60"
28,"91,20"
28,"0,4560"
28,"0,4560"
28,"02158574  Teva-Doxycycline (Co.) Teva Can 100 45,60"
28,"0,4560CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
28,FORMATPRIX UNITAIRE
28,Page    24 2025-08
29,MINOCYCLINE (CHLORHYDRATE DE)   X
29,50 mg Caps.
29,
29,"02084090  Minocycline AA Pharma 100 56,16 0,5616"
29,100 mg Caps.
29,
29,"02084104  Minocycline AA Pharma 100 108,36 1,0836"
29,TÉTRACYCLINE (CHLORHYDRATE DE)   X
29,250 mg Caps.
29,
29,00580929  Tetracycline AA Pharma 100
29,"10006,70"
29,"67,000,0670"
29,"0,0670"
29,8:12.28
29,"ANTIBACTÉRIENS, DIVERS"
29,CLINDAMYCINE (CHLORHYDRATE DE)   X
29,150 mg   PPB Caps.
29,
29,"02485109  AG-Clindamycin Angita 100 22,17"
29,"0,2217"
29,"02436906  Auro-Clindamycin AuroPharma 100 22,17"
29,"0,2217"
29,"02400529  Clindamycin Sanis 100 22,17"
29,"0,2217"
29,"02483734  Jamp-Clindamycin Jamp 100 22,17"
29,"0,2217"
29,"02479923  M-Clindamycin Mantra Ph. 100 22,17"
29,"0,2217"
29,"02462656  Med-Clindamycin GMP 100 22,17"
29,"0,2217"
29,"02493748  NRA-Clindamycin Nora 100 22,17"
29,"0,2217"
29,"02468476  Riva-Clindamycin Riva 100 22,17"
29,"0,2217"
29,"02241709  Teva-Clindamycin Teva Can 100 22,17"
29,"0,2217"
29,300 mg   PPB Caps.
29,
29,"02485117  AG-Clindamycin Angita 100 44,34"
29,"0,4434"
29,"02436914  Auro-Clindamycin AuroPharma 100 44,34"
29,"0,4434"
29,"02400537  Clindamycin Sanis 100 44,34"
29,"0,4434"
29,"02182866  Dalacin C Pfizer 100 172,71 1,7271"
29,"02483742  Jamp-Clindamycin Jamp 100 44,34"
29,"0,4434"
29,"02479931  M-Clindamycin Mantra Ph. 100 44,34"
29,"0,4434"
29,"02462664  Med-Clindamycin GMP 100 44,34"
29,"0,4434"
29,"02493756  NRA-Clindamycin Nora 100 44,34"
29,"0,4434"
29,"02468484  Riva-Clindamycin Riva 100 44,34"
29,"0,4434"
29,"02241710  Teva-Clindamycin Teva Can 100 44,34"
29,"0,4434"
29,CLINDAMYCINE (PHOSPHATE DE)   X
29,150 mg/mL   PPB Sol. Inj.
29,
29,02230540  Clindamycine Injection Sandoz 2 ml
29,4 ml
29,6 ml
29,"6,50"
29,"13,00"
29,"18,50"
29,00260436  Dalacin C Pfizer 2 ml
29,4 ml
29,"6 ml6,88"
29,"13,76"
29,"18,75CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
29,FORMATPRIX UNITAIRE
29,2025-08 Page    25
30,CLINDAMYCINE PALMITATE (CHLORHYDRATE DE)   X
30,75 mg/5 mL Susp. Orale
30,
30,"00225851  Dalacin C Pfizer 100 ml 31,52 0,3152"
30,COLISTIMÉTHATE SODIQUE   X
30,150 mg   PPB Pd. Inj.
30,
30,02244849  Colistimethate Sterimax 1
30,"13,56"
30,02546639  Colistiméthate pour injection Marcan 1
30,"13,56"
30,02403544  Colistiméthate pour
30,"injection, USPFresenius 1"
30,"13,56"
30,"00476420  Coly-Mycin M Parentéral Search Phm 1 30,42"
30,VANCOMYCINE (CHLORHYDRATE DE)   X
30,125 mg   PPB Caps.
30,
30,"02407744  Jamp-Vancomycin Jamp 20 103,60"
30,"5,1800"
30,"02406497  pms-Vancomycin Phmscience 20 103,60"
30,"5,1800"
30,"00800430  Vancocin Search Phm 20 103,60"
30,"5,1800"
30,250 mg   PPB Caps.
30,
30,"02407752  Jamp-Vancomycin Jamp 20 207,20"
30,"10,3600"
30,"02406500  pms-Vancomycin Phmscience 20 207,20"
30,"10,3600"
30,"00788716  Vancocin Search Phm 20 207,20"
30,"10,3600"
30,1 g   PPB Pd. Perf. I.V.
30,
30,02139383  Chlorhydrate de
30,"vancomycine pour injectionFresenius 10 187,81"
30,"18,7810"
30,02543982  Chlorhydrate de
30,"vancomycine pour injectionHikma 10 187,81"
30,"18,7810"
30,02502607  Chlorhydrate de
30,"vancomycine pour injectionJamp 10 187,81"
30,"18,7810"
30,02406543  Chlorhydrate de
30,"vancomycine pour injectionMarcan 10 187,81"
30,"18,7810"
30,02394634  Chlorhydrate de
30,Vancomycine pour injection
30,"USPSandoz 10 187,81"
30,"18,7810"
30,"02420309  Jamp-Vancomycin Jamp 10 187,81"
30,"18,7810"
30,02342863  Vancomycin pour injection
30,"USPSterimax 10 187,81"
30,"18,7810"
30,5 g   PPB Pd. Perf. I.V.
30,
30,02139243  Chlorhydrate de
30,vancomycine pour injectionFresenius 1
30,"102,45"
30,02406551  Chlorhydrate de
30,vancomycine pour injectionMarcan 1
30,"102,45"
30,02405822  Chlorhydrate de
30,vancomycine pour injectionSterimax 1
30,"102,45"
30,02420317  Jamp-Vancomycin Jamp 1
30,"102,45"
30,02394642  Vancomycine Sandoz 1
30,"102,45CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
30,FORMATPRIX UNITAIRE
30,Page    26 2025-08
31,10 g   PPB Pd. Perf. I.V.
31,
31,02241807  Chlorhydrate de
31,vancomycine pour injectionFresenius 1
31,"589,90"
31,02420325  Jamp-Vancomycin Jamp 1
31,"589,90"
31,02405830  Vancomycin pour injection
31,USPSterimax 1
31,"589,90"
31,500 mg   PPB Pd. Perf. I.V.
31,
31,02139375  Chlorhydrate de
31,"vancomycine pour injectionFresenius 10 98,67"
31,"9,8669"
31,02543974  Chlorhydrate de
31,"vancomycine pour injectionHikma 10 98,67"
31,"9,8669"
31,02502593  Chlorhydrate de
31,"vancomycine pour injectionJamp 10 98,67"
31,"9,8669"
31,02406535  Chlorhydrate de
31,"vancomycine pour injectionMarcan 10 98,67 9,8670"
31,02394626  Chlorhydrate de
31,Vancomycine pour injection
31,"USPSandoz 10 98,67"
31,"9,8669"
31,02342855  Vancomycin pour injection
31,"USPSterimax 10 98,67"
31,"9,8669"
31,8:14.04
31,ALLYLAMINES
31,TERBINAFINE (CHLORHYDRATE DE)   X
31,250 mg   PPB Co.
31,
31,02254727  ACT Terbinafine Teva Can 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02239893  Apo-Terbinafine Apotex 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02320134  Auro-Terbinafine AuroPharma 28
31,"10021,60"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02357070  Jamp-Terbinafine Jamp 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,"02031116  Lamisil Novartis 28 102,27 3,6525"
31,02240346  Novo-Terbinafine Novopharm 28
31,"10021,60"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02294273  pms-Terbinafine Phmscience 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02262924  Riva-Terbinafine Riva 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02353121  Terbinafine Sanis 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02385279  Terbinafine Sivem 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714"
31,02242735  Terbinafine-250 Pro Doc 30
31,"10023,14"
31,"77,14"
31,"0,7714"
31,"0,7714CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
31,FORMATPRIX UNITAIRE
31,2025-08 Page    27
32,8:14.08
32,AZOLES
32,FLUCONAZOLE
32,150 mg   PPB Caps.
32,
32,02241895  Apo-Fluconazole-150 Apotex 1
32,"3,64"
32,02462168  Bio-Fluconazole Biomed 1
32,"3,64"
32,02521229  Fluconazole-150 Sanis 1
32,"3,64"
32,02547864  JAMP Fluconazole 150 Jamp 1
32,"3,64"
32,02432471  Jamp-Fluconazole Jamp 1
32,"3,64"
32,02428792  Mar-Fluconazole-150 Marcan 1
32,"3,64"
32,02433702  Priva-Fluconazole Nora 1
32,"3,64"
32,02255510  Riva-Fluconazole Riva 1
32,"3,64"
32,FLUCONAZOLE   X
32,50 mg   PPB Co.
32,
32,"02281260  ACT Fluconazole Teva Can 50 64,52"
32,"1,2904"
32,"02237370  Apo-Fluconazole Apotex 50 64,52"
32,"1,2904"
32,"02517396  Fluconazole Sanis 50 64,52"
32,"1,2904"
32,"02534886  Fluconazole Sivem 50 64,52"
32,"1,2904"
32,"02245292  Mylan-Fluconazole Mylan 50 64,52"
32,"1,2904"
32,"02236978  Novo-Fluconazole Novopharm 100 129,04"
32,"1,2904"
32,"02245643  pms-Fluconazole Phmscience 50 64,52"
32,"1,2904"
32,100 mg   PPB Co.
32,
32,"02281279  ACT Fluconazole Teva Can 50 114,45"
32,"2,2890"
32,"02237371  Apo-Fluconazole Apotex 50 114,45"
32,"2,2890"
32,"02517418  Fluconazole Sanis 50 114,45"
32,"2,2890"
32,"02534894  Fluconazole Sivem 50 114,45"
32,"2,2890"
32,"02245293  Mylan-Fluconazole Mylan 50 114,45"
32,"2,2890"
32,"02236979  Novo-Fluconazole Novopharm 50 114,45"
32,"2,2890"
32,"02245644  pms-Fluconazole Phmscience 50 114,45"
32,"2,2890"
32,"02310686  Pro-Fluconazole Pro Doc 50 114,45"
32,"2,2890"
