category,subcategory,generic_name,formulation,strength,ppb,local_code,brand_name,company_name,fill_size,pack_price,unit_price,page
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02361426,Taro-Clarithromycin,Sun,Pharma,100,100,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02248804,Teva Clarithromycin Teva,Can,100,41.22,41.22,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02248804,Teva Clarithromycin Teva,Can,125 mg/5 mL PPB Susp.,Orale,,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02146908,Biaxin,BGP,55,ml,,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02390442,,Taro-Clarithromycin,55,ml,,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02390442,,Taro-Clarithromycin,250 mg/5 mL PPB Susp.,Orale,,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02244641,Biaxin BGP Pharma 105,ml,"57,89",0.5513,0.5513,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02390450,Taro-Clarithromycin Taro,105,ml,49.19,49.19,19
,,CLARITHROMYCINE   X,,500 mg    Co.,True,02390450,Taro-Clarithromycin Taro,105,"0,4685CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,19
,,AMOXICILLINE   X,,250 mg    Caps.,True,02525348,Amoxicillin Capsules,Sanis,100,6.72,6.72,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,00628115,,Apo-Amoxi,Apotex,100,100,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,02388073,,Auro-Amoxicillin,AuroPharma,100,100,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,02433060,,Jamp-Amoxicillin,Jamp,100,100,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,00406724,Novamoxin,Teva,Can,100,100,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,02230243,* pms-Amoxicillin,Phmscience,"33,60",R,,20
,,AMOXICILLINE   X,,250 mg    Caps.,True,02532042,PRZ-Amoxicillin,Pharmaris,100,6.72,6.72,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02477726,,AG-Amoxicillin,Angita,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02401509,,Amoxicillin,Sivem,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02525356,Amoxicillin Capsules,Sanis,500,65.40,65.40,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,00628123,,Apo-Amoxi,Apotex,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02388081,,Auro-Amoxicillin,AuroPharma,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02433079,,Jamp-Amoxicillin,Jamp,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,00406716,Novamoxin,Teva,Can,100,100,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02230244,* pms-Amoxicillin,Phmscience,"65,40",R,,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,00644315,Pro-Amox-500 Pro,Doc,500,65.40,65.40,20
,,AMOXICILLINE   X,,500 mg    Caps.,True,02532050,PRZ-Amoxicillin,Pharmaris,500,65.40,65.40,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,02036355,Teva-Amoxicillin Teva Can,100,"61,38",0.6138,0.6138,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,02036355,Teva-Amoxicillin Teva Can,100,125 mg/5 mL PPB Susp.,Orale,,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,00628131,,Apo-Amoxi,100,ml,,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,02458586,,Auro-Amoxicillin,100,ml,,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,02535793,,Jamp-Amoxicillin,100,ml,,20
,,AMOXICILLINE   X,,250 mg Co. Croq.,False,02535793,,Jamp-Amoxicillin,"0,0247CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,20
,,FORMATPRIX UNITAIRE,,,False,02535793,,Jamp-Amoxicillin,250 mg/5 mL PPB Susp.,Orale,,21
,,FORMATPRIX UNITAIRE,,,False,02537451,,AG-Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02352753,,Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02352788,,Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02401541,,Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,00628158,,Apo-Amoxi,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02458594,,Auro-Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02535815,,Jamp-Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,01934163,Novamoxin,Teva,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,00452130,Novamoxin 250,Teva,75,ml,,21
,,FORMATPRIX UNITAIRE,,,False,00644331,Pro-Amox-250,Pro,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02495864,Sandoz,Amoxicillin,100,ml,,21
,,FORMATPRIX UNITAIRE,,,False,02495864,Sandoz,Amoxicillin,AMOXICILLINE/ CLAVULANATE DE POTASSIUM,X,,21
,,FORMATPRIX UNITAIRE,,,False,02495864,Sandoz,Amoxicillin,250 mg -125 mg PPB,Co.,,21
,,FORMATPRIX UNITAIRE,,,False,02243350,Apo-Amoxi Clav,Apotex,100,24.67,24.67,21
,,FORMATPRIX UNITAIRE,,,False,02471671,Auro-Amoxiclav,AuroPharma,100,24.67,24.67,21
,,FORMATPRIX UNITAIRE,,,False,02508249,Jamp Amoxi Clav,Jamp,100,24.67,24.67,21
,,FORMATPRIX UNITAIRE,,,False,02508249,Jamp Amoxi Clav,Jamp,500 mg -125 mg PPB,Co.,,21
,,FORMATPRIX UNITAIRE,,,False,02510634,AG-Amoxi Clav,Angita,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02536021,Amoxicillin/Clav,Sanis,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02243351,Apo-Amoxi Clav,Apotex,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02471698,Auro-Amoxiclav,AuroPharma,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,01916858,Clavulin-500 F GSK,20,"27,56",1.3780,1.3780,21
,,FORMATPRIX UNITAIRE,,,False,02508257,Jamp Amoxi Clav,Jamp,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02536498,Pro-Amoxi Clav Pro,Doc,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02482576,Sandoz Amoxi-Clav,Sandoz,100,37.78,37.78,21
,,FORMATPRIX UNITAIRE,,,False,02482576,Sandoz Amoxi-Clav,Sandoz,875 mg -125 mg PPB,Co.,,21
,,FORMATPRIX UNITAIRE,,,False,02510642,AG-Amoxi Clav,Angita,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02536048,Amoxicillin/Clav,Sanis,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02245623,Apo-Amoxi Clav,Apotex,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02471701,Auro-Amoxiclav,AuroPharma,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02238829,Clavulin-875 GSK,20,"41,34",2.0670,2.0670,21
,,FORMATPRIX UNITAIRE,,,False,02508265,Jamp Amoxi Clav,Jamp,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02536501,Pro-Amoxi Clav Pro,Doc,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02482584,Sandoz Amoxi-Clav,Sandoz,100,55.50,55.50,21
,,FORMATPRIX UNITAIRE,,,False,02482584,Sandoz Amoxi-Clav,Sandoz,"0,5550CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,21
,,FORMATPRIX UNITAIRE,,,False,02482584,Sandoz Amoxi-Clav,Sandoz,"125 mg -31,25 mg/5 mL Susp.",Orale,,22
,,FORMATPRIX UNITAIRE,,,False,01916882,Clavulin-125 F GSK 100,ml,"9,50",0.0950,0.0950,22
,,FORMATPRIX UNITAIRE,,,False,01916882,Clavulin-125 F GSK 100,ml,"200 mg -28,5 mg/5 mL PPB Susp.",Orale,,22
,,FORMATPRIX UNITAIRE,,,False,02238831,Clavulin-200 GSK 70,ml,"9,39",0.1341,0.1341,22
,,FORMATPRIX UNITAIRE,,,False,02539411,,02539411,Amoxi,Clav,,22
,,FORMATPRIX UNITAIRE,,,False,02539411,,02539411,SuspensionJamp 70,ml,7.05,22
,,FORMATPRIX UNITAIRE,,,False,02539411,,02539411,"250 mg -62,5 mg/5 mL PPB Susp.",Orale,,22
,,FORMATPRIX UNITAIRE,,,False,01916874,Clavulin-250 F GSK 100,ml,"18,72",0.1872,0.1872,22
,,FORMATPRIX UNITAIRE,,,False,02539438,,02539438,Amoxi,Clav,,22
,,FORMATPRIX UNITAIRE,,,False,02539438,,02539438,SuspensionJamp 100,ml,12.16,22
,,FORMATPRIX UNITAIRE,,,False,02542226,M-Amoxi Clav Mantra Ph.,100,ml,12.16,12.16,22
,,FORMATPRIX UNITAIRE,,,False,02542226,M-Amoxi Clav Mantra Ph.,100,400 mg - 57 mg/5mL PPB Susp.,Orale,,22
,,FORMATPRIX UNITAIRE,,,False,02238830,Clavulin-400 GSK 70,ml,"17,95",0.2564,0.2564,22
,,FORMATPRIX UNITAIRE,,,False,02539446,,02539446,Amoxi,Clav,,22
,,FORMATPRIX UNITAIRE,,,False,02539446,,02539446,SuspensionJamp 70,ml,11.14,22
,,FORMATPRIX UNITAIRE,,,False,02530694,M-Amoxi Clav Mantra Ph.,70,ml,11.14,11.14,22
,,AMPICILLINE   X,,250 mg Caps.,False,00020877,Teva-Ampicillin Teva Can,100,"30,71",0.3071,0.3071,22
,,AMPICILLINE   X,,500 mg Caps.,False,00020885,Teva-Ampicillin Teva Can,100,"59,55",0.5955,0.5955,22
,,AMPICILLINE SODIQUE   X,,,False,00020885,Teva-Ampicillin Teva Can,100,1 g PPB Pd.,Inj.,,22
,,AMPICILLINE SODIQUE   X,,,False,02227002,Ampicilline pour,injection,Fresenius,1,1,22
,,AMPICILLINE SODIQUE   X,,,False,01933345,Ampicilline,Sodique,Novopharm,1,1,22
,,AMPICILLINE SODIQUE   X,,,False,02462338,,02462338,sodique,pour,,22
,,AMPICILLINE SODIQUE   X,,,False,02462338,,02462338,injectionAuroPharma,10,36.00,22
,,AMPICILLINE SODIQUE   X,,,False,02462338,,02462338,2 g PPB Pd.,Inj.,,22
,,AMPICILLINE SODIQUE   X,,,False,02226995,Ampicillin pour,Injection,Fresenius,1,1,22
,,AMPICILLINE SODIQUE   X,,,False,01933353,Ampicilline Sodique,Teva,Can,1,1,22
,,AMPICILLINE SODIQUE   X,,,False,02462346,,02462346,sodique,pour,,22
,,AMPICILLINE SODIQUE   X,,,False,02462346,,02462346,injectionAuroPharma,10,72.00,22
,,AMPICILLINE SODIQUE   X,,,False,02462346,,02462346,"7,2000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,22
,,FORMATPRIX UNITAIRE,,,False,02462346,,02462346,250 mg PPB Pd.,Inj.,,23
,,FORMATPRIX UNITAIRE,,,False,02227029,Ampicilline pour,injection,Fresenius,1,1,23
,,FORMATPRIX UNITAIRE,,,False,00872644,Ampicilline,Sodique,Novopharm,1,1,23
,,FORMATPRIX UNITAIRE,,,False,02462303,,02462303,sodique,pour,,23
,,FORMATPRIX UNITAIRE,,,False,02462303,,02462303,injectionAuroPharma,10,20.50,23
,,FORMATPRIX UNITAIRE,,,False,02462303,,02462303,500 mg PPB Pd.,Inj.,,23
,,FORMATPRIX UNITAIRE,,,False,02227010,Ampicilline pour,injection,Fresenius,1,1,23
,,FORMATPRIX UNITAIRE,,,False,00872652,Ampicilline,Sodique,Novopharm,1,1,23
,,FORMATPRIX UNITAIRE,,,False,02462311,,02462311,sodique,pour,,23
,,FORMATPRIX UNITAIRE,,,False,02462311,,02462311,injectionAuroPharma,10,21.50,23
,,CLOXACILLINE SODIQUE   X,,250 mg    Caps.,True,02510731,JAMP Cloxacillin,Jamp,100,21.41,21.41,23
,,CLOXACILLINE SODIQUE   X,,250 mg    Caps.,True,00337765,Teva-Cloxacillin Teva,Can,100,21.41,21.41,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,02510758,JAMP Cloxacillin,Jamp,100,40.45,40.45,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,00337773,Teva-Cloxacillin Teva,Can,100,40.45,40.45,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,00337773,Teva-Cloxacillin Teva,Can,2 g Pd.,Inj.,,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,02367424,Cloxacillin Sterimax,10,"318,80",31.8800,31.8800,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,02367424,Cloxacillin Sterimax,10,10 g Pd.,Inj.,,23
,,CLOXACILLINE SODIQUE   X,,500 mg    Caps.,True,02400081,Cloxacilline pour injection,Sterimax,1,36.55,36.55,23
,,CLOXACILLINE SODIQUE   X,,500 mg Pd. Inj.,False,02367408,* Cloxacillin Sterimax,10,"68,77",6.8770,6.8770,23
,,CLOXACILLINE SODIQUE   X,,500 mg Pd. Inj.,False,02367408,* Cloxacillin Sterimax,10,125 mg/5 mL Susp.,Orale,,23
,,CLOXACILLINE SODIQUE   X,,500 mg Pd. Inj.,False,00337757,Teva-Cloxacillin Solution Teva Can 100,ml,"6,06",0.0606,0.0606,23
,,PÉNICILLINE G (BENZATHINE)   X,,,False,00337757,Teva-Cloxacillin Solution Teva Can 100,ml,1 200 000 UI / 2 mL Susp. Inj.,I.M.,,23
,,PÉNICILLINE G (BENZATHINE)   X,,,False,02291924,Bicillin L-A Pfizer,10,"406,96",40.6960,40.6960,23
,,PÉNICILLINE G SODIQUE   X,,,False,02291924,Bicillin L-A Pfizer,10,1 000 000 U Pd.,Inj.,,23
,,PÉNICILLINE G SODIQUE   X,,,False,01930672,"Pénicilline G Novopharm 1 2,40 R CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,23
,,FORMATPRIX UNITAIRE,,,False,01930672,"Pénicilline G Novopharm 1 2,40 R CODE MARQUE DE",COMMERCE,10 000 000 U Pd.,Inj.,,24
,,FORMATPRIX UNITAIRE,,,False,01930680,Pénicilline G,Novopharm,"8,90",R,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,01930680,Pénicilline G,Novopharm,250 mg à 300 mg,Co.,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,00642215,Pen-VK,AA,Pharma,100,100,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,00642215,Pen-VK,AA,PIPÉRACILLINE SODIQUE/ TAZOBACTAM SODIQUE,X,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,00642215,Pen-VK,AA,"2 g -0,25 g PPB Pd. Perf.",I.V.,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02362619,Pipéracilline et Tazobactam,Sterimax,10,41.70,41.70,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308444,,02308444,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308444,,02308444,pour,injectionApotex,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402068,,02402068,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402068,,02402068,pour injectionAuroPharma,10,41.70,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299623,Pipéracilline,sodique/,Pipéracilline,sodique/,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299623,Pipéracilline,sodique/,Tazobactam,sodiqueSandoz,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370158,Piperacilline/Tazobactam Teva,Can,10,41.70,41.70,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370158,Piperacilline/Tazobactam Teva,Can,pour injectionHikma,10,41.70,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370158,Piperacilline/Tazobactam Teva,Can,"3 g -0,375 g PPB Pd. Perf.",I.V.,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02362627,Pipéracilline et Tazobactam,Sterimax,10,62.59,62.59,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308452,,02308452,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308452,,02308452,pour,injectionApotex,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402076,,02402076,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402076,,02402076,pour injectionAuroPharma,10,62.59,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299631,Piperacilline,sodique/,Piperacilline,sodique/,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299631,Piperacilline,sodique/,Tazobactam,sodiqueSandoz,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370166,Piperacilline/Tazobactam Teva,Can,10,62.59,62.59,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370166,Piperacilline/Tazobactam Teva,Can,pour injectionHikma,10,62.59,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370166,Piperacilline/Tazobactam Teva,Can,"4 g -0,5 g PPB Pd. Perf.",I.V.,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02420430,Jamp-PIP/TAZ,Jamp,10,83.46,83.46,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02362635,Pipéracilline et Tazobactam,Sterimax,10,83.46,83.46,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308460,,02308460,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02308460,,02308460,pour,injectionApotex,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402084,,02402084,et,Tazobactam,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02402084,,02402084,pour injectionAuroPharma,10,83.46,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299658,Piperacilline,sodique/,Piperacilline,sodique/,,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02299658,Piperacilline,sodique/,Tazobactam,sodiqueSandoz,1,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370174,Piperacilline/Tazobactam Teva,Can,10,83.46,83.46,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370174,Piperacilline/Tazobactam Teva,Can,pour injectionHikma,10,83.46,24
,,PHÉNOXYMÉTHYLPÉNICILLINE (BASE OU SEL POTASSIQUE)   X,,,False,02370174,Piperacilline/Tazobactam Teva,Can,"8,3458CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,24
,,FORMATPRIX UNITAIRE,,,False,02370174,Piperacilline/Tazobactam Teva,Can,"12 g - 1,5 g PPB Pd. Perf.",I.V.,,25
,,FORMATPRIX UNITAIRE,,,False,02377748,,02377748,et,Tazobactam,,25
,,FORMATPRIX UNITAIRE,,,False,02377748,,02377748,pour,injectionSterimax,1,25
,,FORMATPRIX UNITAIRE,,,False,02330547,Pipéracilline,sodique/,Pipéracilline,sodique/,,25
,,FORMATPRIX UNITAIRE,,,False,02330547,Pipéracilline,sodique/,Tazobactam,sodiqueSandoz,1,25
,,FORMATPRIX UNITAIRE,,,False,02330547,Pipéracilline,sodique/,"36 g - 4,5 g PPB Pd. Perf.",I.V.,,25
,,FORMATPRIX UNITAIRE,,,False,02521539,,02521539,et,Tazobactam,,25
,,FORMATPRIX UNITAIRE,,,False,02521539,,02521539,pour,injectionSandoz,1,25
,,FORMATPRIX UNITAIRE,,,False,02439131,,02439131,et,Tazobactam,,25
,,FORMATPRIX UNITAIRE,,,False,02439131,,02439131,pour,injectionSterimax,1,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02247339,ACT Ciprofloxacin Teva,Can,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02381907,,Auro-Ciprofloxacin,AuroPharma,100,100,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02353318,Ciprofloxacin,Sanis,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02386119,Ciprofloxacin,Sivem,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02380358,Jamp-Ciprofloxacin,Jamp,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02379686,Mar-Ciprofloxacin,Marcan,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02317427,Mint-Ciprofloxacine,Mint,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02248437,pms-Ciprofloxacin,Phmscience,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02317796,Pro-Ciprofloxacin Pro,Doc,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02248756,Sandoz Ciprofloxacin,Sandoz,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02303728,Taro-Ciproflox Sun,Pharma,100,44.54,44.54,25
,,CIPROFLOXACINE (CHLORHYDRATE DE)   X,,250 mg    Co.,True,02303728,Taro-Ciproflox Sun,Pharma,"0,4454CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,25
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02247340,ACT Ciprofloxacin Teva,Can,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02476592,AG-Ciprofloxacin,Angita,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02381923,,Auro-Ciprofloxacin,AuroPharma,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02444887,,Bio-Ciprofloxacin,Biomed,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02353326,Ciprofloxacin,Sanis,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02386127,Ciprofloxacin,Sivem,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02547147,DAC Ciprofloxacin Dac,Pharma,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02380366,,Jamp-Ciprofloxacin,Jamp,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02379694,Mar-Ciprofloxacin,Marcan,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02423561,Mint-Ciproflox,Mint,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02317435,Mint-Ciprofloxacine,Mint,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02492008,NRA-Ciprofloxacin,Nora,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02248438,,pms-Ciprofloxacin,Phmscience,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02317818,Pro-Ciprofloxacin,Pro,Doc,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02251248,,Riva-Ciprofloxacin,Riva,100,100,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02248757,Sandoz Ciprofloxacin,Sandoz,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,500 mg    Co.,True,02303736,Taro-Ciproflox Sun,Pharma,100,50.25,50.25,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02247341,ACT Ciprofloxacin Teva,Can,50,46.01,46.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02380374,Jamp-Ciprofloxacin,Jamp,50,46.01,46.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02379708,Mar-Ciprofloxacin,Marcan,50,46.01,46.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02423588,Mint-Ciproflox,Mint,50,46.01,46.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02317443,Mint-Ciprofloxacine,Mint,100,92.01,92.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02248439,pms-Ciprofloxacin,Phmscience,100,92.01,92.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02248758,Sandoz Ciprofloxacin,Sandoz,50,46.01,46.01,26
,,FORMATPRIX UNITAIRE,,750 mg    Co.,True,02303744,Taro-Ciproflox Sun,Pharma,100,92.01,92.01,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02416433,pms-Ciprofloxacin XL Phmscience,100,"173,77",1.7377,1.7377,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02416433,pms-Ciprofloxacin XL Phmscience,100,2 mg/mL Sol. Perf.,I.V.,,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02304759,Ciprofloxacine,pour,Ciprofloxacine,pour,,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02304759,Ciprofloxacine,pour,perfusion intraveineuseSandoz 100,ml,,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02304759,Ciprofloxacine,pour,500 mg/5 mL Susp.,Orale,,26
,,FORMATPRIX UNITAIRE,,500 mg Co. L.A.,False,02237514,"Cipro Bayer 100 ml 53,23 0,5323CODE MARQUE DE",COMMERCE,FORMATCOÛT,DU,,26
,,LÉVOFLOXACINE   X,,250 mg    Co.,True,02315424,ACT Levofloxacin Teva,Can,50,60.19,60.19,27
,,LÉVOFLOXACINE   X,,250 mg    Co.,True,02284707,,Apo-Levofloxacin,Apotex,50,50,27
