Registration No / Notification No,Product Name,Holder
MAL05072134TCR,Eucarbon Herbal Tablet 500mg,Nano Medic Care Sdn. Bhd.
MAL05072141TC,RAINFOREST HERBS TONGKAT ALI PLUS CAPSULE,ASIA BOTANICALS SDN. BHD.
MAL05072142TC,RAINFOREST HERBS PEGAGA PLUS CAPSULE,ASIA BOTANICALS SDN. BHD.
MAL05072145TC,Tai Fong Nong Suo Qian Cao Feng Shi Dan Capsule,SMART WELLMIN SDN BHD
MAL05090003AZ,FUNGINOX SOLUTION 2%,PROPHARM (M) SDN. BHD.
MAL05090004AZ,CASLOT TABLETS 25 mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL05090010AZ,Estelle-35 tablets,SCHMIDT BIOMEDTECH SDN. BHD.
MAL05090013ASRZ,Curam Film Coated Tablets 625mg,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
MAL05090018AZ,Suncodin Tablet,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL05090061TC,Tai Fong Nong Suo Shuang Liao Hou Zao Powder,SMART WELLMIN SDN BHD
MAL05090065TCR,BiO-LiFE Echinax Herbalmeds Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL05090071T,YesHealth Yes Tongkat Ali & Maca Complex Capsule,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05090095T,MANJARIX CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05090097T,Twenty2 Bio Active Resources Bilberry Complex Capsule,QD HERBS SDN. BHD.
MAL05090114TC,VITABLUE LINGZHI CAPSULE 400MG,VITABLUE SDN BHD
MAL05090119X,Live-well™ L-Carnitine Fumarate 500mg Capsule,PAHANG PHARMACY SDN. BHD.
MAL05090127X,Shine Bio A.C.E. With Selenium Film Coated Tablet,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL05090134TC,Tai Fong Nong Suo Hou Tong Bao Capsule,SMART WELLMIN SDN BHD
MAL05092201ACRZ,RITALIN LA Modified-release Capsule 20mg,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL05092207AZ,Salosone Ointment,PRIME PHARMACEUTICAL SDN. BHD.
MAL05092208ACRZ,Ritalin LA Modified-released Capsule 30mg,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL05092215ACZ,"Metoclopramide-hameln 5 mg/ml Injection, 2ml",IMEKS PHARMA SDN. BHD.
MAL05092216AZ,Sinugen tablet,PRIME PHARMACEUTICAL SDN. BHD.
MAL05092217AZ,Medoflucon 150 mg capsules,KOMEDIC SDN BHD
MAL05092222AZ,Mucoease Plus Syrup,PHARMANIAGA MANUFACTURING BERHAD
MAL05092224AZ,Pharmaniaga Meloxicam Tablet 7.5 mg,PHARMANIAGA MANUFACTURING BERHAD
MAL05092228AZ,Tidact Gel 1%,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL05092235XR,LAMISIL CREAM 1%,ZUELLIG PHARMA SDN. BHD.
MAL05092239X,Osteocap Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL05092246TC,SUN PHARMA GARLIC PEARLS CAPSULE 0.625MG,RANBAXY (MALAYSIA) SDN. BHD.
MAL05092252X,Live-well™ TOCOSPAN™ E 300 +30 Capsule,PAHANG PHARMACY SDN. BHD.
MAL05092253XC,Livolin Forte Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL05092255X,Live-well™ MEMOSENTIAL™ Capsule,PAHANG PHARMACY SDN. BHD.
MAL05092282TC,Levelcol Capsule 500mg,PURE & ADVANCE HEALTHCARE SDN. BHD.
MAL05092284TC,Fu Sheng Hang Fever Cough and Cold Capsule,FU SHENG HANG SDN BHD
MAL05092288T,Land Herbs Womens Healthcare Capsule,WANYEEN BIOTECH
MAL05092296TC,U-Pin Povy Herbal Capsule,U-PIN MEDIC TRADING SDN. BHD.
MAL05092297TC,LKH Tongkat Ali Capsule 250mg,NATURE PACK ENTERPRISE
MAL05092313T,GNC Pycnogenol 50 mg Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL05092315TC,HLD Spores Plus Powder Capsule 250mg,HLD MEDICAL INDUSTRIES SDN BHD
MAL05092320T,Memo Plus Gold Capsule 125 mg,OZE MARKETING SDN. BHD.
MAL05092324TC,RAINFOREST HERBS SENDUDUK PLUS CAPSULE,ASIA BOTANICALS SDN. BHD.
MAL05092353TCR,BLACKMORES HORSERADISH & GARLIC TABLET,BLACKMORES (MALAYSIA) SDN. BHD.
MAL05092426T,Ecolite Hou Chou San Plus Powder,ECOLITE BIOTECH MANUFACTURING SDN BHD
MAL05092434T,GNC Pumpkin Seed Oil 1000MG Softgel Capsules,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL05092442T,YesHealth Yes Phytos Capsule,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05092443T,SINEXZ CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05092444T,IMUCAL CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05092445T,HEPTEX CAPSULE 400 MG,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05092447TC,CALFDOING CAPSULE CAP FLOWERS BASKET,YI YUAN MEDICAL SUPPLY
MAL05092450TC,ArtRhu Plus Capsule,PLANTBIO RESEARCH SDN. BHD.
MAL05092451TC,Lady Pro 1 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL05092452TC,Lady Pro 2 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL05092454TC,TASLY Dong Chong Cao 450mg Capsule,TASLY (MALAYSIA) SDN. BHD.
MAL05092457TR,21st Century Diabalance Tablet,21ST CENTURY PRODUCTS SDN. BHD.
MAL05092473ARZ,Cymbalta Capsule 30mg,ZUELLIG PHARMA SDN. BHD.
MAL05092474ARZ,Cymbalta Capsule 60mg,ZUELLIG PHARMA SDN. BHD.
MAL05092475TC,Hurix's Cool Inhaler (2ml),JIN BIN CORPORATION SDN. BHD.
MAL05101664AZ,Dapril 10mg Tablets,KOMEDIC SDN BHD
MAL05101665AZ,Dapril 20mg tablets,KOMEDIC SDN BHD
MAL05101666AZ,Dapril 5mg tablets,KOMEDIC SDN BHD
MAL05101667AZ,KLERIMED 250MG TABLET,KOMEDIC SDN BHD
MAL05101668AZ,KLERIMED 500MG TABLET,KOMEDIC SDN BHD
MAL05101672AZ,Magurol 2mg tablets,KOMEDIC SDN BHD
MAL05101673AZ,Magurol 4 mg tablets,KOMEDIC SDN BHD
MAL05101675AZ,Hyomide Tablet 10mg,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
MAL05101678AZ,XYLID TABLET 250 MG,PHARMANIAGA MANUFACTURING BERHAD
MAL05101679ACZ,Pabron Cough & Sinus Syrup,HOE PHARMACEUTICALS SDN. BHD.
MAL05101680ACZ,Pabron Cough-D Syrup,HOE PHARMACEUTICALS SDN. BHD.
MAL05101683X,GNC Big 50 Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL05101686X,Live-well� ACTIVSOD� PLUS Capsule,PAHANG PHARMACY SDN. BHD.
MAL05101689TC,"HLD Royal Jelly Capsule, Capsule 250mg",HLD MEDICAL INDUSTRIES SDN BHD
MAL05101694XCR,Blackmores Bio E250 Capsule,BLACKMORES (MALAYSIA) SDN. BHD.
MAL05101698X,Nn Natural Vitamin E 250 IU Capsule,PAHANG PHARMACY SDN. BHD.
MAL05101699X,Natural Vitamin E 400 i.u. Capsule,PAHANG PHARMACY SDN. BHD.
MAL05101702TC,Nutrimaster Brand Natural Pollen Capsule,NUTRIMASTER SDN. BHD.
MAL05101703TC,Nutrimaster Brand Natural Royal Jelly Capsule,NUTRIMASTER SDN. BHD.
MAL05101724T,Herbs of Gold Vismax Capsule 400mg,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL05101728TC,RAINFOREST HERBS EURYTHAN CAPSULE 320mg,ASIA BOTANICALS SDN. BHD.
MAL05101729TC,TONEX capsule 300mg,ASIA BOTANICALS SDN. BHD.
MAL05101731TC,RAINFOREST HERBS TONGKAT ALI GINSENG PLUS CAPSULE 320mg,ASIA BOTANICALS SDN. BHD.
MAL05101732T,GNC HERBAL PLUS Ginkgo Biloba Plus Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL05101754TC,Tai Fong Nong Suo Shuang Liao Hua Tan Powder,SMART WELLMIN SDN BHD
MAL05101760T,Oasis ISOCLEANSE Capsule,YANLING NATURAL HYGIENE SDN. BHD.
MAL05101762TC,TASLY Wild Ginseng 350mg Capsule,TASLY (MALAYSIA) SDN. BHD.
MAL05101766T,Heat Rid Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL05101767T,Heat Cleanse Capsule,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL05101777T,Live-well� CIRCUSENTIAL� CAPSULE,PAHANG PHARMACY SDN. BHD.
MAL05101788TC,Urinking Capsule,NANG HIN MEDICAL SDN. BHD.
MAL05101789T,JINGZHI GUANXIN SOFT CAPSULE 500mg,TONGHUA DONG BAO (M) SDN. BHD.
MAL05101792TC,Lady Pro 3 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL05101793T,VitaHealth� UT-Ease Capsule,QD HERBS SDN. BHD.
MAL05101823T,Chit Lee Medicated Powder,DIAMOND MEDICAL COMPANY
MAL05101826T,UHC Formen 350mg Capsule,YANLING NATURAL HYGIENE SDN. BHD.
MAL05101828TC,Lady Pro 4 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL05101848T,Bella Capsule,SUNRIDER INTERNATIONAL (MALAYSIA) SDN. BHD.
MAL05101854T,VITANETIC VISIONIC EYEBRIGHT PLUS CAPSULE,HERBAL SCIENCE SDN. BHD.
MAL05121148AZ,Muposten Ointment 2%w/w,STERILINE SDN. BHD.
MAL05121149AZ,Ternafin Tablet 250 mg,PAHANG PHARMACY SDN. BHD.
MAL05121152AZ,VALPARIN XR 500 TABLET,LABORATORIES TORRENT (MALAYSIA) SDN. BHD.
MAL05121153AZ,Zocol 150mg Capsule,SM PHARMACEUTICALS SDN. BHD.
MAL05121154AZ,Zocol 100mg Capsule,SM PHARMACEUTICALS SDN. BHD.
MAL05121155AZ,Zocol 50mg Capsule,SM PHARMACEUTICALS SDN. BHD.
MAL05121157ACZ,Clavicin 1.2g Powder for Injection,UNIMED SDN. BHD.
MAL05121161ACRSZ,Xanax Tablet 0.5 mg,VIATRIS SDN. BHD.
MAL05121165ACRSZ,Xanax Tablet 0.25 mg,VIATRIS SDN. BHD.
MAL05121166ACRSZ,Xanax Tablet 1 mg,VIATRIS SDN. BHD.
MAL05121174XR,NEUROGAIN PB VEGICAP CAPSULE 500MG,MEDERIS SDN. BHD.
MAL05121182TR,Bee Pollen Tablet 500mg,HAPPY LIVING SDN BHD
MAL05121194X,DYNA-RH CAPSULE,DYNAPHARM (M) SDN. BHD.
MAL05121195XCR,BLACKMORES GLUCOSAMINE 500 TABLET,BLACKMORES (MALAYSIA) SDN. BHD.
MAL05121206X,Pi Kang Shuang Cream,WELLMETECH PHARMACEUTICAL INDUSTRIES SDN BHD
MAL05121214XCZ,ChlorHEX 5% Concentrate Solution,STERILINE SDN. BHD.
MAL05121215XCZ,ChlorHEX 4% Antiseptic Solution,STERILINE SDN. BHD.
MAL05121226TC,Active Guard Capsule,OSN NETWORK SDN. BHD.
MAL05121236T,FOCI BRAND COMPOUND TIAN MA PIAN (TABLET),YUE FONG (M) SDN. BHD.
MAL05121242T,K-HEAL GAMAT GOLD 600MG CAPSULE,ORIENT LABORATORIES SDN. BHD.
MAL05121244TC,Tai Fong Shuang Liao Hou Feng Powder,SMART WELLMIN SDN BHD
MAL05121259T,Chat Lin Brand Toh Chon Ti Long Plus Capsules,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
MAL05121262T,Farser Ching Sirh Kai Yeung Capsules,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
MAL05121270T,High Fiber Bio Wheatgrass Powder Plus,THE ORIGIN FOODS SDN. BHD.
MAL05121288TC,HealthLABS TC PLUS Capsule 400mg,NATURAL HERBS LIFESCIENCES
MAL05121289TC,HealthLABS MAXLIM COMPLEX Capsule 400mg,NATURAL HERBS LIFESCIENCES
MAL05121290TC,AY GARLIC PLUS CAPSULE 400MG,NATURAL HERBS LIFESCIENCES
MAL05121296T,Pajinku Capsules,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
MAL05121307T,Live-well� JUVINE� Capsule,PAHANG PHARMACY SDN. BHD.
MAL05121308T,"PEI JING BRAND FEVER, COLD, PHLEGM & NIGHT CRY RELIEF POWDER",TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
MAL05121321T,Seng Yong Wan Plus Capsule,LONNIX (M) SDN. BHD.
MAL05121322TC,HLD Cordyceps Tremella Capsule 300mg,HLD MEDICAL INDUSTRIES SDN BHD
MAL06011677AZ,Trandate Tablets 100mg,Aspen Medical Products Malaysia Sdn Bhd
MAL06011679ARZ,Glivec Tablet 100mg,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL06011681ARZ,Glivec Tablet 400mg,NOVARTIS CORPORATION (MALAYSIA) SDN. BHD.
MAL06011683AZ,Motidom Oral Suspension 1mg/ml,IMEKS PHARMA SDN. BHD.
MAL06011684AZ,Hirapine Tablet 200mg,DUOPHARMA (M) SENDIRIAN BERHAD
MAL06011692ASZ,Tobumide Tablet,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL06011696AZ,Flucozol 150 Capsule,STERILINE SDN. BHD.
MAL06011700AZ,Ciprinol Film Coated Tablets 500mg,PAHANG PHARMACY SDN. BHD.
MAL06011712AZ,AKuriT Tablet,PAHANG PHARMACY SDN. BHD.
MAL06011717AZ,Alpranax Tablet 0.5mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL06011719X,GNC Vitamin C 500 with Rose Hips Timed Release,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06011722XCR,OCEAN HEALTH BUFFERED C-500 WITH CITRUS BIOFLAVONOIDS CHEWABLE TABLETS,HYPHENS PHARMA SDN. BHD.
MAL06011723X,GNC Basic Antioxidant Softgel Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06011725TR,Happy Living Royal Jelly Capsule,HAPPY LIVING SDN BHD
MAL06011731TCR,SPIROGRASS Chewable Tablet 250mg,GANO EXCEL INDUSTRIES SDN BHD
MAL06011732X,GNC Natural E 400 with Natural Beta-Carotene Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06011737T,"Fields of Greens, tablet, 670 mg",FOREVER LIVING PRODUCTS (M) SDN. BHD.
MAL06011759XZ,Ester-C Tablet 625mg,PRO NUTRITION (MALAYSIA) SDN. BHD.
MAL06011760X,NATURERICH ESTER-C COMPLEX TABLETS,PRO NUTRITION (MALAYSIA) SDN. BHD.
MAL06011782T,Teapol Capsule,GREEN PLUS NATURAL PLANT PRODUCTS
MAL06011783T,Naturalle Diamelon Capsules 500mg,Duopharma Marketing Sdn. Bhd.
MAL06011803TC,Manly Pro 1 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL06011804TC,Manly Pro 2 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL06011805TC,Manly Pro 3 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL06011806TC,Manly Pro 4 Capsule,PUSAT PERUBATAN CINA GOLDEN GATE
MAL06011810T,NCHK Babao Shexiang Complex Bao Ying Powder 5g,NCHK MEDICINE ENTERPRISE SDN BHD
MAL06011812T,SEA CUCUMBER PLUS SYRUP,DYNAPHARM HERBAL (M) SDN. BHD.
MAL06011814TC,Kasly Margaret Plus Capsule,TASLY (MALAYSIA) SDN. BHD.
MAL06011815T,Siong Tan Wan Capsule,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
MAL06011835T,Kweilin Brand Pai Pau Chin Choo Pau Ying Tang (powder) 500mg,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
MAL06011837T,DC HERBS GYMNEMA EXTRACT 200MG CAPSULE,HERBAL SCIENCE SDN. BHD.
MAL06011841T,DXN Monascus 450mg Capsule,DXN PHARMACEUTICAL SDN. BHD.
MAL06011847T,WST Far Tham Tan Capsule,MULTI HERBS PHARMACEUTICAL (M) SDN BHD
MAL06011859T,Eterner Vita-Phyto Tablet,NOVA LABORATORIES SDN. BHD.
MAL06011861TC,FuYuanTang CORDYCEPS & GANODERMA LUCIDUM SPORE CAPSULE,HAI-O ENTERPRISE BERHAD
MAL06011863T,HSIAO KEH CHUAN SYRUP,BUMARI SDN. BHD.
MAL06011869TC,Hurix's Honwa Ting Tong Tablet (Untuk Wanita Sahaja),JIN BIN CORPORATION SDN. BHD.
MAL06011871T,ORIYEN GINSENG PLUS CAPSULE,WHITE HERON PHARMACEUTICAL SDN. BHD.
MAL06011873TC,Tong Thai Sureduc Capsule,NANG HIN MEDICAL SDN. BHD.
MAL06011874T,HAIRESTORE CAPSULE,THE MITOMASA SDN. BHD.
MAL06011876AZ,Provatine Capsule 20mg,DUOPHARMA (M) SENDIRIAN BERHAD
MAL06011903XS,Strepsils Lemon & Herb Sugar Free Lozenges,RB (HEALTH) MALAYSIA SDN BHD
MAL06021190AZ,Cezti 10 film-coated tablet (Cetirizine dihydrochloride 10mg),STADPHARM SDN. BHD.
MAL06021192AZ,Acnotin 10mg Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL06021194AZ,GLUCOPHAGE 1000 mg tablet,MERCK SDN. BHD.
MAL06021195AZ,CASLOT TABLETS 6.25 mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL06021196AZ,CASLOT TABLETS 12.5 mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL06021199AZ,SIMVOR TABLETS 40mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL06021200AZ,Acnotin 20mg Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL06021201AZ,Femoston 2/10 Tablet,ABBOTT LABORATORIES (M) SDN. BHD.
MAL06021203XC,BIOGROW Borage Plus Softgel Capsule,UNISON NUTRACEUTICALS SDN. BHD.
MAL06021205AZ,Dexfen Syrup,STERILINE SDN. BHD.
MAL06021209X,GNC L-Lysine 1000 Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06021212X,MegaLive Cardi-Q Capsule,HERBAL SCIENCE SDN. BHD.
MAL06021213X,GNC Coral Calcium Plus Capsule,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06021220X,HydroQ10 Plus Carnitine Softsules (softgel/capsule),NUVANTA SDN. BHD.
MAL06021225X,Nova Cal - 600 Plus Tablet,NOVA LABORATORIES SDN. BHD.
MAL06021228X,"GNC Men""s Mega Men Tablet",GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06021229X,GNC Multivitamin Mega Women Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06021237T,LETON 5 CAPSULE 470MG,LEN FA MEDICAL SUPPLIES (M) SDN BHD
MAL06021248TC,RAINFOREST HERBS ORTHOSIPHENE COMPLEX CAPSULE 350mg,ASIA BOTANICALS SDN. BHD.
MAL06021254T,AyuRhoids (capsule),K-LINK INTERNATIONAL SDN. BHD.
MAL06021255T,NCHK Bovis Complex Bao Ying Powder 5g,NCHK MEDICINE ENTERPRISE SDN BHD
MAL06021257X,Dofomin 500mg Tablet,IMEKS PHARMA SDN. BHD.
MAL06021261XZ,Saferon Syrup,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06021262X,UNI-PAIN OINTMENT,UNIMED SDN. BHD.
MAL06021264AZ,EXTRANEAL PERITONEAL DIALYSIS SOLUTION 75G/L,Vantive Sdn. Bhd.
MAL06021265XCR,Blackmores Cod Liver Oil Capsule 1000mg,BLACKMORES (MALAYSIA) SDN. BHD.
MAL06021279T,DXN Zhiryco Capsule,DXN PHARMACEUTICAL SDN. BHD.
MAL06021280TC,ecowellnu3 TOTALMEN COMPLEX Capsule 400mg,NATURAL HERBS LIFESCIENCES
MAL06021286T,Reju Feminomax Capsule,HERBAL SCIENCE SDN. BHD.
MAL06021287T,Herbal Zone Kacip Fatimah PLUS Capsule,HERBAL SCIENCE SDN. BHD.
MAL06021288TC,HAN SECRETS Proliganic Capsule 400mg,TOP HERBALS (M) SDN BHD
MAL06021299T,Betrimm Tablet,NOVA LABORATORIES SDN. BHD.
MAL06021333TCR,BLACKMORES BILBERRY 2500 TABLET,BLACKMORES (MALAYSIA) SDN. BHD.
MAL06021338TC,PERUBATAN HOMEOPATHY RADZIAH CERDIMAX TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06021340T,GOLD PINE BRAND GINSENG COMPLEX FUNG SAP CAPSULE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
MAL06021351T,Bio-Eury Capsule,NOVA LABORATORIES SDN. BHD.
MAL06030792AZ,Escapelle Tablet 1.5mg,PAHANG PHARMACY SDN. BHD.
MAL06030803ACRZ,CELLCEPT Capsule 250 mg,ROCHE (MALAYSIA) SDN. BHD.
MAL06030804ACRZ,CELLCEPT Tablet 500 mg,ROCHE (MALAYSIA) SDN. BHD.
MAL06030806AZ,Glevo Tablets 250 mg,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06030807AZ,Glevo Tablets 500 mg,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06030808AZ,Xmet Tablets 500 mg,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06030809AZ,Xmet Tablet 850 mg,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06030812AZ,SOBRIUM TABLETS 10 mg,RANBAXY (MALAYSIA) SDN. BHD.
MAL06030813AZ,Fusate-250 Tablet,Noripharma Sdn. Bhd.
MAL06030815ACRZ,EFEXOR XR 37.5MG CAPSULE,VIATRIS SDN. BHD.
MAL06030822AZ,Metasone Ointment 0.1%w/w,STERILINE SDN. BHD.
MAL06030837X,PRO-LSB Tablet,DYNAPHARM (M) SDN. BHD.
MAL06030846X,Zetril Capsule 250mg,IMEKS PHARMA SDN. BHD.
MAL06030848X,Saferon Chewable Tablet,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06030882T,Easy Pha-max FISH OIL CHEWABLE,HERBAL SCIENCE SDN. BHD.
MAL06030884X,NutraVita MARINE COLLAGEN + ALA Capsule,HERBAL SCIENCE SDN. BHD.
MAL06030890T,DXN Spirulina 350mg Capsule,DXN PHARMACEUTICAL SDN. BHD.
MAL06030894XZ,Nova � C 500 Tablet,NOVA LABORATORIES SDN. BHD.
MAL06030913T,Began Compound Capsule 400 mg,NATURAL WELLNESS INDUSTRIES SDN. BHD. (MILIK PENUH NUTRIVENTION SDN. BHD)
MAL06030916T,STOMACH CARE POWDER,HERBAL LAND MANUFACTURING SDN BHD
MAL06030925T,SUNRIDER ALPHA 20C POWDER,SUNRIDER INTERNATIONAL (MALAYSIA) SDN. BHD.
MAL06030930T,HAR-ONE - Tablet Haruan Plus Manjakani,MAJOR INTEREST SDN BHD
MAL06030939T,KONDOCIL MEN HERBAL GOLD CAPSULE,SARI TANI DESA
MAL06030940TC,SDM Herba Wanita Capsule 250mg,Seri Dewi Malam Sdn Bhd
MAL06030941T,Habbatus Sauda Capsule 350mg,SARI TANI DESA
MAL06030942TC,PERUBATAN HOMEOPATHY RADZIAH HABATUS SAUDA 500MG CAPSULE,PERUBATAN HOMEOPATHY RAZIAH
MAL06030946TC,PERUBATAN HOMEOPATHY RADZIAH NASOBETT TABLET,PERUBATAN HOMEOPATHY RAZIAH
MAL06030961T,Reju Manjakani Plus Capsule,HERBAL SCIENCE SDN. BHD.
MAL06030972TC,Sli-Image Capsule,TST (ASIA) SDN. BHD.
MAL06030976T,Marcapada Herbs ESSENTIAL WOMEN Capsule,HERBAL SCIENCE SDN. BHD.
MAL06030981T,HONBO Huang Qi Shan Yao Plus Capsule,SG GLOBAL BIOTECH SDN. BHD.
MAL06030986T,MAN-CARE CAPSULE,DYNAPHARM HERBAL (M) SDN. BHD.
MAL06041419X,GNC L-Glutathione 50 Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06041422XR,Elastin Collagen Capsule,21ST CENTURY PRODUCTS SDN. BHD.
MAL06041426XC,Softa-Man Cutaneous Solution,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL06041430X,GNC PP L-Arginine L-Ornithine Tablet,GNC LIVEWELL MALAYSIA SDN. BHD.
MAL06041435XC,Pabron Cough Syrup 250mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
MAL06041436XC,Pabron Kids Cough Syrup 100mg/5ml,HOE PHARMACEUTICALS SDN. BHD.
MAL06041437XC,Pabron Cough Tablet 375mg,HOE PHARMACEUTICALS SDN. BHD.
MAL06041447TC,PLANET BARLEY TABLETS,ECOFREN SDN. BHD.
MAL06041456X,Vitamin A.C.E. + Zn Capsule,PAHANG PHARMACY SDN. BHD.
MAL06041463AZ,Flexin 20 mg Capsule,SM PHARMACEUTICALS SDN. BHD.
MAL06041465AZ,Lorastad 10 Tablets,STADPHARM SDN. BHD.
MAL06041482AZ,COVINACE 4 MG TABLET,PHARMANIAGA MANUFACTURING BERHAD
MAL06041494TC,SJ Beau S Capsule 250mg,J.D. ACADEMY
MAL06041514TC,Tongkat Ali Capsule 250mg,KIN BIO SDN. BHD.
MAL06041534TC,Aspen Nutrition Gingko Biloba Tablet 60mg,ASPEN SARL SDN. BHD.
MAL06041542T,WHEATGRASS TABLET 300MG,DYNAPHARM HERBAL (M) SDN. BHD.
MAL06051288AZ,Vancotex Injection 500mg,AVERROES PHARMACEUTICALS SDN. BHD.
MAL06051289AZ,ERITROTEX INJECTION 500MG,AVERROES PHARMACEUTICALS SDN. BHD.
MAL06051290AZ,N-bac cream,PRIME PHARMACEUTICAL SDN. BHD.
MAL06051291ACRZ,Seroxat CR Tablet 12.5mg,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL06051292ACRZ,Seroxat CR Tablet 25mg,GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD.
MAL06051294AZ,SW Metformin 850mg Tablet,SUNWARD PHARMACEUTICAL SDN. BHD.
MAL06051295ARZ,"AMINOPHYLLIN IV-FRESENIUS 250MG/10ML, INJECTION",FRESENIUS KABI MALAYSIA SDN. BHD
MAL06051296AZ,UNITRAC CAPSULE 100MG,"THE ZYFAS MEDICAL CO.,"
MAL06051298AZ,DICLORAN INJECTION,UNIMED SDN. BHD.
MAL06051301XZ,CANEZIN CREAM 1%W/W,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL06051302AZ,MECANDIN CREAM 2% W/W,MALAYSIAN PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL06051304AZ,Re-liv oral lotion,PRIME PHARMACEUTICAL SDN. BHD.
MAL06051306AZ,Provera 5mg Tablets,PFIZER (MALAYSIA) SDN. BHD.
MAL06051310AZ,Melocam Tablet 7.5mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL06051317AZ,Zocef tablet 500 mg,Ascend Laboratories Sdn Bhd
MAL06051319AZ,Glevate Cream 0.05%,Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd.
MAL06051322AZ,Zynor Tablet 5 mg,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
